,tweetnegative,keyphrases
57,chelsea and leicester city charged by the fa for displaying emotions and fighting spirit in the race for top 4 but man utd doesnt even get investigated when their fans attacked the police while breaking into the stadium and preventing a league game from being played chelsea amp leicester city have both been charged for failing to control their players during their last pl meeting chelsea amp leicester have both been charged for failing to control their players during their last premer league meeting both clubs failed to ensure their players and club officials conducted themselves in an orderly fashion during the 93rd minute of their fixture on tuesday,"[('leicester city', 0.3767), ('club officials', 0.3834), ('chelsea', 0.3991), ('chelsea amp leicester city', 0.4546), ('last pl meeting chelsea amp leicester', 0.5067)]"
58,balls given dowden has said all authorities should be opening them i find this very bad form from a parkrun very close to me but as leicester city council have also said no im not surprised reporeveals how john terry brutally taunted tottenham fans i am still in disbelief that didn t get man of the match in the amp chelsea have been charged by the fa following the ugly scenes towards the end of their match at stamford bridge on tuesday so united chelsea city liverpool look like top four they all broke the rules or a rule yet leicester never and they could potentially miss out on champions league which would have massive financial benefits how corrupt is football who said cheats never prosper,"[('liverpool', 0.3527), ('leicester', 0.3664), ('champions league', 0.3699), ('tottenham fans', 0.3914), ('leicester city council', 0.4011)]"
59,yeah absolutely the hardest thing is balancing the money a team can get from selling their biggest asset when they want out but then trying to re investing that to ensure the same impact it feels like unless it s man city or a well run club like leicester it s too hard to do breaking and leicester city have both been charged with a breach of fa rule e20 1 following their premier leag chelsea fc and leicester city fc charged chelsea fc and leicester city fc are both charged with a breach of fa rule e20 breaking and leicester city have both been charged with a breach of fa rule e20 1 following their premier league fixture on tuesday 18 may 2021 no problem perhaps hes not got the right attitude to be a player,"[('leicester', 0.3378), ('chelsea', 0.3412), ('leicester city fc', 0.3534), ('premier leag chelsea fc', 0.3901), ('premier league', 0.3919)]"
60,chelsea fc and leicester city fc charged chelsea fc and leicester city fc are both charged with a breach of fa rule e20 1 via fa rap for and over battle of the bridge both clubs failed to ensure their players and or club officials conducted themselves in an orderly fashion and or refrained from provocative behaviour chelsea fc and leicester city fc have both been charged with a breach of fa rule e20 1 following their premier league fixture on tuesday 18 may 2021 spurs are about to not have a manager amp captain if wed lost to newcastle in the fourth game of the season would people be using those kinds of terms a lot of twitter negativity when referencing leicester s chances at achieving top 4 and ucl and its kinda weird,"[('premier league fixture', 0.4029), ('fa rule e20', 0.4271), ('premier league', 0.4381), ('chelsea fc', 0.4444), ('provocative behaviour chelsea fc', 0.5276)]"
61,its due to cfc lost against leicester city fc in fa cup final even if he loses to villareal excuses will still be made for ole by the same guys ready to sack jose if hed lost to ajax that 1st yr oh dear as bad a as any of the misses vardy has had in the last 19 games or the poor performance from maddison since return we win as team and loss as team we are leicester yk who also played negative football in a cup final and won leicester city pipe down you lost to leicester in the fa cup final and lost to arsenals worst team in 25 years everyone knows city will smoke you its common knowledge mate we already know chelsea will lose another final this season,"[('leicester', 0.3848), ('leicester yk', 0.4083), ('misses vardy', 0.414), ('leicester city fc', 0.428), ('chelsea', 0.437)]"
62,i d argue he s been neither the best keeper mart nez or leicester player tielemans they need to displace two of them which is rather unlikely bruno doesnt perform against big teams disgraceful is it that bad not in my world had a crucial win against leicester city and the matter of securing cl spot is in our hands also on the verge of winning ucl which is the ultimate trophy for football club your confidence in our team is so low it s sad we literally need 1 result in our favor from 4 games leicester v spurs pool v palace chelsea vs villa or chelsea vs city ole and co always negative like they played under mourinho,"[('leicester player tielemans', 0.3903), ('bruno', 0.3985), ('unlikely bruno', 0.4357), ('best keeper mart nez', 0.4825), ('mourinho', 0.5091)]"
63,i actually feel a bit sorry for spurs fans jesus wept what s wrong with me but you often don t get to choose who you support or who runs your club and they re fans have been mugged right off west ham can t win vs wba or southampton spurs can t win vs leicester who said it and yeah c l and league winners have a big pull liverpool did man utd did leicester did city did thats normal you cant talk about your own team cos they are rubbish and have proven so over many many years smoked by leicester in the final getting destroyed by city in cl final chris sutton slammed for incredibly irresponsible peter lawwell comments ex pl ref cant believe var blunder he spotted in chelsea win v leicester via,"[('leicester', 0.4307), ('chelsea win', 0.432), ('big pull liverpool', 0.4413), ('liverpool', 0.4471), ('spurs fans jesus', 0.5352)]"
64,guess who later spanked leicester city in the ass guess who lost a final to leicester city really gone off this guy in the last month manchester united ambition is being hampered by the brain dead top reds ole and the glazers wouldnt necessarily agree yes leicester won in a season when everyone else was off the pace pains me to say it but city amp liverpool over the last few seasons since 2013 our standards have slipped ni doubt sadly never saw that coming but arguably not a good look to work with a company under fire for alleged labour abuses in the city where he plays,"[('city amp liverpool', 0.4392), ('liverpool', 0.5203), ('last month manchester united ambition', 0.5342), ('leicester city', 0.5508), ('leicester', 0.5689)]"
65,arsenal is better than everton you fucking idiot forgot how many times the toffees were underneath our shoes not a fucking chance in hell that youll beat in the last game with our current form i can see us beating brighton spurs will lose to leicester we shouldve stuck to the super league this aint it facebook strikes again wow it was ok for to do it the media was asked why they hyped it but do it and its a disgrace yous for real the agenda reeks yet if you had lost to chelsea in the league then won the fa cup the perception of the season would be so different i m sure fans are disappointed that it looks like you will miss out on champions league but still arsenal is not a football club don,"[('football club', 0.4205), ('everton', 0.4473), ('chelsea', 0.4574), ('champions league', 0.4725), ('arsenal', 0.5249)]"
66,i think this is bold liverpool had an anomalous season chelsea were hamstrung by a poor manager in lampard and leicester have lost pretty much every major player to injury this season city conceded 5 from leicester and 1 from wolves before his debut as i said that is the game that made it look like there was a crisis and chelsea draw lose which team landed man citys biggest loss he played when he lost to leicester and west brom and drew against southampton wolves man utd leeds brighton real madrid first leg what are you chatting about city played a system that didn t help them function as normal from their playing style as you man are used to back 3,"[('southampton wolves man utd', 0.5053), ('chelsea', 0.5114), ('bold liverpool', 0.5139), ('season chelsea', 0.595), ('anomalous season chelsea', 0.6306)]"
67,peter johnson has been following leicester city since the 1950s he has an encyclopaedic knowledge of the club fair to say he s not impressed by some of the moaners this week why would you celebrate one of our players getting cropped baffling leicester city had an owner who picked millions and millions into the club not exactly matching like with like where leicester city lost it was when they lost at home against newcastle united even with them players out should still have been compatible for top 4 champions last season no excuses amp were also suffering you aint creaming them on there performances have some fooking shame leicester city doesnt have a balanced midfield like city pro palestinian activists and protesters have occupied and shut down an israeli owned weapons manufacturing plant in the city of,"[('newcastle', 0.3401), ('leicester city', 0.5116), ('leicester', 0.52), ('baffling leicester city', 0.6237), ('shame leicester city', 0.6278)]"
68,buying amp selling of players is paof fball business but i wud request that those who dont prep players allow leeds u they were seething how fired up chelsea players used amartey insult to punish leicester city wierd to me that people think weve had a bad season hes a broken man no drug testing who take the piss with covid city form rocketed with lockdown eagle davspurs noticed leicester x city player scoring for fun leeds loan player flying mom v spurs after city linked with kane joining gas sniffer and wife cheater walker fukem the fa cup is dead so that aside theyre literally so shit how you gonna do it in consecutive seasons,"[('leicester city player', 0.4124), ('leicester', 0.4227), ('leicester city wierd', 0.437), ('chelsea players', 0.4531), ('fun leeds loan player', 0.4831)]"
69,please remind your vehicle drivers they need to turn off engines when stationery for some time eating lunch in the centre of an already polluted leicester city centre leicester kena attack lg byk compared to city hence stats fofana gt dias but both players balled out this year tho if man city or chelsea wins the ucl will the 5th team in the epl qualify for ucl next season i will really feel bad if leicester don t qualify leicester is in the centre of the country yet this locational advantage is eroded by poor inter city connectivity what cha chelsea even cant win fa cup against leicester zero mentality not real man utd level well having fred as our first choice dm gets me confused as par whats actually our level this days,"[('ucl next season', 0.4671), ('chelsea', 0.483), ('leicester don', 0.4839), ('man utd', 0.494), ('leicester', 0.5028)]"
70,yeah i really just dont like leicester city fans 60 a ticket for the sponsors to get a better view than you this is rottenham hotspur the so called elite showing themselves up once again following the backlash after daniel amartey was shown throwing chelseas pennant on the floor leicester city ha don t want it on sun everton beat city spurs don t win at leicester and we beat brighton then we ll end up embarrassment to leicester city leicester haven t done enough to take advantage of the decline you won t get a season again where amp aren t at it says have missed a massive chance for the top 4,"[('leicester city', 0.512), ('leicester', 0.5251), ('leicester city leicester', 0.5262), ('city leicester', 0.5351), ('leicester city fans', 0.6589)]"
71,our government seems to have something against the people and city of leicester it feels like we have been treated differently to the rest of the country london for example has had at times worse figures yet no lockdown etc get out of my club it s mad how bad we ve been this season at goodison and yet we re still in a fight for european football going into the bet boohoo paid madders a damn sight more than they pay their own workers after partygate and his recent shockers on the pitch this may well go down as the lowest point in his season leicester city can only settle in the europa league their season is over for me,"[('european football', 0.3535), ('europa league', 0.3968), ('leicester city', 0.5155), ('leicester', 0.5433), ('season leicester city', 0.5666)]"
72,so our only chance at european football is the conference league we need leicester to beat sp rs city to beat everton and we need to beat brighton you just know those cunts are gonna find a way to shithouse us only city have been good but they seem to have lost as many games as united and before you tell me that the brighton game was a dead rubber so were the leicester liverpool and games when the fixtures are one after the other in a stupid fixture pile up youve got to feel for leicester city in the top 3 all season just to come and drop out of the top 4 all together and miss out of the in the last 2 games of the season id be very pissed the dame thing happened last season,"[('european football', 0.4425), ('brighton game', 0.4486), ('liverpool', 0.4616), ('leicester', 0.4647), ('leicester liverpool', 0.495)]"
73,you drew 0 0 with us nufc and then i watched you recently lose at leicester french and italian leicester city messed up bug time yesterday while i like leicester city as underdogs and dislike liverpool chelsea as much it would be ridiculous to see ucl without liverpool chelsea fall out fans fuirious to miss out for leicester city am so disappointed for the second time they troy away their chances to qualify for ucl the guy barely played in the prem under lampard do you even know your own team how in gods name does arsenal have a chance of getting into the europa league next season totally don t deserve it a leicester man has today tuesday 18 may been found guilty of murder following a fatal stabbing in the city last year,"[('arsenal', 0.4804), ('liverpool', 0.4859), ('liverpool chelsea', 0.4895), ('europa league', 0.5233), ('dislike liverpool chelsea', 0.5602)]"
74,spurs will lose to leicester cos we suck finish 8th pro palestinian activists and protesters have occupied and shut down an israeli owned weapons manufacturing plant in the city of leicester england have a problem position that is proving unsolvable dermot gallagher says var may not have had the best picture of timo werners penalty appeal against leicester city leicester city no deserve this 5th position they deserve to finish 1 4 both chelsea men and women lost their 1st games in their kit after using a bottle in the advert lightning couldnt strike twice could it how the hell did leicester city allow liverpool into the champions league losing that game against arsenal was bad because tottenham will lose to leicester everton will lose to man city too,"[('chelsea', 0.523), ('leicester city', 0.5255), ('leicester', 0.539), ('city leicester', 0.541), ('tottenham', 0.553)]"
75,last year when leicester was individually locked down the first city after lockdown cos pcr tests showed a small rise due to increased testing with a test that doesnt work it was clear regional economy breaking choosing areas amp industries to destroy admin done bit by bit leicester city will most likely lose out they have spurs sadly lost to leicester city this year leicester city bottled again they were seething at the contemptuous gesture it was the talk of the dressing room in the build up the whole squad had seen the clip and it fired them up leicester city choking again using man city utd chelsea even leicester in a trophy argument to argue his point anyone but the ev and their tired superstars,"[('leicester', 0.5892), ('year leicester', 0.6023), ('leicester city', 0.608), ('bit leicester city', 0.6296), ('year leicester city', 0.6452)]"
76,leicester city drop out of the premier league top 4 for the first time this season chelsea will be desperate to exact some measure of revenge on leicester city when they lock horns tonight i like their team and playing style but they re definitely not as good as manchester city and leicester haha zaha is pure fraud he s literally just had his best season with 11 goals he rarely makes double fixture nearly as good a yellow card ratio as goal ratio wouldn t want him near sunderlands promotion hopes are hanging by a thread,"[('premier league', 0.5039), ('leicester', 0.5179), ('leicester city', 0.5201), ('season chelsea', 0.5603), ('leicester haha zaha', 0.611)]"
77,dropping out of the top 4 again on the last day where have i heard that one before as annoying as it is i wouldn t swap the fa cup for a 4th place finish we ve made history not sure the top 4 gives you that unless you win it the way spurs played today theres no hope for them it sucks to know that chelsea or liverpool might slip up but leicster might be beaten 2 0 or something and still missout on top 4 bottled and you ve got the fucking nerve to have the fa cup picture as your profile should know better than liking this shit terrible view but used to enjoy time spent in the cuckoo lane end leicester city i aint feeling sorry for them,"[('chelsea', 0.3968), ('liverpool', 0.4074), ('4th place', 0.4082), ('4th place finish', 0.4473), ('fa cup', 0.4535)]"
78,blimey the football whores are buying leicester scarves now to go with their barca city utd spurs the fact that we can put in a huge performance on sunday and win and still not get top 4 is gutting again i m not accepting that it s ok just because we won the fa cup why is it an either or not both leicester city are bottlers arsenal take care of business on sunday and spurs lose to leicester and everton lose to city and we re back in europe baby lmfao i hate it here man lmaoo man nearly cost us that top 4 man u and man city will be absolutely gutted right now now we are going to ucl much against their wishes guess we losing to brighton,"[('leicester city', 0.4417), ('arsenal', 0.4654), ('barca city utd', 0.4663), ('leicester', 0.4808), ('leicester scarves', 0.5148)]"
79,and we still have no cdm better to stasupporting leicester city cant help but feel my fpl season has been like leicester city from season high 2k to struggling to stay inside 10k antonio rudiger hints at punishing some leicester city players for disrespecting our club yes leicester city may of won the fa cup but my god they ve had another monumental collapse at the end of the season my god leicester city bottlers spurs and everton most probably lose their last games against leicester and man city respectively leicester city have not seen anything yet it will end in premium tears for that this coming weekend the leicester city defenders were rude but our chelsea defense was rudiger oh how the mighty has fallen,"[('fpl season', 0.4481), ('leicester city', 0.4847), ('leicester', 0.4849), ('god leicester city bottlers', 0.491), ('leicester city defenders', 0.4946)]"
80,some team will never grow up coz of inconsistency you get a chance to play in one european competitions next season but you just blow it off what a twat leicester city fans i know what youre about to say but thats wasnt enough winning fa cup leicester city suffers fresh injury blow ahead of chelsea clash at stamford bridge popular opinion city getting 0 for eric garcia is a bigger robbery than leicester getting 80 million for maguire despite the heroics of martinelli and pepe arsenal can finish no higher than 7th and cannot qualify for the europa league i really feel for leicester city for missing out on top 4 for successive seasons on final matches chelsea dominated and then nearly gave it away no matter what you cant take this away from us eh,"[('fa cup leicester city', 0.5165), ('leicester', 0.5171), ('cup leicester city', 0.5204), ('twat leicester city fans', 0.5675), ('leicester city fans', 0.5734)]"
81,leicester city actually bought this amartey guy to make trouble not play football sigh im tired of europa im tired i think people forget how shit a stawe had and how its been turned round cant believe leicester city really fumbled the bag this way herh i m so confused don t we have to be in the top 5 to go to europe and we are 6th behind by 4 points even if we win and leicester city lose or liverpool we still aren t in europe or am i buggin that west ham would beat southampton as the saints are in poor form spurs to lose against leicester due to spurs are in poor form and they look like they lost their heads everton to lose against the champions man city for obvious reasons,"[('southampton', 0.4361), ('champions man city', 0.4494), ('liverpool', 0.4591), ('leicester city', 0.4927), ('leicester', 0.5032)]"
82,so you guys leapfrogged leicester city i cant believe this leicester city will drop out of top 4 chelsea and liverpool go through europa spot leicester city and west ham utd its a pity leicester city will miss out if champions league for second season again leicester city have to make top 4 its too unfair tonight 1st time outside top 4 feels horrid where was nick pope in cotton wool for the euros why did burnley players spend 4 hours boozing why did liverpool have their last 3 games against predictable bottom sides why did we lose to west ham amp newcastle but you know you losing to city after leicester took the fa cup from you and you went fighting like hoodlums fans fume as fear foxes have fallen at final hurdle,"[('liverpool', 0.5047), ('europa spot leicester city', 0.5072), ('leicester city', 0.5219), ('leicester', 0.5404), ('pity leicester city', 0.6486)]"
83,the only way we dont get europa is if we lose and freak game like united vs spurs and like city vs leicester losing to newcastle and fulham does not help leicester city what seems to be the problem with brandon rogers finishing 7th not getting a place because leicester won fa cup and city won league cup im so confused leicester city top 4 pretenders a horrendous day for me everton will lose against city leicester city are so embarrassing bro is like after that arsenal match where you predicted cs 2 0 in favour of chelsea you never recover from that setback i did not see your prediction against leicester city will you stayour prediction against aston villa or you wait till 29th may its gonna be bloody,"[('aston villa', 0.4194), ('leicester', 0.4353), ('europa', 0.4537), ('league cup', 0.4665), ('confused leicester city top', 0.4778)]"
84,leicester city fumbling another top 4 they are such an unserious club and arsenal please don t do an arsenal only way for us is to lose if you think this is about liverpool especially when i wrote it in february about city and i brought it up at the end of last season when united overtook leicester you can check you have seriously missed the point in fact an entire problem here is the fixation on what it leicester city is losing but the pains go straight to liverpool fans foxes fans fear the worst,"[('arsenal only way', 0.5469), ('leicester', 0.5491), ('arsenal', 0.5518), ('united overtook leicester', 0.5778), ('liverpool', 0.5804)]"
85,anyone that s moaning about bottling top 4 clearly wasn t a proper fan til recently 10 years ago we were sat 10th in the championship we went out in the 3rd round of the fa cup and we had paulo soussa and fucking sven as managers a leicester man has been found guilty of murder following a fatal stabbing in the city last year anybody thinking about those games against newcastle and southampton at home recently and thinking we really messed up nah you didnt pick it up others dropped especially leicester city and west ham just stfu and stop embarrassing yourself everton is playing against man city while tottenham is playing leicester,"[('leicester city', 0.3821), ('southampton', 0.4077), ('tottenham', 0.4203), ('leicester', 0.4287), ('leicester man', 0.4349)]"
86,lol chelshit lost the fa cup final to leicester lost the female champions league to barcelona and still gonna loose the mens champions league to man city aint chelshit cursed or you want to tackle a whole messi that all the past present and even future of chelshit i m dying everton are losing to city and spurs are losing to leicester arsenal might actually qualify for this match day 38 chelsea could still lose out on top 4 if they are not able to match liverpools and leicesters results plays for a club that wanted to join the esl amp ruin the histories amp potential futures of many other clubs with 1 game left in the season sucks to be leicester city oh dear have fell out of top 4 of first time this season,"[('mens champions league', 0.4862), ('chelsea', 0.4906), ('lol chelshit', 0.5129), ('leicesters results', 0.5206), ('champions league', 0.5484)]"
87,having said that still what a shambles of a season mate go again next year leicester city drops out of the premier league top 4 for the first time this season leicester city only blame themselves they was way save in top four amp dropped points after points same like last season never learned city and chelsea lose by 4 what am i missing i cant believe that its actually coming down to the very last game of the season we need spurs to lose to leicester then we need to get at least a draw against city ffs i feel bad for leicester city tbh and ill be gutted if we dont make the top 4 we gotta remember weve won the fucking fa cup and i cried like a baby last saturday so saying that needs no justification,"[('year leicester city', 0.4854), ('year leicester', 0.4916), ('leicester city tbh', 0.5032), ('next year leicester city', 0.539), ('season leicester city', 0.5571)]"
88,give it to to soout leicester city should track this guy down amp ban him for life i thought they were a family orientated club bloody outrageous leicester city have blown it again this season how costly has that home loss to newcastle utd few weeks ago turn out to be for them i dont see them outscoring liverpool in their final game who play ex kop manager woy s palace side who lost 7 0 at home to them so leicester city moved from 3rd to 5th in space of two days about to crash out of the champions league spot truly this life no balance how assna is sneaking its way to europe,"[('champions league', 0.3938), ('liverpool', 0.431), ('leicester city', 0.467), ('leicester', 0.4768), ('bloody outrageous leicester city', 0.55)]"
89,this doesnt look good for leicester i dont see them getting champions league again i just hope they do get it but liverpool playing crystal palace seems like a win for liverpool man u should have been relegated to peacock for that leicester city lineup shite but it is what it is i like vardy ndidi and leicester but i hate the europa conference league more what went wrong leicester city is useless that party killed our season fuck off perez and maddison i don t want arsenal to qualify for that conference league rubbish games after the europa league are the games that we lost most who cursed leicester city shit arsenal could easily finish 7th and qualify for that bloody conference league,"[('wrong leicester city', 0.5315), ('europa league', 0.5364), ('leicester city lineup shite', 0.5451), ('champions league', 0.5616), ('leicester city shit arsenal', 0.6452)]"
90,another poor performance at home but this time with a result largely down to michael keanes display spurs will get dicked at leicester clubs in turmoil cant see us getting anything at city so dont be surprised if arsenal get 7th and the uefa conference league spot it s mad how bad we ve been this season at goodison and yet we re still in a fight for european football going into the last game of the season get something out of city and hope leicester beat spurs and we re 7th could it happen everton are playing city last game yikes so now upto leicester city to fuck it up which means chelsea go through even if they lose to villa lot of things need to happen to avoid conference we have to lose the last game,"[('spurs', 0.4714), ('arsenal', 0.4766), ('uefa conference league spot', 0.5003), ('chelsea', 0.5012), ('hope leicester', 0.5116)]"
91,for the second season in a row leicester city are bottling top 4 so leicester city really gonna bottle it again i wish chelsea lose against villa and leicester win on sunday to join us in the champions league hate man city to the core but hate chelsea more leicester to disgrace spurs and man city to disgrace everton arsenal win and its play off europa europa league chances gone id rather lose to leicester on sunday it means chelsea have to beat villa or theyre out of the champions league next season and were out of the banter cup everton lose to city leicester beats spurs and arsenal win their final game against brighton and they ve somehow squeeze into europe in arguably their worst ever season i dont think spurs can beat leicester city,"[('chelsea', 0.5318), ('disgrace spurs', 0.5328), ('beat leicester city', 0.5461), ('champions league hate man city', 0.61), ('city leicester beats spurs', 0.6902)]"
92,some moody bastards on here we can still get europe need to beat city an leicester beat or draw to spurs simples leicester city is really going to miss out on two years in a row in the last week aren t they leicester city will be the unfortunate one so leicester city are going to lose out on champions league football on the last day yet again so cruel bro didn t tell me he was getting that num on shirt burst in to tears when i saw the pic i dont trust tottenham to win leicester city on sunday leicester city dropping out of top 4 for the first time this season also devil s club sneaking into cl disappointing they aren t the team they were though and that s a huge fall from last season,"[('champions league', 0.5048), ('tottenham', 0.5169), ('leicester city', 0.5199), ('sunday leicester city', 0.5217), ('leicester', 0.5378)]"
93,spurs will lose to leicester and everton will lose to manchester city you know what the wickedest thing is spurs play leicester and everton play man city this season kills me man nobody is ready to see arsenal play europa after all their bad wishes all those fans moaning about 5th place in premiership need a reality check leicester city must be crying now so that s how leicester city will miss out on top 4 again it would be typical of us to lose against tottenham and villa draw against chelsea that s the kind of shithousery we are capable of at this moment in time honestly ive no idea how amartey throwing the pennant could cause any offence whatsoever but its clear that chelsea,"[('spurs', 0.4832), ('arsenal play europa', 0.5041), ('premiership', 0.523), ('tottenham', 0.5278), ('chelsea', 0.5328)]"
94,so you dont think city united chelsea and liverpool deserve top 4 leicester city had it in their hands and they lost it its none of the wealthy club issue i just dont get what are you rambling about leicester city have let the country down very disappointing well thats champions league gone again for another season only got ourselves to blame for a shit form throughout the season europa league and fa cup is a decent season though just feels a little bit like someone has gave you a tenner but then kicked you in the bollocks leicester slipping out of the top 4 late on in a season again big 6 my arse,"[('leicester', 0.4587), ('liverpool', 0.4759), ('champions league', 0.4859), ('city united chelsea', 0.4873), ('bollocks leicester', 0.5056)]"
95,na iheanacho i pity pass after scoring all the days of the week eh leicester city you had just one job just one job draw chelsea leicester city have themselves to blame that game against newcastle is coming back to haunt them relying on villa who are stuck in 11th and crystal palace who are fighting for at best 12th for cl football is such a joke we couldn t just go to chelsea and grind out a 0 0 and this is how leicester city will miss out on champions league again,"[('leicester city', 0.4792), ('leicester', 0.5062), ('pity pass', 0.5184), ('chelsea leicester', 0.5306), ('job draw chelsea leicester city', 0.5615)]"
96,lose the uel final and this will be such an awful season chelsea city cl winners liverpool making the top 4 despite breaking all types of bad records leicester not pushing either pool chelsea out of the top 4 despite spending 300 days in it i need my small wins mayne leicester city will miss out again barcelona women have never won wome leicester city gonna trash spuds everton are shit don t fuck this up arsenal i feel awful for leicester city they had their chance last weekend though another sad year for leicester city leicester city gonna bottle again shame that leicester city disease just like that leicester city is not going to play champions league football is crazy,"[('chelsea', 0.5282), ('champions league football', 0.5522), ('champions league', 0.563), ('season chelsea', 0.6095), ('awful season chelsea city cl winners', 0.7284)]"
97,everton are deffo losing away at city leicester need a w too so theyre gonna throw everything at spurs we have brighton at home how have we been in the top four for 68 games out of 71 across two seasons and failed to qualify for the champions league on both occasions the mind boggles leemahoo leicester city fans will be mad right now knew we couldnt rely on burnley useless i just pity leicester city after a fine run of the season saw the promised land but may never get there it sure looks like leicester city might blow it again,"[('burnley', 0.5068), ('leemahoo leicester city fans', 0.5113), ('pity leicester city', 0.5322), ('burnley useless', 0.5373), ('everton', 0.5607)]"
98,when was the last entertaining fa cup final finals been dead for a while with usually one sided finals like the city watford or arsenal villa then the close games were often cagey but not in a good way chelsea leicester chelsea united etc 1 leicester city one of the useless team ever feel sorry for leicester city they now need to win their last game against tottenham always fkin hated burnley everton will lose to city arsenal still likely to make europe i doubt tottenham would do the business against leicester hope tottenham win but the team is dogshit west ham are going to fuck us up amp put us into the conference i think city and leicester take the points off everton,"[('leicester chelsea', 0.4881), ('good way chelsea leicester chelsea united', 0.5033), ('tottenham', 0.5096), ('leicester hope tottenham win', 0.5632), ('fa cup final', 0.6167)]"
99,bar dele dier winks how many spurs players will make city liverpool chelsea leicester arsenal squad the problem is the hate for jm has made people not to judge fairly or evaluate carefully if the players he has are good enough for the magic they expect from him were nicking 7th arent we shit haters amp football rivals were so quick to drag the blues last time when chelsea lost to leicester city unknown not that you would progress from the group stage if you ever qualify for is a waste of space imo lmao you can t even beat leicester in a final it s now pep s man city that you will beat chelsea 0 leicester city have an inferiority complex regarding their great rivals,"[('liverpool', 0.494), ('city liverpool', 0.4948), ('chelsea', 0.5092), ('liverpool chelsea', 0.5185), ('city liverpool chelsea leicester arsenal squad', 0.5437)]"
100,to all those man united fans who celebrated our defeat against leicester city in hope that it meant liverpool wont finish inside the top 4 where are yall now yall must feel really stupid isnt it west ham are going to fuck us up amp put us into the conference i think city and leicester take the points off everton and spurs and should we beat brighton we will finish 7th but tbh if we dont get europe im not to bothered we dont deserve it the sky production team didnt even bother to contain their glee dyches team selection was less than helpful to us,"[('united', 0.4399), ('west ham', 0.4477), ('liverpool', 0.4733), ('united fans', 0.5005), ('man united fans', 0.525)]"
101,everton have city spurs have leicester and west ham have southampton i fancy at least two of them not getting a win but the biggest problem is if we turn up or not for brighton spurs will lose at leicester everton will lose at city so it all goes to the wire leicester needs to beat spurs city needs to beat everton and arsenal needs to beat brighton fuck the europa man we should be doing this for the champions league trust leicester and city to do their jobs its arsenal home form which im worried if west ham lost their last matches vs west brom amp southampton we may even snitch europa i hope we lose to brighton on sunday spurs are at leicester and everton are at city we cant be playing conference league man,"[('arsenal home form', 0.5037), ('city spurs', 0.5079), ('everton', 0.5098), ('champions league trust leicester', 0.5205), ('leicester everton', 0.5554)]"
102,liverpool are so jammy burnley putting in a good shift here think they should put barnes on and go two up top will cause them even more problems everton can t win vs city west ham most likely to spoil it that europa spot is theirs to lose i don t see us winning in the final day too i might add i don t think i ll ever forgive leicester city for their end of season collapse sunday is so tough now west ham need to lose tonight this burnley cannot even surprise people at all i cba it s the hope that kills you what the narrative gets wrong this season the problem position proving unsolvable one last agonizing week remains leicester city is fucked lol arsenal is not a football club don t include them,"[('lol arsenal', 0.4878), ('jammy burnley', 0.4968), ('problems everton', 0.5229), ('liverpool', 0.5278), ('burnley', 0.5289)]"
103,west ham have southampton but are in poor form how we still have a chance in getting into europa league is actually stupid so were city southampton and leicester fans on the final day of the season itd be the most arsenal thing when all 3 teams are doing us a favour and we lose to brighton southampton shithousing a draw vs west ham needed badly arsenal just basically win on sunday fuck sake well that s fucked it leicester city failed to record a single shot on target in the first half against chelsea brighton game is so important now i cant see tottenham beating leicester city away and everton isnt consistent while west ham seems to have lost their momentum we might be still end this horrible season in 6th place if we beat brighton at home,"[('chelsea', 0.4867), ('west ham', 0.5046), ('southampton', 0.5105), ('brighton southampton', 0.5441), ('chelsea brighton game', 0.5475)]"
104,fuck that man spurs face leicester everton got city west ham got southampton i want europa man if we do not get 6th i ll kill someone after our season how the hell have we got a chance of finishing in europe with 6th place and above spurs we couldnt could we come on burnley that was painful 6th to 9th separated by a spot you would want 6th but not really 7th spurs have leicester everton have city west ham vs southampton gonna let us down isn t it spurs got leicester everton got city and west ham got southampton im fucking begging arsenal how are we going to fuck it up against brighton liverpool has been shambolic all through and man city have never won ucl in their history guess what they are playing chelsea,"[('7th spurs', 0.5077), ('spurs', 0.5104), ('face leicester everton', 0.524), ('brighton liverpool', 0.5297), ('chelsea', 0.5337)]"
105,will liverpool further crush leicester citys hopes with bu didn t wanna qualify for europe anyway spurs and everton going to leicester and city and we mess up will happily get battered by leicester on sunday to avoid whatever that other uefa comp is this does rely on everton getting something vs city though im not even arsed about europa it doesnt attract a better grade of manager or player 4067 callum slattery then spurs charging 60 to watch that absolute disgrace watching lincoln wednesday wigan southend is hard work compared to watching leicester man city utd liverpool chelsea etc so many more misplaced passes what you dont get so much is players rolling around on the floor once their team is ahead very prem that is dismal errors at lincoln city leave promotion hopes hanging by a thread,"[('leicester citys', 0.5161), ('liverpool chelsea', 0.5223), ('liverpool', 0.5303), ('crush leicester', 0.5857), ('leicester man city utd liverpool chelsea', 0.6054)]"
