,tweetpositive,keyphrases
330,join and pitchside this sun at 3pm as they welcome fans back to the premier league with a special matchday latest garden modification looking good join and pitchside this sun at 3pm as they welcome fans back to the premier league with a special matchday show then at 8pm we ll be streaming the leeds united player of the year awards with an exclusive backstage green room hosted by the f2 and jermaine beckford gonna be interesting watching square off against when england play scotland well done to super duper interesting one for the u23s lets get you back over here kun sounds like youve had a fab time and no doubt learnt a lot premiership football awaits you sir suppokiko if he starts sunday he s a leeds player he helped us to promotion respect him,"[('beckford', 0.4882), ('leeds', 0.4948), ('leeds player', 0.5034), ('leeds united player', 0.5334), ('leeds united', 0.5448)]"
331,he s done more for the club than all the critics put together don t forget that join and pitchside this sunday as we welcome fans back to the premier league with a special matchday show exclusively on welcome to the official account of leeds united football club first leeds united and now aston villa they are doing gods work by showing spurs their actual place in the football order some great pictures from season i hope so too he had a great way with the students i am good thanks have to say loving watching leeds united hope all good with you xx we were all chuffed for berra leeds united is the dark horse for next years epl for me if the players coach and staffs do not changed much this team really surprised me this year,"[('first leeds', 0.4875), ('leeds united', 0.5156), ('leeds united football club', 0.5266), ('watching leeds', 0.5356), ('berra leeds united', 0.5486)]"
332,patrick bamford was spot on and he should ve been awarded a penalty wasn t a big fan of his at the beginning if i m honest but now i have no words to what an amazing player he is and a team player at that which forward has had the most productive first season in the premier league i know we ve had a few spats this season villa but if you wouldn t mind smashing spurs by the odd 10 if they also lose to leicester then you d help us out ever so much with catching their goal difference thanks ever so much lots of love leeds in a season of surprises leeds united are now both on holiday and the best team in the premier league another feat for the record books,"[('season villa', 0.3992), ('bamford', 0.4483), ('leeds united', 0.4505), ('love leeds', 0.4587), ('patrick bamford', 0.5432)]"
333,picks out of any other footballer in the world to be honest he still picked an absolute legend and simon miniminter is a big leeds united fan if we re gonna be hopeful at least suppothe ones we want to win i think that might just pip sawyers for own goal of the season beauty finish i also had pop stars pinned on my wall cassidy osmond essex also bizarrely the leeds united football team but me and my dad sat down to watch alias smith and jones every monday evening and i ll always have a soft spot for ben paid 27 to watch the best on the ball player in arsenal s invincible squad looking forward to the poll mate just cant wait to be back inside elland road cheering on leeds united,"[('leeds', 0.5256), ('leeds united football team', 0.5738), ('leeds united', 0.5858), ('leeds united fan', 0.6446), ('big leeds united fan', 0.6546)]"
334,these shoes amp walked 70000 steps 35 miles amp took 13 hours yesterday let s show him some appreciation this m til i die but tonight i am unashamedly rooting for the imps i live here and i feel a connection with the club for a number of reasons tough game but whatever happens michael appleton has done an amazing job this season only the fourth time in the history of the english top flight a newly promoted team has won 10 away games a nice symmetry im a and fan tonight lets goooooo,"[('amp', 0.3668), ('shoes', 0.3915), ('michael appleton', 0.4274), ('miles amp', 0.4349), ('shoes amp', 0.5308)]"
335,fantastic result again for the mighty whites last night and showed that with a changed team and fans against us we were able to deal with a tricky first half and then ease away in the 2nd bit like burnley except burnley was a case of dealing with the first 20 minutes brilliant analysis this by our very own something he did mention on the pod as well best win man city 0 2 man utd based on fact it was manchester derby but could have been leeds or southampton best goal cavani vs fulham best player luke shaw based on alex telles was meant to replace him and he s been incredible leeds united are the first newly promoted side to win 17 premier league games in 20 years since ipswich town won 20 ballot winners congratulations,"[('ipswich', 0.4516), ('fantastic result', 0.4581), ('man utd', 0.4708), ('leeds united', 0.4729), ('incredible leeds', 0.529)]"
336,top effort once again proving th howard wilkinson knows all about the challenge of building on a hugely encouraging first season in the top flight for leeds united as head into a big summer we asked the man who remains the last english manager to lift the title for any tips this really is the leeds united i fell in love with what a glorious season this has been the best thing on twitter right now is all the so called pundits and fans from other clubs writing off all season saying we will go straight back down at the staof the season and that we are now playing city not preston we didn t lose to city for a start best goal bruno vs everton best player bruno fernandes man utd could be best of the rest,"[('howard wilkinson', 0.4428), ('man utd', 0.4587), ('leeds', 0.4607), ('last english manager', 0.479), ('leeds united', 0.5452)]"
337,were the mighty leeds united and we got integrity like poveda against chelsea and bamford last night were leeds united and were proud to be as a football fan i admire him stay on his feet city s side worth 10 times more than leeds it doesn t matter what 11 they put out because it s still a strong squad looks like hammers and liverpool have the easier finish obviously chuffed pat scored last night but that goalkeeping was monday night at kirkstall goals level stuff from mccarthy some interesting dramas in last nights matches after yesterday s results man united are certain to finish 2nd never misses,"[('united', 0.4349), ('leeds', 0.476), ('man united', 0.5322), ('mighty leeds', 0.5415), ('leeds united', 0.5647)]"
338,leeds 16th if marcelo stays we get top 10 and we gonna make great signings and brentford wont get 7th cuz leeds sheffield united and wolves got top half in first prem season doesnt mean everyone will in fact brentford wont even go up continuing a strong legacy of leeds united players representing scotland at major tournam think has done alright for himself could be an interesting long term option bielsa gave belief to a newly promoted side that they belong in the epl pascal struijk was like a pitbull in midfield yesterday what a player hes becoming,"[('bielsa', 0.4261), ('leeds united', 0.429), ('marcelo', 0.4348), ('leeds united players', 0.5035), ('interesting long term option bielsa', 0.544)]"
339,im gonna sound like a right fucking softy but i will genuinely cry with happiness if this man gets called for england he has proven countless people wrong proven to be in my opinion the best striker this team has seen in potentially decades bamgod leeds united are now among the top ten best newly promoted teams of the premier league era a big summer lays ahead for membership pack arrived thank you thank you for all the love suppoyouve all shown hope it continues remember its all for fun and charity the san francisco 49ers are in town budgets will be finalised and targets lined up to help in the attempt to compete just as fiercely if not more successfully in the top flight next season,"[('united', 0.3471), ('premier league', 0.3726), ('leeds', 0.3834), ('best striker', 0.3936), ('leeds united', 0.4687)]"
340,they won against united amp west brom fabinho at the back drew with leeds amp newcastle he makes the biggest impact in the middle the results reflect that clearly our captain congratulations liam fully deserved you ve made us all proud at leeds pablo still best technical footballer we have though i think rapha is pretty close both deserve to be allowed to pursue whatever is best for them more i see bam bam goal from yesterday its a thing of beauty sublime skill to meg mccarthy tyros pass into goal after nearly fucking up was so well deserved hopefully he really kicks on if he signs the deal on the table,"[('leeds pablo', 0.3964), ('united', 0.4062), ('newcastle', 0.4083), ('leeds amp newcastle', 0.4655), ('united amp west brom fabinho', 0.4933)]"
341,i have no issues with either staying as i have a lot of affection for both of them however i think theyve earned the right to pursue whatever they wish to do next without necessarily being tied to unless they wish to be both have been exemplary if pablo wants to go back to castlion for family reasons then let him go would love if engaged with him at castlion again i see pablo as fantastic future coach amp would love to see him back at er watched forest since 1963 including some youth team stuff and you obviously had the talent to go on to what you have done this season and more know has extended bam bam deal but would really like to get him under contract for longer we have capability to promote u23s to 1st team,"[('u23s', 0.2523), ('fantastic future coach amp', 0.2766), ('bam bam', 0.348), ('bam bam deal', 0.4019), ('pablo', 0.4125)]"
342,big well done to defender who will represent germany at anychance of a vote for ford fc as a leeds united supporter i love seeing the underdog so well great season lads boss ralph hasenhuttl was impressed with patrick bamford yesterday would love to offer pablo amp berra player coaching roles especially pablo as i see him as a great coach someday bielsa is perfect because he picks the team he wants to coach not the other way around amp hes in control of everything amp ready to walk away if hes not supported by exec management kalvin is relishing a returning elland road crowd the fact is we are finishing the season much stronger than they did already more points more goals better gd all with a game left,"[('pablo amp berra player', 0.3776), ('leeds', 0.3969), ('united supporter', 0.4482), ('leeds united', 0.4669), ('leeds united supporter', 0.5603)]"
343,great stuff liam cooper you join a very distinguished list of leeds united payers to wear the scotland jersey leeds will do well too next season long may it continue celebrating everything leeds united today grab some culture and football a perfect match visit and pick up some great ideas for gifts with fathers day around the corner ar deserves a huge amount of plaudits hes been best outright owner since revie days orta needs huge kudos he is perfect for amp kinnear i love how my husband has less than 0 interest in football but he wants to know how are doing my mum was a huge supporter and he keeps asking me about them i think its cuz its how he remembers her theyre doing pretty good hubbers doing pretty good,"[('leeds', 0.4903), ('leeds united today', 0.5372), ('leeds united', 0.5428), ('everything leeds', 0.5648), ('everything leeds united', 0.613)]"
344,like i said look at sheffield united absolutely flying last season in their first season back hardly spent a penny leeds are doing well enjoy it but were on a different path its not even comparable a big thank you to dorothy for administering my 2nd vaccine today shame i wasn t booked in earlier when legend was there i would have loved to have had a chat with him about his time at leeds marcelo bielsa it is great to have the fans back leeds united 5th best attack and 6th best defence can t wait to be back in cheese wedge roll on sunday the best goal difference the myth that keeps on winning,"[('leeds marcelo bielsa', 0.4219), ('united 5th best attack', 0.4311), ('sheffield united', 0.4871), ('leeds', 0.5352), ('leeds united', 0.5756)]"
345,so we win again leeds united win again you losers we score goals just for fun the premierships on the run its only just begun now you know the futures bright its bielsas whites up for the fight 3 points thats right we win again our next chat is with one of the key players in leeds united s 1987 run all will be revealed in time as to which player but to whet your appetite here is a real treat introduced by they don t make em like this any more alan congratulations to defender and club captain liam cooper who has been selected in scotland s uefa squad not going to lie blatantly plugging and taking advantage of this joyous time as a fan,"[('united', 0.4798), ('leeds', 0.5311), ('united win', 0.5696), ('leeds united', 0.6194), ('leeds united win', 0.7009)]"
346,only 100 copies left plus get a free pin until the end of the season and celebrate leeds plus fathers day is around the corner luke ayling deserved a place in the team well done to bielsa gotta be manager of the year also what he s achieved with this squad and with key player injuries is pure phenomenal we have had 3 outstanding strikers all with the surname beginning with the initial b whos been your favourite great stat finishing the season well you ve got to have patrick bamford in that euro s squad he ticks all the boxes jack harrisons performances for leeds united this season have gone slightly under the radar hes got eight goals eight assists and has created 12 more open play chances than any other leeds player 52,"[('strikers', 0.3802), ('outstanding strikers', 0.4516), ('leeds', 0.516), ('leeds united', 0.5803), ('leeds player', 0.5857)]"
347,membership pack arrived wonderful surprise on return from holiday keep up the good work we look at how well leeds have done in their first premier league season since 2003 04 on another record broken for highest away attendance in the premier league 2021 if city add the european champions league to the premiership then guardiola must be named manager of the year if not i would give serious consideration to the award going to bielsa for a new kind of football which is hugely entertaining its going to have an unavoidable end of term vibe but i do hope we win this weekend have won 10 top flight away matches in a single season for the first time since our title winning 1973 74 campaign 12,"[('leeds', 0.4482), ('european champions league', 0.4536), ('premier league', 0.4673), ('first premier league season', 0.4763), ('premier league season', 0.5222)]"
348,it is also a new record for a promoted premier league side in a 38 game season nine more followers for 800 amazing leeds fanbase i was happy that he scored because he had played many games and not managed striker finally got what he deserved at last night said his head coach back in the prem and a guaranteed top 10 finish oh i do love this team we all love leeds top 10 finish guaranteed not a bad trip to st marys stadium for congratulations to our captain on being selected for the squad for all things considered this is bloody remarkable dont have access to running data but this graphic popped up when i was watching clips of noa lang and he was joint 2nd for distance covered in that particular game which i found was interesting,"[('premier league side', 0.4002), ('premier league', 0.4051), ('leeds', 0.4494), ('love leeds', 0.5432), ('amazing leeds fanbase', 0.6146)]"
349,congratulations to captain do us proud boys with one match to go we have already earned two more points than sheffield united last season amp if we pick up a point in the last game of the season well outdo arsenals points total too huge congrats to captain on being selected for the scotland euro 2020 squad i think bielsa did a fantastic job this season at leeds united and they were by far one of the most entertaining teams this season even when they were losing a saints view bless class this is what we need tonight congratulations to who has been selected for the german squad thanks for sharing pete we hope you enjoy reading called daniel chapmans book essential reading marcelo bielsa happy after leeds united seal top half finish in premier league,"[('essential reading marcelo bielsa', 0.4597), ('sheffield united', 0.462), ('bielsa', 0.4868), ('german squad thanks', 0.5017), ('marcelo bielsa', 0.5128)]"
350,good to see leeds players getting the international call ups they thoroughly deserve after an excellent first campaign back in the premier league well done to bielsa on giving them the extra rest ahead of the tournament too confirmed super duper liam cooper is going to euro 2020 continuing a strong legacy of leeds united players representing scotland at major tournaments love making a fuss in the premier league well done to robin koch who is off to the euros with germany absolutely buzzing about getting in the scotland squad for the euros good luck skipper congratulations to liam cooper who is off to the euros strange seeing our players being called up for a major international tournament the good times are definitely back for congratulations to liam cooper selected for the scotland squad,"[('leeds united', 0.4697), ('scotland squad', 0.4782), ('united players', 0.4859), ('leeds players', 0.5484), ('leeds united players', 0.5561)]"
351,got my ticket for leeds v west brom on sunday upper east stand for me last time i was in there was for testimonial and the only match my late dad came to with me on many levels its going to be emotional outstanding performance leeds united congratulations to robin koch selected for the german squad apafrom storming into 8th place in our first season back in the it was also brilliant to see been really overwhelmed with how popular these cards have been all will be available again this weekend should have him sign the contract in front of fans on the last day great season again from jackie next season felt like a huge one after settling in at lucky enough to witness inch perfect free kick v he ll bounce back,"[('leeds', 0.3896), ('ticket', 0.39), ('united congratulations', 0.3907), ('leeds west', 0.4096), ('leeds united', 0.4212)]"
352,this man is what were about leeds united players pay tribute to teammate after southampton victory well done for given the fans a great game to watch x mot nice to see leeds united defender koch a former freiburg star making the squad i love koch looking forward to getting stuck into this yessss kochs in leeds have scored more goals this season than sheffield united have scored in the last two seasons combined and are improving defensively now defendersare fit a first premier league goal that meant everything i was happy that he scored because he had played many games and not managed to do it top win last night we played so well against southampton great display in the second half leeds united were magnificent yet again what a result yesterday for leeds united mot,"[('premier league goal', 0.4707), ('united defender', 0.4979), ('leeds united mot', 0.511), ('leeds united players', 0.5402), ('leeds united defender koch', 0.7002)]"
353,great to see our former client leeds united not only guaranteeing their status but also a top 10 finish too has certainly worked in the big league a man with new ideas is a madman until his ideas triumph marcelo bielsas side guarantee a top 10 finish with t brought my new mug to my new job in burnley berardi deserves to retire at leeds extend his contract looks good at premier league level those lucky enough to be going on sunday please sing marcelo bielsa for 90 minutes regards the whole of leeds,"[('burnley berardi', 0.4526), ('leeds united', 0.4632), ('marcelo bielsas', 0.4636), ('marcelo bielsa', 0.465), ('ideas triumph marcelo bielsas side', 0.5416)]"
354,we will be running a bus to er leaving the central sports and social club at 13 45 free food cheap beer plus the game live in the central on the big screen and other tvs around the room all welcome lets enjoy how great a season this has been happy 42nd birthday to the no ones really spoke about it but how good was bera during his cameo so we win again leeds united win again you losers we score goals just for fun the premierships on the run its only just begun and now you know the futures bright its bielsas whites up for the fight we win again congratulations to youngster tyler scored his first premier league goal for leeds united as the,"[('united win', 0.4983), ('premier league goal', 0.5002), ('leeds', 0.5264), ('leeds united', 0.5748), ('leeds united win', 0.6204)]"
355,the guinness partnership has awarded united living new homes a major contract to deliver 311 new affordable homes at its points cross development in leeds shame about the red stuff but would love a one like this thanks to our guests and for joining us this evening plenty to get through from and thankfully im not the only one to eat humble pie with this one i can say i understand why the leeds fans love the bloke so much now not only are the whites finishing stronger and lasting longer than anyone else they re doing it with fewer players too landmark leeds regeneration win for united living hopefully hes easier to work with than his grandfather fritz top of the form league over last 10 games youre welcome,"[('leeds fans', 0.4497), ('leeds', 0.4937), ('united', 0.5209), ('guinness partnership', 0.5224), ('united living', 0.5866)]"
356,i love our club but they really need to update the ticketing website especially if they re looking to increase capacity come on wba crystal palace and wolves today we re rooting for you leeds utd have come a long way since scott wootton i admire the football they play but i also admired the football sheffield u casilla will staagainst west brom the fact that kiko played and will play on sunday is a decision that i decided to make concrete meanwhile berardi done his chances no harm him coming on was very useful he didnt commit errors and he added a lot i admire the football they play but i also admired the football sheffield united played last year focus on our improvements over the last 3 years and look forward to next season,"[('united', 0.3825), ('leeds', 0.4608), ('sheffield united', 0.4646), ('football sheffield united', 0.4839), ('leeds utd', 0.5261)]"
357,leeds united secured a 2 0 win over southampton away from home despite the return of 8000 fans at st mary s thanks to goa could be an interesting transfer window for leeds west brom win tonight keeping the dream alive 60 southampton score giving us hope of europe if we get a goal against west brom 1st half wasn t great and had to hold our own and to go into ht 0 0 was needed but 2nd half was a lot better and happy for bamford to get his 16th goal of the season and especially happy for robert s to get his first goal in the prem and top 10 guaranteed yes they are and so are sheff united sheff u sheff wed and leeds u have great fans tbh,"[('leeds west', 0.5141), ('leeds', 0.5219), ('southampton score', 0.5271), ('sheff united', 0.5593), ('leeds united', 0.5936)]"
358,weve actually got to a point now where i feel comfortable with any of our four cbs starting leeds united manager marcelo bielsa was delighted to see wales forward tyler roberts get his first premier league goal i congratulations to youngster tyler scored his first premier league goal for leeds united as they beat southampton yesterday evening some of the football has been fantastic and i would go as far as to say that he would be my manager coach of the year still buzzing with that leeds win yesterday the way leeds have performed this season in the premier league is ash in your mouth and i love it you understand what marching on together means thank you for all your hard work for our club skipper youve been an immense leader,"[('united manager marcelo bielsa', 0.498), ('leeds win', 0.5152), ('leeds united', 0.5183), ('leeds united manager', 0.5967), ('leeds united manager marcelo bielsa', 0.6261)]"
359,leeds united manager marcelo bielsa was delighted to see wales forward tyler roberts get his first premier league goal in their 2 0 win over southampton a draw at old toilet 1966 was enough for to finish as div1 runners up for the 2nd season running a good time for paul reaney to score his 2nd lge goal for leeds the 1st being on the last day of the previous campaign jim storrie almost won it hitting the bar gracias kiko what a pass that was to raph to set up the counter for the second goal wow make their world a better place another myth out the window premier league liam excellent last night how good was kikos pass by the way for 2nd goal,"[('leeds united manager', 0.5295), ('premier league goal', 0.5562), ('leeds united manager marcelo bielsa', 0.563), ('2nd lge goal', 0.5643), ('first premier league goal', 0.5784)]"
360,bielsa on gaetano berardi berardi is in an excellent state of form him coming on was very useful he didnt commit errors and he added a lot last 10 games form table bielsa burn out they say dont you just love marcelo truly a unique man and i personally will never question his team selections or tactics again what do us mere mortals know anyway enjoy the ride fans everywhere heres something on leeds uniteds intriguing victory over southampton last night bielsa on casilla and meslier they are two professionals of a very high level and of course the year was a lot more difficult for kiko but he was very generous and a very good team mate good morning fans more than you can ever imagine,"[('bielsa', 0.485), ('last night bielsa', 0.4869), ('berardi', 0.5168), ('gaetano berardi', 0.5536), ('gaetano berardi berardi', 0.5676)]"
361,good morning my gorgeous friends we are 8th in the table yes 8th with a game to play what a dream stato our first season back after 16 long years marcelo bielsa has bought back the glory days that we have missed so much love leeds love life i know how passionate those leeds fans are and the noise that they make is second to none i know every other team will i thought he was brilliant last night had a really strong season goals from bamford and roberts sealed a 2 0 win against southampton we do love playing the paof pantomime villain southampton 0 2 leeds united luke ayling on the wind up on pitch meetings and off camera moments on a good day for rodrigo,"[('marcelo bielsa', 0.4533), ('leeds', 0.4728), ('leeds united', 0.5394), ('love leeds', 0.5771), ('leeds fans', 0.6029)]"
362,every time i see the form table for last 10 games i convince myself were getting champions league next season european spot next season would be incredible bielsas happy reaction thanks for having me guys the legend that is gary mcallister is gotd scorer for wednesday 780 appearances for clubs and country this free kick was for leeds utd at povale in an f a cup tie in 1996 mcallister was such a good player strong skilful and an eye for a goal too i know how passionate those leeds fans are and the noise that they make is second to none i know every other team will say the same but there is something special about leeds,"[('next season european spot', 0.4437), ('leeds', 0.4854), ('champions league', 0.5058), ('leeds fans', 0.5532), ('leeds utd', 0.5753)]"
363,another great win for leeds united 1 more game to go cant really say how proud we all are here at star fabric care with how well the team have done this season hope all the fans who were lucky enough to get a ticket get to see them win at elland road make the ground bounce still buzzing about the result last night and seeing berra play in the prem nice breakfast bap and pint of stella for brekkie now since it s my birthday happy dayyyysssss what a season the love for bera was real post match among the players kiko s distribution for roberts goal was really good there i can be nice seems like quite a good talker to be fair to him looking forward to seeing the tattoo,"[('berra', 0.377), ('great win', 0.3848), ('leeds', 0.3878), ('berra play', 0.418), ('leeds united', 0.4306)]"
364,what a fantastic first season back in the premiership awesome team amp best manager manchester united straight win manchester city straight win never seen bielsa so pumped plenty of leeds united fans were loving this man s moment v southampton ridiculous 2 minutes against leeds united will give him a great cv leeds united foundation earn it raffle great chase raised over 3700 for yorkshire cancer research can u advise when the 15 winners will be posted justin checked and not posted on the page el loco also world class x country skiing coach who knew,"[('leeds united foundation', 0.4706), ('premiership', 0.4767), ('leeds united', 0.5307), ('leeds united fans', 0.5455), ('best manager manchester united straight win manchester city', 0.5749)]"
365,when leeds hired bielsa i really dont think they couldve thought it would work out this good this quick he took over a side that finished 13th behind ipswich 12th amp bristol city 11th to lead his side to at least a top 10 in his 1st pl season is incredible work so happy for tyler roberts really pushed on in the second half of the season and got his reward you could see on his face just how much that meant to him leeds are an immense football club simon jordan praises leeds united via please share this all fans and see if you can help make my boys birthday it would be the best present ever for h,"[('bielsa', 0.3629), ('ipswich 12th amp bristol city 11th', 0.42), ('immense football club simon jordan praises', 0.4468), ('leeds', 0.4651), ('leeds united', 0.5049)]"
366,please share this all fans and see if you can help make my boys birthday it would be the best present ever for him as hes a football crazy and leeds united crazy leeds united struck twice late in the game to secure a hard fought 2 0 win over southampton and guarantee a top half finish theyve been the best watch for me they play a brand of football that you cant help but enjoy buzzing for bonkers leeds united fans to finally return and forever grateful for singing my name dom matteo much more to rodrigos display in leeds uniteds victory at southampton than glorious assist hoping for a footy miracle somebody enjoyed their first premier league goal paddy is such an honest guy,"[('birthday', 0.463), ('first premier league goal paddy', 0.491), ('united crazy leeds united', 0.4996), ('leeds uniteds victory', 0.5163), ('leeds united fans', 0.5178)]"
367,our 10 away wins this season would have been the most or joint most in 9 seasons since the pl began the correct answer is all our hearts and our complete and utter respect leeds twitter is wonderful at the moment great to see fans back at st marys tonight especially when bamford silenced the lot of them btw you do right our second goal was absolutely quality last night from the minute kiko released it and the touch from raph couldnt agree more theres a lot to like about patrick bamford he always gives considered and honest interviews receiving the adulation from my peers for predicting a leeds united top half finish this season,"[('bamford', 0.4192), ('leeds twitter', 0.4991), ('leeds', 0.5449), ('leeds united', 0.577), ('leeds united top half', 0.5858)]"
368,optajoe 10 leeds united are only the second promoted team to win 10 premier league away games in a single season and the first to do so since nottingham forest in 1994 95 also 10 marching every one for me has done more than enough every one physically fit enough to slot straight in and bang on form no brainer good morning to everyone especially tyler roberts what a great photo a pleasure to host happy to have them at any time we say that the best compliment is to wish that they would return and we say as soon as they wish 100 years of leeds united 1919 2019 by daniel chapman,"[('premier league', 0.428), ('optajoe', 0.4288), ('premier league away games', 0.4368), ('leeds', 0.4991), ('leeds united', 0.5645)]"
369,big fan of us getting a win yesterday despite marcelo choosing the team and subs via a tombola ray wallace ramon nunez and chris odonnell to staon sunday last night had us all yearning for sunday and what promises to be a homecoming the premier leagues form side deserves with supporters and their favourites all coming together for a grand goodbye to a spectacular season good morning to everyone who loves leeds united life is good isn t it i don t know about anyone else but last night was the first time in a long time that i d not said anything bad about casilla well played this lad been having fun searching different words with leeds and bielsa theres 1000s,"[('united', 0.4347), ('win yesterday', 0.4826), ('leeds', 0.4881), ('leeds united life', 0.56), ('leeds united', 0.5727)]"
370,never seen bielsa so pumped plenty of leeds united fans were loving this man s moment v southampton via leeds secure top half finish after gritty win perfect for dads mums and indeed anyone with a combined passion for leeds united history reading and lovely photos like reading these news stories download our app android and ios and get them all in one place the race for top four is on fire he says fantastic bamford made the difference leeds united patrick bamford is a superb finisher he can fit in into tuchel s style of play and fwiw for england and tournament football you offer a great deal you do the work of two men you have won the hearts of fans you are our number 9 we are very happy with that well done,"[('leeds united history reading', 0.5165), ('fantastic bamford', 0.5227), ('leeds united history', 0.5246), ('united patrick bamford', 0.553), ('leeds united fans', 0.604)]"
371,i fucking love leeds united united we fall bbc2 a look at leeds utd sounds interesting united are most definitely back the race for the european places is heating up nicely so called big6 aside who has had best season 1 leicester 2 west ham 3 leeds 4 everton 5 avfc hopefully we all push on next season and smash the so called big 6 wide open can t wait for full house atmospheres nest season good morning citizens last night games were amazing fans back at old trafford manchester united drawing pained me cavanis goal was extra ordinary manchester city loosing despite scoring first with leeds united in hot red form,"[('love leeds', 0.7025), ('fucking love leeds', 0.7034), ('leeds united', 0.7117), ('leeds united united', 0.7177), ('fucking love leeds united', 0.7394)]"
372,i wrote this back in january and ill go as far as saying i was pretty much correct a bit of solidity consistency at the back has probably gone a long way to the second half defensive showing i mean you know more than me but if it is appropriate advice i m convinced it s best for you and you are a talented lad develop and this year was the first time it has been achieved in a 38 game season so are the first promoted club ever to win more than half of their away games,"[('talented lad', 0.2697), ('game season', 0.2802), ('away games', 0.2832), ('second half', 0.322), ('second half defensive showing', 0.5222)]"
373,morning sorry to nag but so pleased for you and the cool finish i seriously advise you to stay at i suspect we will recruit it s not an opportunity closing but one to develop i am often right on these things ask a kalvin do yourself a favour stick what a phenomenal footballer leeds united will officially finish in the top half of the epl in their first season back since 2004 where did that name come from salim love the names you gave the lads my twitter feed is beautiful once again this morning thank you twitter people thank you the stats from our last 10 games are amazing is not a thing,"[('epl', 0.4062), ('opportunity closing', 0.4302), ('leeds', 0.5314), ('phenomenal footballer leeds united', 0.5421), ('leeds united', 0.5581)]"
374,what an amazing 1st season weve had back in the pl weve exceeded all expectations amp done it playing our style of football im so proud to be amp i cannot wait to show my appreciation at the game on sunday we all give credit to marcelo but this man had the vision we have an exceptional owner he needs some praise thanks to the series take us home leeds united and few blogs that i read as a research before the staof this season i think my mate mick hewitt will be ok for a ticket now thats him lending victor his binoculars last night legend see you next year on our away days so chuffed for patrick his resilience and hard work has paid off big time plenty goals last night in the epl,"[('plenty goals', 0.3799), ('united', 0.3832), ('leeds', 0.425), ('leeds united', 0.4905), ('home leeds', 0.4963)]"
375,id have been extremely happy to see them relegated but i have to hold my hand up theyve had an amazing season entertaining fearless relentless how i wish villa played like that he also got 3 yes count them 3 bielsa fist pump celebrations a night to remember for tyler it was a happy place for us too burnley 0 leeds 4 i didnt much enjoy that southampton game but it was great to see how happy they all were for roberts when he scored didn t think was going to give the injured or out of sorts champs lads a run out and we got the win unbelievable gaffa buzzing for casilla n berardi and finally a roberts goal leeds united secure top half finish in epl by beating southampton,"[('southampton', 0.3747), ('villa', 0.3758), ('southampton game', 0.3791), ('leeds', 0.4286), ('leeds united', 0.5041)]"
376,they still ought to be proud o their team this season raising a glass to securing a top 10 spot in the premier league cheers lads argentina enjoy leeds united thats amazing man wed love to have you on the show to talk about this weve got a lot of leeds united fans that would get a kick out of this playing well and top of the form table would love for pablo to play on sunday subbuteo h w team leeds united ref 21 in good condition southampton 0 2 leeds bielsa very happy for roberts after late goal leeds united manager marcelo bielsa says he is truly very happy for tyler roberts after the substitute scored his first premier league goal during their 2 0 win over s,"[('leeds united manager marcelo bielsa', 0.4494), ('united fans', 0.4727), ('leeds united', 0.4843), ('premier league cheers lads argentina', 0.6021), ('leeds united fans', 0.6044)]"
377,possible replacements include west hams rice and leeds uniteds phillips someone on youtube mentioned phillips to me and i was very impressed with the player when he faced man united solid holding midfielder pocketed bruno as well pleased berardi finally able to make his debut and seemed to improve the back line llorente out of sorts today and ayling terrible 1st half unusual for bielsa to make the soof changes he did but worked out in the end fucking love the way luke ayling nearly always seems to be the first man up when we score he proper gets it that man what a bloke even with multiple cup pressures for some others what an achievement for while facing pretty much all the top clubs as well patrick bamford is a great striker,"[('man united', 0.404), ('pleased berardi', 0.44), ('berardi', 0.4734), ('possible replacements', 0.4815), ('uniteds phillips someone', 0.5269)]"
378,patrick bamford s opener helped ensure leeds will finish in the top half of the premier league table phenomenal achievement gives us a great base to improve next season so proud cunha who i only heard of two days ago but looks class and a good actual left back and we push for europe next season how class were raphina and rodrigo stuadallas close to goal of the season too looks like we weathered a bit of a storm but comfortable again bamford is so classy too its no wonder spurs are watching but were better than them for me marcelo bielsa leeds united should win premier league manager of the year hands down newly promoted club and 8th in the table and most of his normal starting xi came up from the championship with him,"[('bamford', 0.4359), ('proud cunha', 0.4398), ('bielsa leeds', 0.4705), ('leeds united', 0.4891), ('marcelo bielsa leeds united', 0.5647)]"
379,hats off to kiko played well today after a rough couple of years would i keep him absolutely not but tonight in isolation he was good i cant put into words my love for this man so happy to see him get some minutes and look very good tonight really hope he gets a full 90 on sunday bamford post game interviews have become must listen stuff i especially enjoy the non pk call talk absolutely brilliant that leeds we cannot loose 1 loss in 10 buzzing to see berardi back and buzzing for tyler getting his goal another top top performance what do you mean its only tuesday yet another win followed by a bit of flight of the conchords,"[('good tonight', 0.3071), ('leeds', 0.3088), ('bamford', 0.3304), ('kiko', 0.4062), ('sunday bamford post game interviews', 0.459)]"
380,dallas has had a brilliant season but let s talk about my player of the year solid he s genuinely loved every minute totally at home at this level cheers bill absolute leeds lad so happy to see ty bag this one means the world to him and to us i ve been waiting for this moment for a while now but villa fans you can t finish above us this season top ten guaranteed for us mind cheers easy here mate fair fucking fucks you ve been excellent since you cupped you re ear took a bit but now your leeds and we all love it you win fairly tonight,"[('villa', 0.4178), ('leeds', 0.4364), ('brilliant season', 0.4674), ('absolute leeds', 0.5091), ('villa fans', 0.5168)]"
