,tweetnegative,keyphrases
90,i don t think mctominay is good enough for manchester united standards however i don t think he deserves to be compared to fred also the game i was referring to against leeds he was class in that game are you saying i m wrong because if you are then you didn t watch it deep it if we didn t concede those stupid goals to leeds and newcastle we d be a point behind united ffs leeds uniteds hopes of snatching josh doig from the clutches of hibernian may have suffered a blow due to an agreement made by the scottish side and brighton whos idea was it to put the prick jeremy lynch as host,"[('leeds', 0.3332), ('united ffs', 0.3646), ('manchester united', 0.3835), ('mctominay', 0.4708), ('manchester united standards', 0.5537)]"
91,burnley offered a lot of effobut they lacked punch in attack and protection between the sticks absence of pope has turned two tight matches into two heavy defeats a lack of ruthlessness in attack has also proved costly against and its a pen either way poor refereeing nat phillips is acc so under rated we actually let wolves and brighton fuck europe for us sums this man up frankly sam from an fan its prob because lincoln are a big enough club to get away with it if indeed they have got away with it or maybe actually there is a legitimate reason either way those of us who do not suppogrimsby really do not give a flying fuck,"[('tight matches', 0.2792), ('refereeing', 0.3011), ('poor refereeing', 0.4533), ('brighton fuck europe', 0.4676), ('burnley', 0.5001)]"
92,cue all the so called pundits commentators and delusional plonkers falling over themselves to be the first to apologise for their continuous burnout comments maybe it was just because of covid again it will b a travesty if u r not included in the this summer taylor is wasting his career at burnley he needs to get back to leeds really not a chance we are top 10 without the 4 signings last year playing more than 15 minutes together i appreciate you have not followed leeds this year because if you had you would know leeds will not do a sheffield united,"[('taylor', 0.3261), ('burnley', 0.3408), ('continuous burnout comments', 0.3688), ('sheffield united', 0.3798), ('leeds', 0.4438)]"
93,there s both sides one side is to say we beat villa leeds sheffield united southampton with jose another side is to say we were on relegation form and looked like there was no hope of turning it around right decision of referee in this situation was given the penalty foul is foul lost to leeds united leicester chelsea i could go on you re not unbeatable they fade and die you proshluud go and shame each other what is clear is that the brighton defeat was very costly and likely cost us european football next season all the people saying we can still get into europe is making me worry it might actually happen and then we go down because were having to fly to lithuania every other thursday,"[('southampton', 0.4783), ('leeds united leicester chelsea', 0.4821), ('leeds united', 0.4991), ('sheffield united southampton', 0.5038), ('brighton defeat', 0.5249)]"
94,absolutely disgusting from spurs football is on its arse so grateful for at schlupp should have been sent off too the red card pepe collected against leeds united wasnt deserves if benteke did not get a red card for that dont tell me you had a trial for leeds united under 18s but couldnt go cos you were donating a kidney to a lame dolphin that day strange amount of silence around this from the blue tick white knight brigade youre all noticeably absent in your criticisms here all the best you hypocritical shithouses i might hate being stuck with leeds fans for in laws united fans for brother and nephews and liverpool fans for the other lot of nephews but nowhere near as much i love bein a fuckin claret,"[('leeds', 0.4247), ('leeds united', 0.4754), ('liverpool fans', 0.504), ('united fans', 0.5235), ('leeds fans', 0.613)]"
95,hail the poor team with over rated coach finishing top half with most away wins in premier league history for a newly promoted club not 3 points manchester united should be deducted 6 points for beating villa given that leeds lost to brighton the following week united literally are not giving any respect to the top10 race if he was still on twitter hed never get above the bottom half of his twitter feed lol spurs fans booing their team at the end made a total pigs ear of that last tweet turns out i didnt get the score prediction correct so the wait goes on for me way back my mum bought me this one wouldnt buy me white for xmas and my pe teacher told me i looked like an f ing canary,"[('poor team', 0.4083), ('spurs fans', 0.4126), ('leeds', 0.4153), ('premier league', 0.4523), ('points manchester united', 0.5446)]"
96,do you feel sad for the great game each time rolls around after a tackle wouldnt see that on a bielsa team too proud for that when leeds united called out a pundit for being wrong there was a huge shit storm but doesn t seem to be the case here down to 10th what a shit season if this man our very own doesnt get awarded the manager coach of the season there will be uproar i tell you absolutely uproar aston villa wasting time since the 47th min such a poor excuse of a club why don t we have playoffs for that last european spot oh ffs not swaz lynch an arsenal reject and a spurs fan presenting the leeds united player of the year awards makes no sense leeds created and destroyed peacocks career,"[('leeds', 0.4057), ('uproar aston villa', 0.4132), ('united player', 0.4447), ('leeds united player', 0.4709), ('leeds united', 0.4775)]"
97,f k s sake can you do anything that doesn t sabotage s progress leeds uniteds season has exposed how little english football knew about marcelo bielsa the fans are back in the grounds so last night at southampton and tonight spurs fans boo their team off at ht say if dcl gets picked for the euros in front of bamford then it ll be an absolute joke spurs big 6 theyre fucking shite i would let this man spit in my mouth or does gb strike fear into the hearts of the opposition i shouldnt be punished for trying to stay up thats something they have to look at bielsas leeds shouldnt have come as a surprise nor should their avoidance of second season syndrome next year,"[('english football', 0.3101), ('marcelo bielsa', 0.3184), ('spurs fans', 0.3771), ('uniteds season', 0.3948), ('leeds', 0.408)]"
98,how are you trying to fit leeds in with man united etc i think you need to go to a amp e you ve spent half of your history down in the lower leagues and won a fraction compared to the rest of them including us we are not the same 2 off 14th hardly good conceded from set pieces 15 worse out of 20 conceded from corners 11 worse out of 20 conceded from cross balls 13 worse out of 20 conceded from headers worse out of 20 conceded 53 6th worse out of 20 he would not get in any other prem side after bamford not getting one yesterday that s at least consistent problem being they are both wrong so it s consistently shit how have these frauds left out deserving members yet again,"[('frauds', 0.3261), ('bamford', 0.3299), ('united', 0.3566), ('man united', 0.4166), ('leeds', 0.4382)]"
99,believes english pundit arrogance has now been made to look silly thanks to leeds performances clearly does not like an early sub and we know what happens next worst loss man united 2 4 liverpool honesty all day long i don t blame the ref and i don t blame var var is there to enforce the rules the rules in football are wrong i am a rugby player leeds united fan as a rugby player it s easy to see the problem that has evolved with football as a culture unfortunately i actually can t believe how triggered leeds united fans are over lampard being inducted into the premier league hall of fame worst loss 4 2 vs liverpool,"[('lampard', 0.448), ('liverpool honesty', 0.4797), ('leeds united fan', 0.537), ('leeds united fans', 0.5487), ('english pundit arrogance', 0.6242)]"
100,leeds united have long been attributed with an interest in wolves winger adama traore but they could now be set for bad news spurs are shite anyway i think your forgetting that and we say you are just a bellend i remember when calling out a pundit for being objectively wrong was frowned upon when does the witch hunt begin let s enjoy the rest of the season cos come monday those 2 sky spivs will be talking sancho to scum speculation 24 7 for 2 months solid whilst the other poor old sod lives outside dortmund s training ground even though it s empty he must miss his family and friends denied a blatant penalty when kicked,"[('wolves winger adama traore', 0.3633), ('united', 0.3952), ('leeds', 0.4799), ('bad news spurs', 0.4809), ('leeds united', 0.5376)]"
101,newcastle west ham burnley leeds fulham sheffield united my god these players have been an absolute disgrace at times this season yet here i am again nothing to play for season over but still feels is encouraging players to go down on purpose draw newcastle draw leeds lost to fulham lost to chelsea lost to everton lost to leicester battered by city lost to united lost to burnley 10 games you didn t win conceded in all not the best rb sorry what is really disgusting about this is they were not only back in a ground for the first time in 16 months but they had bielsa ball right in front of them literally like having a naked michelle keegan in front of you and refusing to look draw 1 1 with liverpool because they got injuries,"[('fulham', 0.5137), ('burnley', 0.5208), ('purpose draw newcastle draw leeds', 0.5673), ('fulham sheffield', 0.6004), ('newcastle west ham burnley', 0.6425)]"
102,that is mad much rather they stay up don t want some soft diving shitebag up top for leeds united this is why players throw themselves on the ground so much to all the pundits who claimed leeds would fail that bielsa burnout was a thing the words you re looking for are sorry i was wrong not expecting to hear many say it sorry it took so long but ive not used a pc since school no but surely if you dont want any leeds players nominated you also dont want any man united players nominated so presumably bye bye luke and harry kiko is one of the worst keepers i ve ever seen in my life at leeds united i hate him because of that it s got nothing to do with the allegations,"[('bielsa burnout', 0.3789), ('united players', 0.4201), ('leeds', 0.4307), ('leeds united', 0.4741), ('leeds players', 0.5462)]"
103,i know maignan and mandanda are genuinely top tier keepers but it still bugs me that meslier hasnt made the france squad dammit at least if he keeps it up hes got a world cup incoming manchester city didnt grab properly to being humbled christiansen is a young coach not ready for pressure amp was overawed the management teams forte has been their ability to learn from mistakes christiansen and heckingbottom were mistakes so they changed tack recruitment in their first season was wrong so they changed that too opposition fans are literally clinging on to youll go down next season they have nothing left they know were fucking good and they hate it but he was s shit that he will gain money elsewere,"[('management teams forte', 0.3125), ('mandanda', 0.3271), ('top tier keepers', 0.3743), ('france squad', 0.4057), ('maignan', 0.4135)]"
104,hes made mistakes amp who doesnt his best decision other than buying was getting bielsa but he also put fuckingbottom in charge this is a spurs fan saying this the irony is strong in this one and spurs trophy cabinet is how empty i was watching the super leeds united but i don t think they had var i really hope they didn t have var because that surely is the last of many nails in the coffin of common sense amp football if it didn t intervene there i assume fulham will be ridiculed for questioning a pundit just as were sorry bryn predictive text gone mad again,"[('leeds united', 0.2992), ('spurs fan', 0.3048), ('super leeds united', 0.3173), ('var', 0.3752), ('fulham', 0.4615)]"
105,agree with all that bryan but what the heck are the ref and var doing by setting a negative example that if you don t hit the deck you are not getting the penalty side before self everytime before you go the game and think about booing our players choosing to take a knee think about why they are collectively choosing to do so what your booing says to them and then think again about booing them the striker was left frustrated at the decision at st m while poor old llorente found himself as the pantomime villain once again the referee punishing a player for not staying on his feet but youll choose to overlook this as it doesnt suit your anti referee narrative the striker was left frustrated at the decision at st marys last night reports,"[('ref', 0.3725), ('referee', 0.3767), ('penalty', 0.4086), ('referee narrative', 0.4761), ('penalty side', 0.4838)]"
106,love this fed up of hearing pundits spout the same old crap about bielsa burnout etc the rest dont care for it report liverpool dealt blow in rumoured 34 4m battle with leeds as deadlock broken the boot room your views my views anyones views about taking a knee are irrelevant on sunday if you disrupt it knowing the consequences for leeds united then youre simply acting for you and its obvious you dont care about the club you can keep quiet for five seconds but will burn out and get relegated were coming out of a pandemic the world is shit bloody tory government brexit nightmare yet the most pressing issue for me is a certain argentinian genius signing a contract he s had plenty of setbacks in his career,"[('bielsa burnout', 0.3382), ('leeds', 0.3577), ('leeds united', 0.3872), ('liverpool', 0.3894), ('bloody tory government brexit nightmare', 0.5043)]"
107,in about 3 seasons time and leeds have lost the last 3 games of the season due to a long run in the champions league certain pundits will say yeah typical bielsa burnout leeds were unluckly not to win a penalty yesterday big 6 clubs not quite good enough i don t think there was a single leeds fan who didn t love berardi coming on last night sheffield united defence has got worse and their scoring even worse than that funny how when fans call out on their players diving and cheating they always bring up bamford think that one has been put to bed eh just like the bielsa v smith debate,"[('leeds', 0.4464), ('bielsa burnout', 0.4979), ('single leeds fan', 0.4987), ('typical bielsa burnout', 0.5208), ('leeds fan', 0.5453)]"
108,he chases everything he turns bad balls into good balls he s always harassing you on your shoulder all the time you can t relax at all try as i might to actually work today i cannot stop looking at that table opposition fans running out of excuses leeds will do a sheffield united next season second season syndrome going down suck it up people see with your own eyes where leeds are at and what this team under bielsa is doing he s staying as well onwards and upwards burnout myth busted again dads team scum i got blocked by talksposo ive not seen anything i stopped listening coz all they did was bash us so just wanted an update sick of hearing too honest for his own good re bamfords dive refusal,"[('table opposition fans', 0.3186), ('excuses', 0.3287), ('sheffield united', 0.3302), ('leeds', 0.335), ('united next season', 0.3419)]"
109,yep i definitely got it wrong in regards to bielsa 13 pints who gives a fook its tuesday night were pissing up toon flop released by championship club times running out for that bielsa burnout lads the only real burn out is this type of burnout 95th minute counter attack which team is burnt out again admits southampton had no answer to leeds playing style in 2nd half dont get why leeds are suddenly our benchmark theyre good but come on they are not the best do you think will now stop repeating in every commentary that cant defend and concede too many goals now don t forget man united are only in the uefa cup because they failed in the champions league under ole chris leeds exactly this is what fans dont understand about,"[('champions league', 0.3572), ('southampton', 0.367), ('leeds', 0.3752), ('man united', 0.4034), ('bielsa burnout', 0.5203)]"
110,we truly despise diving bamford got bashed for his silly antics in that game amp he apologised for it when you accept rolling around amp falling over at contact then your club will lack integrity i shouldnt be punished for trying to stay up celtic chief peter lawwell s home petrol bombed as his family slept inside can t believe encouraging a pile on towards a pundit disgusting behaviour be interesting to see the backlash from this too many players are being punished for being honest in the box 100 if this was leeds united there would be uproar can t criticise pundits like this fulham haven t you got the memo sadly the game is fooked and you clearly get nothing for honesty except my respect,"[('fulham', 0.3732), ('fulham haven', 0.3749), ('leeds', 0.3907), ('leeds united', 0.419), ('diving bamford', 0.5704)]"
111,calm down bryn pat thought he would score i m leeds through and through but that match last night was embarrassing with both side diving all over the place big jack and norman will be crying laughing chelsea players lose it as daniel amartey gets in touchline brawl again poor lad just wants played in if the chosen few who are at elland road are as embarrassing as yesterday please don t go my guess it ll be full of corporate wankers who are their for a day out usually going as a nob would draw too much attention but this is classic hiding in plain sight why you so salty leeds united have fuck all to do with you or your shitty team maybe concentrate on not getting sent back to league 1 next season,"[('lad', 0.3404), ('united', 0.3421), ('poor lad', 0.3921), ('leeds', 0.5084), ('leeds united', 0.5502)]"
112,pundit admitting they were wrong a rare breed 2019 20 villa spend 100m stay up due to goal line technology malfunction i knew nothing of prior to him joining and was scratching my head when he was announced now i find myself panicking at the thought of him leaving and wondering who on earth can follow him and continue the great work he has transformed both the club and the city patrick bamford isn t good enough for the premier league annoyed at united last week and man city vs chelsea the other week they both should not have lost,"[('bamford', 0.324), ('chelsea', 0.3733), ('united', 0.377), ('premier league', 0.3961), ('villa', 0.5531)]"
113,horrible day at work yesterday managed too chat the second half of the game seen the lads beat southampton is good away but then i woke up this morning thinking wait we are fucking 8th in the table europa still possible the usual drivel about bielsa dean smith is crap jack grealish is overated and crap a few things to go in the bin after this season leeds are naive leeds need to get back in their box as they are going to struggle leeds can t defend we ve lost 1 in 10 in the premier league,"[('horrible day', 0.4044), ('premier league', 0.4252), ('southampton', 0.466), ('leeds', 0.4897), ('naive leeds', 0.5115)]"
114,if any fuckers do this on sunday you don t deserve to come back next season stay no matter the score and applaud the team after the final whistle been a hell of a ride last 14 months with no fans and they deserve our suppofor 90 mins plus stoppage this is precisely what is wrong with football hats off to paddy clueless covid karen cannot finish any lower than 10th obviously doesnt like leeds united shows footage from the other games but no not them looks like are suffering a bit of just like all the experts predicted goooood morning to all the leeds united haters that said we d fail these fuckers earning a living giving match analysis commentary and opinions jobsworth send them packing all talk utter shite and that cunt gabby,"[('final whistle', 0.3313), ('football hats', 0.3483), ('leeds', 0.418), ('leeds united', 0.4352), ('leeds united haters', 0.6074)]"
115,i am of the opinion that the racism issue surrounding kiko casilla does not play a major pain bielsa s thinking he will manage him like any other player i know the club are in a difficult position the issue is beyond management there is zero tolerance no choice so you think the vast majority of fans are racist not really living up to your twitter moniker there are you dave everyone went mad for bera in the dressing room youll burn out eventually its a bit like the rest of the premier league is burning out and leeds arent funny,"[('racism', 0.3437), ('racist', 0.3831), ('casilla', 0.394), ('racism issue', 0.4038), ('kiko casilla', 0.4394)]"
116,modern football refs are clueless and are being conned daily by cheats diving until the fa or whoever is supposed to govern football stahitting the cheats in the pocket it will never go away feck it anyway another glorious 3 points and a clean sheet too theyre not good enough 8th first season karl that was a very un burnley like performance at the weekend as they shipped four goals to next to patrick bamford c dric soares looks very average burnout in full swing for and you see this basketball play more poor punditry we have let in so many goals fewest of any team in last 10 games i wanted leeds to fail what the hell is going on it s a joke ref should ve made the simple decision to check var honesty gets you nowhere,"[('ref', 0.4092), ('refs', 0.4425), ('joke ref', 0.4608), ('cheats diving', 0.476), ('modern football refs', 0.5233)]"
117,leeds uniteds patrick bamford and tyler roberts scored late on to spoil the party for southampton another wannabe pundit just waffling same shite what another refreshing insight into leeds united oh the embarrassment in this tweet im starting to get concerned about them its like they say on first aid courses its the quiet ones you treat 1st mum not into sports relying on defense alone is a mistake superb absolutely stuck it to all the experts who obviously do no research whatsoever and just follow the same uneducated narrative that they never bothered to fact check love to see it this is a prank suck a cock have that haters,"[('patrick bamford', 0.3675), ('southampton', 0.4065), ('bamford', 0.4175), ('leeds', 0.5196), ('leeds united', 0.5359)]"
118,man 42 is arrested in leeds on suspicion of war crimes during sierra leone s 1990s blood diamond civil war that left 120 000 dead and involved some 14 000 child soldiers i envy leeds united not sure how we came away with a win after that shite game although did play much better 2nd half tbf defense looked horrendous and passing awful 1st half some smasaves from casilla but also prone to his usual flapping at crosses a bit of a smash and grab in the end are you lot trying to encourage diving denigrating the game by not awarding the pen bamford tonight absolute disgrace explain yourselves players get punished for staying on their feet says patrick bamford,"[('patrick bamford', 0.3572), ('bamford', 0.403), ('leeds', 0.4033), ('leeds united', 0.4078), ('pen bamford tonight', 0.4793)]"
119,find it hilarious that not only are we not burnt out we are ripping teams to pieces in the 2nd half of games because theyre all burnt out suck it wankers were mint this tweet carpet bombs morons id fuck him were scared to face berardi our only set piece problem now is we don t score as many goals from them as we d like same burnley that conceded 4 at home to leeds united leeds united have truly boiled some piss this season and fans aren t even in elland road just you lot wait till us vile ani leeds united have truly boiled some piss this season and fans aren t even in elland road just you lot wait till us vile animals are back in there x,"[('united', 0.376), ('leeds', 0.4295), ('united leeds united', 0.4749), ('leeds united', 0.4793), ('united leeds', 0.4816)]"
120,please dont be a cringy horrible cunt and boooo because players are fed up of racists no inventing excuses allowed its just embarrassing however next year you are gonna get yer ass kicked by the mighty leeds united so who for 1 second thought they would here these words you are jealous of the top knots just admit it after having problems because of heavy passengers during liftoff funny how bamford got banned for deceiving the ref but then was honest in tonight s game but had to dive to get a penalty the lack of consistency excuse me i dont listen it seems some have a negative agenda against some of our players leeds cant play the same fast paced style like they did in the championship because they will burn out according to many pundits,"[('bamford', 0.3331), ('excuses', 0.3575), ('leeds', 0.4552), ('mighty leeds', 0.4683), ('leeds united', 0.4699)]"
121,you know it s almost as if the isn t quite as good as they d have you believe sure the top teams are good but the majority of the lower ones are shite europe is fucked pray for your grandchildren missed out on the blue one lads what s your point jack because if your insinuating they are shit you got it very fucking wrong karen carney i can t hear you if i was as bad at my job as she is at hers i d be sacked i mean actually sacked at the risk of being labelled sexist this is one of the worst takes of the season and downright disrespectful remember when hassenhuttl got compared to bielsa never again will that happen stealing a living,"[('one lads', 0.2259), ('europe', 0.2299), ('lads', 0.2671), ('shite europe', 0.3617), ('top teams', 0.3852)]"
122,blades fans tell you what isn t sustainable in the premier league being shit they have been at the club for 16 years some of the players have only for 2 everyone at the club has suffered and th until we end up like inter milan and cant hold things down financially same shit leeds united found themselves in early 2000s even milan have had same issues not don reverie the pugnacious leeds united manager no bamford you need to take the shot the first time the keeper is out his box and you have taken a needles touch and lost it be in the bin with a better manager in charge of we are gutted we might miss out on europe what a season,"[('leeds united', 0.4261), ('premier league', 0.4455), ('blades fans', 0.4607), ('pugnacious leeds united manager', 0.4943), ('shit leeds united', 0.5827)]"
123,sheffield united just lumped strikers on the pile and hoped goals would tell no surprise things went stale leeds united fans getting upset in mentions i go to rl only now but i like to watch a bit of football still as an armchair fan there was a shot tonight at st marys where played there wasnt long gone and the camera shot to a group of fans staring into their phones i just felt enormous sadness no man deserves this more to play at the back end of last season without a contract to help us get promoted only to do your acl doesn t get enough recognition paddy almost misjudged that good job their keeper was asleep when you stay on your feet you get punished bamford bbc spo,"[('united fans', 0.4996), ('leeds united', 0.5049), ('sheffield united', 0.5551), ('leeds united fans', 0.5865), ('stale leeds united fans', 0.6108)]"
124,newly promoted side we are not a norwich we will piss on southampton from this day forward fie all the tinpot pundits views obscurd city fans complaining they only lost cos of the red card 10 man leeds beat you at your own gaff what a fuckin season we ve had mind the bloody gap guys his last swan song but not good enough im afraid but thanks for the effotyler premier league officiant mike dean is criticised for not calling a penalty as some fans believe leicester city s youri tielemans fouled chelsea s timo werner during their matchup on tuesday absolutely fuming with the usual bielsa burnout has the internet gone down in birmingham these last few weeks villa fans are nowhere to be seen my fucking boss hes going to have to stop talking sense our pat,"[('southampton', 0.441), ('norwich', 0.4831), ('villa fans', 0.4873), ('last few weeks villa fans', 0.5188), ('effotyler premier league officiant mike dean', 0.5272)]"
125,how a once mighty club has fallen where are the haters at leicester werent worthy fa cup winners won because of tt picked kepa amp ref corruption its easy for them being praised as a well run club but truly a low level ambitious club apafrom their lucky premier league title they havent matched what leeds united used to be shame if he goes down it s a stoner but he s honest and that s what gets punished by incompetent refs what a man so honest so humble and such an important player for us if gareth doesn t call him up he s more of an idiot than i first thought have that you matt letissier shitters wouldn t happen at leeds united disgraceful,"[('premier league', 0.3809), ('incompetent refs', 0.3973), ('leicester', 0.4022), ('leeds united', 0.425), ('leeds united disgraceful', 0.6602)]"
126,lol dias eats grass atleast twice in a game got bodied against leeds west ham man united amp many many more i can find more humiliating amp better clips for dias alone from this season but assuming youll cry ill sit this one out for humanity if this is bielsa burnout then i hope we burn out every season leeds will go straight back down leeds will burn out we won t talk about the following years european cup final robbed by a guilty of corruption referee i dont think it would good for us but its mental thats even a possibility leeds liam cooper got a red card for the same kind of challenge definitely a red card this who was the referee tonight the most ill informed dislikeable pundit of them all and a racist to boot,"[('leeds', 0.3992), ('lol dias', 0.4042), ('man united', 0.4181), ('bielsa burnout', 0.4607), ('leeds west ham man united amp', 0.522)]"
127,get it done you little shit leeds united are above you you lost to farmers yes israel also bombed the office of an american charity that provides medical care to thousands of palestinian kids a spot of bother at the hawthorns with leeds united on the brink of relegation so looks like maybe philips is injured which is very sad to see how fucking good are leeds united something pretty badly wrong with var giving that dreadfully soft penalty to chelsea but not giving the one for leeds all because one player threw himself to the floor and the other didn t no wonder footballers dive this guy can t pariserb f him enough result at brighton isn t looking quite so bad now still fuming about it mind they are all furiously masturbating whilst sniffing upturned buckets,"[('brighton isn', 0.4527), ('leeds', 0.4774), ('leeds united', 0.5225), ('little shit leeds', 0.5885), ('shit leeds united', 0.6637)]"
128,brendan rodgers burnt out on a tranny when he managed liverpool it was the reason he left before it became public unfortunately was shot down by the lawyers before it took off there are attention seeking morons ready to boo when we kneel pre match they just want to be 70s or 80s boot boys and not leeds united supporters leeds last away draw was brentford since then we ve lost 10 games away from home that s fucking unreal leeds united are 8th in the premier league 8th stick that and your bielsa burnout where the sun don t shine up the fuc todays just utterly ridiculous everyone forgot how to play the way theyve been playing,"[('leeds united', 0.4605), ('united supporters', 0.4766), ('liverpool', 0.4824), ('fucking unreal leeds', 0.5653), ('leeds united supporters', 0.5693)]"
129,pathetic werner goes down and wins a penalty having hardly been touched bamford gets hit hard stays up as hes an honest bloke no penalty what a joke leeds united are 8th in the premier league 8th stick that and your bielsa burnout where the sun don t shine up the fuckin whites what a fucking team still hate a couple of their players though oh god ive just realised were going to burn out on sunday refs seem a bit shitter in the prem amp track getrichie com this shit is real if only you can work out how to get involved shame leeds burn out at the end of the season i don t know why fans are still trying to defend bielsa everyone knows he s a top 5 prem manager,"[('penalty', 0.3795), ('bamford', 0.3926), ('bielsa everyone', 0.4194), ('bielsa burnout', 0.4636), ('pathetic werner', 0.483)]"
130,can t get over how the information about one of the psychiatrists on lypft says unfortunately for him he supports leeds united because he works in tewv too looooool you soft southern fairies are in big trouble no ucl football becouse of leeds pmsllllllllll bielsa the fraud what a first season back top 10 finish for the burn out boys tell me you dont understand anything about football without telling me you dont understand anything about football leeds fans need to get back in their box leeds are defensively naive tell me you don t know anything about leeds united without telling me you don t know anything about leeds united,"[('box leeds', 0.5382), ('leeds', 0.5475), ('leeds united', 0.5833), ('leeds pmsllllllllll', 0.5863), ('leeds fans', 0.6141)]"
131,can someone who knows better than me help why couldn t var say it was a pen after pb stayed up the ref played advantage and we didn t get the advantage if the ref didn t play advantage then it should have been a stonewall no or is it that we wasted the advantage id prefer to see them in uniteds spot what a wanker the same leeds that got wallopped 6 2 at ot and conceded about 10 000 goals this season man stfu dodged a bullet with this lad by the looks of it leeds united striker patrick bamford shares his frustration at not being awarded a penalty during the 2 0 win at southampton,"[('ref', 0.3948), ('leeds united', 0.4134), ('ref didn', 0.4434), ('penalty', 0.4591), ('united striker patrick bamford', 0.4675)]"
132,all fools the lot of em they said well burn out they said well go down just shows how hated we are and i loveeeeeeeeeeeee it we are embarrassing the burnout of leeds united is complete wasnt expecting to be pissed tonight but oh well apparently we still concede far too many to stay in this league sorry got my earlier text slightly wrong he s speaking straight facts how the decisions of officials can be so poor and inconsistent at the top level of football is unreal leeds will burn out well this is a bizarre take leeds are falling apaagain i hope now you are going to eat your words we have nothing to prove well deserved leeds united burnout my arse,"[('unreal leeds', 0.5002), ('leeds united', 0.5103), ('bizarre take leeds', 0.5591), ('united burnout', 0.5948), ('leeds united burnout', 0.7368)]"
133,now have 56 points didn t wilder win lma manager of the year for only 54 and the frauds at talkspoand biased journalists like matt law called bielsa a myth didnt they clowns the lot of them but yet still rolled out the tired worst defence need to tighten up next season tripe we as already have and were not burnt out either funny that those brighton losses are really going to cost us europe 2 theyve all blocked me so i dont see it anymore 3 theyve all disappeared off the face of the earth even if we lose our final game and man city win theirs we can only finish 30 points off the champions something last seasons 3rd place scum man u didn t manage i dont suppoleeds united well bloody jump then,"[('losses', 0.3052), ('tired worst defence', 0.325), ('brighton', 0.3341), ('united', 0.4125), ('brighton losses', 0.5587)]"
134,first team i was aware of that had a big hooligan following were leeds united in the early 80s they were a piss poor team then but took thousand of fans all over causing carnage apparently we didnt get to the 2nd half of the season before llorente was fit enough to play consecutive games lose koch for 3 months do without rodrigo for long spells or miss phillips for key games turns out we just decided not to play them ok putting it out there if arent team of the season and bielsa manager of the season somethings definitely wrong there ive said it going for a lie down now,"[('piss poor team', 0.393), ('big hooligan', 0.4179), ('leeds', 0.459), ('poor team', 0.4591), ('leeds united', 0.504)]"
135,why are you not watching the bloody game and i thought i only got bored cos i watch stevenage are you suggesting the mighty leeds united sometimes have boring games martinelli was at united at a young age doesnt mean shit but anyways its the hope that kills you besides you are even below leeds dont say it too loud cos all the haters out there will tell us to get back in our box but bielsa teams can t defend man united leeds and sheffield will never see heaven for what they did to me today can man city pull a heist please che adams brought off at half time with a groin problem against leeds united not a tactical change this leeds united burnout is absolutely killing me bielsas tactics won t ever last,"[('leeds united', 0.5608), ('mighty leeds', 0.5661), ('united leeds', 0.5704), ('leeds united burnout', 0.5728), ('man united leeds', 0.6268)]"
136,a foul is a foul anywhere else on the pitch without having to throw yourself on the floor should be the same for a penalty leeds burnout not quite going to plan such a shame that raphinha couldnt slot that one in at the end if he does t get into the euros squad it s a disgrace end of the day theres no point in comparing the two clubs because they are irrelevant idc about leeds id rather have slow and steady progression like we have had than rush progress way too quickly than we are ready for look at sheffield united yeah var is crap and that call is unjustifiable i m just saying that clubs like arsenal and leeds united experience the same level of crap another game another win fuck um all,"[('leeds', 0.3718), ('penalty', 0.4199), ('leeds united', 0.4218), ('foul', 0.4274), ('sheffield united yeah var', 0.4948)]"
137,if bera and hernandez don t staagainst west brom we riot don t you just love it when all the doom mongers and naysayers spout rubbish about the team especially when it s our own supporters the crap on here before kickoff about the team selections were as well as i hate that we lost to brighton if watkins gets into the squad before paddy it s a crime leeds leeds are burning out again leeds leeds are burning out again lazy pundits bielsa teams burn out late season lets go fucking mental can the media give up on the whole leeds concede too much off set pieces now it s been 10 games i think since we last conceded off one and they still bring it up every time the opponent gets a a corner,"[('staagainst west brom', 0.2852), ('riot', 0.2922), ('whole leeds', 0.4314), ('leeds', 0.4492), ('leeds leeds', 0.4749)]"
138,turns out you know fuck all lads they re getting way over hyped get back in your box leeds united fans you re going to struggle leeds leeds are burning out againnnn what and end to a season when just about every non leeds supporting expetold us that leeds would burn out next season we need show no respect to anyone and the top 4 should be our aim leeds are back looked burnt out tonight dead on our feet for the last ten minutes when we put the game beyond doubt anyone remember when we last conceded on a corner me neither but we are terrible on corners obviously second season well probably be even worse yawn said it after spurs and ill say it again orem really is a piece of piss another deluded man u fan,"[('box leeds', 0.4903), ('leeds', 0.5076), ('leeds leeds', 0.5357), ('leeds united', 0.5558), ('leeds united fans', 0.6262)]"
139,didnt think this was possible after the derby playoff semi final 2 years can be a very long time in football bera unfortunately not good enough for this team next season i have it on good authority he is newcastle bound whispers it was still pretty crap by tyler on that 2nd goal lucky it came back to him though maybe hes due a bit of luck so naive defensively cheat and you get rewarded or be honest and you get nothing southampton spurred onto defeat by their passionate fans scottish accent it s not sustainable fuck me these fans are quiet tonight trying to have a play but not baiting the leeds united burnout continues after tonight s result those lucky enough to get tickets better not boo taking the knee if you do you dont deserve tickets,"[('leeds', 0.3927), ('southampton', 0.4308), ('nothing southampton', 0.4349), ('leeds united', 0.4479), ('leeds united burnout', 0.4571)]"
