,tweetnegative,keyphrases
155,how the f do we play like this one week and then like bham city the next get carney on jack looks fucked watching spurs v aston villa i thought the crowd noise machine had cranked the boos and negativity dial right up then i realised it s just actual spurs fans they are not very supportive are they i swear to god how are we not out of sight again horrific like he has money on aston villa more of the same here villa could have scored a couple more traore seems to keep waiting for someone to give him the signal to shoot but hes not getting it exciting and frustrating cada ataque de los de birmingham es de terror para los londinenses if villa dont win this game id make them walk home,"[('aston', 0.3417), ('spurs', 0.4355), ('villa', 0.4826), ('aston villa', 0.4997), ('spurs fans', 0.5092)]"
156,11th place aston villa humiliating us tottenham fans going mental right now why are aston villa taking 100 touches before shooting every time tonight they could have had 5 or 6 tonight if they hadnt of been so slow spurs players currently wishing fans weren t allowed back yet this aston villa guys ain t serious traore most especially it s so obvious they wanted to play the tottenham way winning by ball possession and fouls committed aston villa could be 4 1 up by now now that s the spurs way mourinho doesn t deserve this rotten team this game should be over we need to carry on attacking spurs theyre afraid to tackle theyre defensively poor and id be disappointed if we dont score again so heartbroken villa these aston villa players are mad,"[('11th place aston villa', 0.5283), ('tottenham way', 0.5323), ('aston villa', 0.5422), ('tottenham fans', 0.572), ('aston villa guys', 0.5759)]"
157,nakamba is a pest a wonderful pest always there to nibble at your ankles and poke the ball away aston villa is not serious smh that could ve been 1 3 for them jesus fucking christmas finish that ffs i ve had this aston villa spurs game on for less than a minute on peacock and they ve already called the ref out more than they did for our entire game yesterday bertrand traore has to be one of the most frustrating footballers to watch ever the fuck was that traore is playing well but it always feels like one too many touches so far from him traore is seriously frustrating fucking put ya foot thru it our set piece to goal ratio must be worst in the league utter shite,"[('traore', 0.3667), ('villa spurs', 0.3678), ('nakamba', 0.459), ('entire game yesterday bertrand traore', 0.4708), ('frustrating footballers', 0.4893)]"
158,our set pieces are awful we really need a dedicated set piece coach my heacan t take a 2 1 let s get some more in the back net while we are on fire no fucking way we re winning this makes games much harder to win games against certain teams when its blatantly obvious the officials consistently favour those teams we ve fully wasted mcginn this season i never wanna see him in a holding deeper role for us ever again officials really seem against us tonight shocorners dont work spurs booed off at half time as villa fight back live stop the shocorners ffs people pay 60 simply to attend a meaningless match crazy aston villa wasting their chances to bury this game,"[('villa', 0.3714), ('coach', 0.4285), ('mcginn', 0.4405), ('meaningless match crazy aston villa', 0.4883), ('dedicated set piece coach', 0.5289)]"
159,every game mcginn has scored in for villa in the pl villa have lost scored against burnley in a 2 2 draw last season and in the 7 2 vs liverpool sky are so lazy can somebody confirm if the two spurs cm s have been struct down with confirmed covid cases mid game because they look so slowwww wolves amp everton with 13 first half corners and useless aston villa amp tottenham with only 1 corner animals why do liverpool fans get carragher on liverpool games man utd get neville and villa have to suffer chris coleman when would do an absolutely brilliant job doesn t even know any of the fucking players unlucky traore that was very close 2 million quid for that beautiful scottish bastard i just dont think you understand mcginn that is absolutely outrageous,"[('villa', 0.4829), ('useless aston villa amp tottenham', 0.4911), ('pl villa', 0.5142), ('useless aston villa', 0.5168), ('liverpool games man utd', 0.5547)]"
160,the ref has been absolutely shocking wouldn t have given konsa or nakamba those free kicks unless the assistants flagged that is filth from mcginn chris coleman is sounding far to unbiased to be on sky looking for it plus i hate aston villa players stop it ginny filth spurs and their supporters frustrated af splendid sights and sounds is this ref the same one dean asked if got juggling balls for christmas would explain the appalling display hes putting on mcginniesta that was pure showboat stop that pure filth villa have turned the game on its head hi why is the crystal palace v arsenal match not being broadcast grealish has to be playing cl footy next season ffs its insane that a guy who has a case for top 15 itw is playing in midtable for aston villa,"[('villa', 0.3755), ('aston villa', 0.3786), ('arsenal match', 0.395), ('aston villa players', 0.4183), ('ref', 0.4697)]"
161,the spurs players were booed off the pitch with grealish next season aston villa will still be a menace this is all nice but don t forget innocent children are dying in palestine need to punish them here someone teach nakamba to use that right foot please every time he gets it on that side i get anxiety the job of a biased referee is not to give the big decisions to his favoured team its too obvious latest el ghazi gets finish all wrong 45 craig pawson is an absolute muppet of a referee my god aston villa hitting form whilst spurs are looking poor things you hate to see before the final day of the season the next game spurs will have to fight for their lives,"[('spurs', 0.4718), ('spurs players', 0.4732), ('next season aston villa', 0.4843), ('biased referee', 0.5149), ('next game spurs', 0.5778)]"
162,mcginns absolutely knackered midfields getting passed through too easy smith needs to put luiz on here before they score jesus christ we re playing 13 men today pawson and friend absolutely shocking officiating as per mcginn looks fucking shattered this ref is fucking blind el ghazi been really poor again today craig pawson is dreadful its bloody coming wake the fuck up have a day off you cretin here we go again our game management is abysmal here we fuckin go seriously fuckin wake up spurs are so dangerous on the counter when they get it right them missed chances are gonna bite us in the arse just a thought for the spurs fans booing your boys off at half time after being outfought and outclassed in that first half not sure the is for you,"[('shocking officiating', 0.3701), ('mcginn', 0.3841), ('mcginns', 0.3903), ('spurs fans', 0.3927), ('mcginn looks', 0.4122)]"
163,let us mute commentators it s so unbelievably biased well this is painful poor ryan mason like a rabbit in the headlights desperately needed to bring n dombele on at ht i cant believe that tottenham and aston villa game has only 1 corner from the first half i dont see my over 8 5 going through el ghazi an important paof the attacking quartet tonight but my god he is frustrating that s a foul commentators seem really pissed off that villa are winning this not biased at all watkins just wasn t cute enough this aston villa im seeing like this will give chelsea problem o aston villa choked us like prime barca forget about goals from both ends we were choked fc now we will show some improvement and ryan mateson will be gassed off,"[('aston villa', 0.4201), ('commentators', 0.4284), ('foul commentators', 0.4607), ('villa game', 0.5006), ('aston villa game', 0.5222)]"
164,i knew you guys won t survive aston villa since i saw this guy name 100 were still gonna lose this game please prove me wrong that last save from lloris at minute 48 was also a bit of reguilon s fault he hides behind the aston villa player because he lacks confident superb half after a sloppy start imagine waiting a year to get back into your ground to boo them off at half time you should focus on your rubbish club losing to aston villa and you should also be consoling regullion for that magnificent own goal lloris rugby tackles ollie watkins var ref kevin friend the palace away ref from last season leicester city fan didnt give aston villa a pen please investigate kevin friend embarrassingly bad shocking losing to aston villa at home,"[('magnificent own goal lloris', 0.4389), ('last season leicester city fan', 0.4489), ('villa', 0.5077), ('aston villa', 0.5771), ('aston villa player', 0.5844)]"
165,should be 4 up excellent 40 minutes spurs are terrible cant agree here truly awful performances all year the club have the gall to charge 60 after everything and now were losing to aston villa come on a nightmare first half latest sergio reguilon endures a horrid first half for tottenham against aston villa right call watkins had no chance of getting the ball and wasn t under his control at any time i hate aston villa with passion not showing the penalty incident because we re winning showing your bias again shitshow ffs never even shown the penalty sky hate villa wtf is going on walob damn how could i forget that spurs are chokers they could let us back into the top 6 losing to aston villa who should have been out of sight at half time,"[('tottenham', 0.4398), ('villa wtf', 0.4511), ('spurs', 0.4616), ('aston villa right call watkins', 0.5297), ('minutes spurs', 0.5938)]"
166,fans havent been in the stadium for over 12 months and they are booing their team no wonder kane wants out in other news eric dier is absolutely terrible the idea that he will be playing for in the summer upsets me this is ridiculous how many of these have we had against us this year aston villa choked us real bad facts forget even about goals from both sides we were outplayed for 40mins as if we are playing against hansi flick improvements expected how can sky not talk about the penalty incident fuck me even jamie refknapp thought it was a penalty spurs have charged their fans sixty pounds to watch a dead rubber game against aston villa which they are losing and made them sit in the worst possible seats who would ever suppothis club,"[('kane', 0.354), ('news eric dier', 0.3607), ('year aston villa', 0.4105), ('penalty spurs', 0.4174), ('aston villa', 0.4226)]"
167,just had my mcdonalds delivered he was a spurs fan he wasnt very happy hope all the smith out terrible game management with the 2nd half v palace brigade are holding him just as responsible for dominating that first half v spurs did anyone notice the double standard of the us they were quick to condemn the armenian genocide but they are silent about it when it comes to israel imagine paying 60 for a match ticket and needing binoculars to see the pitch what am i fucking watching ffs the hell i have a headache from this first half is everyone on the pitch playing for aston villa ht tottenham hotspur 1 2 aston villa the home fans boo their side off the pitch too bad we can only make 3 subs,"[('ht tottenham hotspur', 0.3968), ('aston villa ht tottenham hotspur', 0.4101), ('spurs', 0.4206), ('tottenham', 0.4284), ('spurs fan', 0.5236)]"
168,el ghazi who bergwijn is battling for a place in the final euro 2020 squad is also playing but has been poor so far tottenham hotspur players are booed off the pitch at half time following their first half display against aston villa why cant we attack and press teams like this every game why do we have so many games where we are so slow and passive and defensive no way they re losing against aston villa once we concede these players mentally give up bunch of losers being out played by aston villa reguilon is playing against spurs the defending has been a shambles villa are bullying spurs cz aston villa are shite this is why aston villa really running riot down the left with traore ollie and regullion causing trouble for goal keeper hugo lloris,"[('shambles villa', 0.5187), ('tottenham', 0.5289), ('aston villa', 0.5329), ('aston villa reguilon', 0.5564), ('spurs cz aston villa', 0.6017)]"
169,spurs fans booing their team off the pitch on the first game back in the stadium after 18 months classy lot up the villa haha spurs fans boo off their team at ht this is why second half of season has been so frustrating there s a very good team there can we put two decent halves together turn the screw spurs look dreadful just looked it up in the dictionary abysmal the first half display of tottenham hotspur v aston villa may 2021 no passing no tackling 2 defensive midfielders amp theyre cutting through us like theyre not there harry as quarterback son gone all 11 playing like strangers sadly weve been profligate yet again when on top and could live to regret it can t work out what is going on here,"[('villa haha', 0.4318), ('tottenham hotspur', 0.4522), ('tottenham', 0.5132), ('spurs', 0.5402), ('spurs fans', 0.6002)]"
170,have just played the worst half of football in their history or are we playing well half time hot take watkins wouldnt make my euros squad boooo hahaha fucking have it spuds i really wish we were more lethal in attack we build some great stuff but sometimes are too soft when finishing them tottenham literally have no game plan at all i swear ryan mason has not instilled any goodness to the team aston fuckin villa dominating ryan masons team dele still shit reguil n still shit bergwijn still shit had fun blaming mourinho now keep crying what is the point of var ridiculous,"[('watkins', 0.3892), ('mourinho', 0.4134), ('hot take watkins', 0.4262), ('team aston fuckin villa', 0.4315), ('fun blaming mourinho', 0.5187)]"
171,this is where we need a nasty streak watkins walking off having a seemingly polite conversation with the ref anyone else is screaming in his face intimidating and generally being abusive guess who the ref doesnt give decisions to it is not right but it is reality in all honesty aston villa looked like peps barca or we were utter shambles cant decide but if i speak i will be in trouble and i dont want to be the fact we re not about 4 or 5 goals up at half time when spurs have rolled over worries me greatly spurs fans booing their own side in the first game back we need to finish them we should be out of sight how many times have we said that this season playing well but that no penalty is beyond baffling,"[('ref', 0.3904), ('spurs fans', 0.4077), ('penalty', 0.4183), ('honesty aston villa', 0.4784), ('nasty streak watkins', 0.5193)]"
172,aston villa doing us a favour aswell beating spurs we cant even beat wolves with the fans at home there team js shit an have 2 shots the same as us its a joke i just get the feeling were going to regret not being more clinical in this half could be 3 or 4 1 not sure how it s only 2 1 should be 4 1 absolutely dominated these clowns in a game that means nothing to us not sure if villa are playing really really well or spurs are shite only regret is this game should be already over keep pressing them villa like palace last week west brom last month and quite a few other games in calendar year 2021 we are going to totally pay for missing all these chances aren t we,"[('favour aswell', 0.3295), ('aston', 0.3365), ('spurs', 0.4255), ('villa', 0.456), ('aston villa', 0.5334)]"
173,halftime 2 1 villa the old cliche of villa not wanting that half to end comes to mind a few admittedly probably a very few spurs fans booing bet theyre waited all these months to be able to do that embarassing how are aston villa not winning by 3 goals or more they re ripping spurs fans booing their team off at half time its brought a tear to my glass eye they dont like it up em hope aston villa will not end up rueing all these missed chances spurs looking extremely disjointed and are for the taking ht doing well at the moment considering yet again we re having to play against 12 men and a shit piece of technology that only seems to work for the greedy6 teams utv,"[('greedy6 teams utv', 0.4243), ('spurs', 0.4431), ('villa', 0.4443), ('spurs fans', 0.4782), ('aston villa', 0.5119)]"
174,ht tottenham hotspur 1 2 aston villa a horror show we ve seen all too often as hosts try their hardest to throw away the game returning fans boo the team off every fan knows how this is likely to end but being booed off the pitch on their first game with fans in 15 months is just the returning fans are booing their team off at half time how are we only one up spurs are really shote arent they what a half spurs fans have been waiting a year to boo their own players could have been 5 let s hope we won t although we probably will come to regret those missed chances aston villa is dog shit spurs are booed off the pitch,"[('tottenham hotspur', 0.5485), ('spurs fans', 0.5638), ('half spurs fans', 0.5644), ('ht tottenham hotspur', 0.5752), ('tottenham', 0.5759)]"
175,how long has it been since weve been in stadiums spurs are booing their players off at ht ffs aston villa better not regret being this wasteful fuck me what a half after their goal this game should be put to bed already more of the same next half please lads you know you re doing a good job when the other side is getting booed in at the half imagine booing your team off at half time after 14 months of not being allowed in the ground drink that in villa spurs returning fans booing off at half time should be out of site with that shit var decision decent half that we should be burying these chances though spurs have been poor,"[('lads', 0.3711), ('ht ffs aston villa', 0.4208), ('spurs', 0.4387), ('stadiums spurs', 0.4515), ('villa spurs', 0.504)]"
176,loving the grealish amp watkins show but after such a poor start i m disappointed that we re not 3 or 4 goals up by now spurs getting booed off at half time in their first game back in front of fans whats worse than scoring an own goal what a half now please dont fuck up the second this aston villa press is getting on my nerves dier is fucking shit ht 1 2 loud boos greet half time spurs have been dreadful ever since going ahead and really should be further behind looks flat out there at the moment kane looks isolated on the pitch as he may feel off it etc,"[('aston villa press', 0.3524), ('watkins', 0.4159), ('spurs', 0.4178), ('grealish amp watkins', 0.4348), ('half time spurs', 0.4563)]"
177,this is a typical el ghazi performance he is giving it everything effois 100 cant fault him for trying but he has not got the pace trickery or quickness of mind to get passed players or open up the back line everything is just championship pace only wow all that time away and spurs fans boo their team off spurs are booed off the pitch by their returning fans at half time spurs fans booing at half time lol the fans booing in the stadium is why i honestly believe teams would prefer not to have fans in fickle premier league fans spurs booed off at half time fans back in the grounds not going well for them then great half villa all set up for harry kane to cheat us out of a result now,"[('great half villa', 0.3983), ('half time spurs', 0.4232), ('spurs fans', 0.4306), ('typical el ghazi performance', 0.4806), ('fickle premier league fans', 0.482)]"
178,45 3 big miss from watkins i have missed with different team oh reggy what the fuck have you done spurs fans booing game plan is to put their rubbish defence under pressure every time we press them they are giving it away we should have 3 4 and out of sight aston villa are playing demonically you introduce the var which sucks all emotion out of the best parts of football to get these decisions right and it s still absolutely useless embarrassing this is aston villa should be 4 1 up and they re wasting their chances wasnt a great pass from grealish to be fair puts it too far towards his left foot going to regret all these missed opportunities though this is where our lack of ruthlessness will cost us,"[('spurs', 0.3808), ('spurs fans', 0.3917), ('aston villa', 0.4578), ('sight aston villa', 0.4673), ('watkins', 0.4896)]"
179,i dont get who actually rate ghaizi hes crap pathetic half of football we have been outclassed by aston villa genuinely losing interest in the game each week because of the officials disgraceful thats just out and out cheating from kane great player but a horrible dishonest bastard to boot aston villa just dey waste chances faaaaaa mings seems to share my level of exasperation at this refereeing kanes fucking trying to pull mingss arm out its socket ffs aston villa ffs harry kane grabs mings arm and tries to run away free kick to kane such a cheating shit remember kane s in the reverse fixture absolute bullshit oh come on el ghazi absolutely shocking miss from el ghazi,"[('kane', 0.3891), ('socket ffs aston villa ffs harry kane', 0.4054), ('ghaizi', 0.4522), ('ghazi', 0.4589), ('refereeing kanes', 0.4931)]"
180,it means we are in trouble against aston villa they will frustrate us seems they have an agenda against chelsea thank god the ucl final will not be handled by an english referee dont want to make it worse but he just made a mistake leading to aston villas 2nd goal ghazi is absolutely shit bejust hit the fucking thing sergio reguilon is having a nightmare in the first half supporting aston villa and wolves for no good reason aston villa are doing their pain getting everton into europe currently sadly everton have opted to bore the hell out of everybody instead losing to aston villa today things go from bad to worse for spurs as watkins scores could things have got even worse for spurs cant believe how soft spurs are got nothing about them at all,"[('aston villa', 0.4712), ('aston villas 2nd goal ghazi', 0.4837), ('aston villa today', 0.5057), ('good reason aston villa', 0.528), ('aston villa today things', 0.5625)]"
181,no matter the outcome the pace of yesterday s game might destroy aston villa totally if we will build on it this weekend and they said 28m was a waste of money bloody grealish diving again the way reguillon is playing today may cost us 4 goals manager should sub him out before he gives away another aston villa trying to get us into europe but we will knock ourselves out we all know we are losing 3 2 the premier league are terrified of spurs not getting top 6 the refs have clearly been givem their instructions this commentators is a brown nose to aston villa fucking about at the back gives away a lot of goals but it plays into ollie watkins hands so much he is an absolute pest love it,"[('ollie watkins hands', 0.3709), ('ollie watkins', 0.3883), ('aston', 0.4079), ('villa', 0.4822), ('aston villa', 0.5422)]"
182,jesus christ chris coleman talks some shit who is this commentator and what the hell is he talking about why are people surprised that aston villa is beating tottenham i am sick to death of these utterly fucking mental decisions the crowd is not helping spurs at the minute reguilon tried to get rid of the ball twice there and failed both time he s now at fault for both aston villa s goals he s sergio reguilon is having a nightmare today first that own goal and now hes failed to clear the ball twice and on the s reguilon have an absolutely nightmare ollie ollie 2 1 villa spurs messing up possession watkins punishing them,"[('jesus christ chris coleman', 0.4203), ('tottenham', 0.4454), ('villa', 0.4562), ('aston villa', 0.4956), ('villa spurs', 0.5232)]"
183,horror show for reguilion tonight he turns it over deep in his own half and fell to watkins a man who you don t want it to 2 1 this aston villa side might give us problems reguilon bent over for aston villa to fcuk him i m not celebrating unless we go up 4 1 i can t handle heartbreak today yes ollieeee such a poacher ollie you sexy bastard who the fuck is this welsh commentator bias twat fucking get in ollie lad nothing more than we deserve after an abysmal refereeing decision reguilon tried to get rid of the ball twice there and failed both time he s now at fault for both aston villa s goals he s having a terrible game fucking hell smith might win a game,"[('abysmal refereeing decision reguilon', 0.4596), ('ollie lad', 0.4894), ('aston villa side', 0.4975), ('ollie lad nothing', 0.4993), ('reguilion tonight', 0.5076)]"
184,sergio reguilon is having a nightmare today first that own goal and now hes failed to clear the ball twice and on the second occasion hit it against traore and the ball deflected into the path of watkins to score 2 1 to the visitors 1 2 thats another mess at the back for reguilon giving it away cheaply in a dangerous area watkins beats lloris at his near post fucking get in ollie lad that is a really poor challenge from tanganga grealishs foots planted and hes piled into the side of his knee really nasty challenge ollie you fucking beautiful bastard,"[('reguilon', 0.452), ('watkins', 0.4555), ('ollie lad', 0.4571), ('nasty challenge ollie', 0.5183), ('sergio reguilon', 0.519)]"
185,this doesnt surprise me you can even become an aston villa fan for all i care it wont still change your reality you are stuck with a club whether you like it or yes and nothing can change this when your goalkeeper gets away with a blatant foul and a penalty doesnt get given for the opposition this ref is incompetent should never be allowed to referee another game basic basic basic decision to make and gets it wrong the endless player a vs player b is tiresome whos this welsh fella on commentary hes just rambling incoherently half of the time about nothing tottenhams midfield so clueless in moving the ball forward kane has to drop deep and put together meaningful balls for the wingers mcginn stop shooting and give ur leg a rest,"[('referee', 0.4096), ('villa', 0.4126), ('aston villa', 0.4652), ('villa fan', 0.5334), ('aston villa fan', 0.5498)]"
186,the premier league already shitting themselves that spurs might get pipped to a euro place by west ham officials amp var suitably briefed refereeing up to its usual shit standard i see someone tell to shush flippin woodpecker the whole villa team like a dive that must come from management disgrace we are so sloppy at times hugo lloris jump didnt help this is the worst ref i ve saw in a long time oh my god this ref is ruining the game freekicks for nothing and nothing for what should be free kicks if you re genuinely with a straight face asking if that was a penalty football is not the game for you,"[('west ham officials', 0.4632), ('worst ref', 0.4778), ('ref', 0.4796), ('refereeing', 0.4871), ('penalty football', 0.503)]"
187,someone tell ryan mason the right flank of aston villa have been leaky recently which means spurs should attack from their own left flank not their own right wing this ref is a prick tottenham and aston villa better lose still cant get my head round how that isnt a pen anywhere else on the pitch and its a free kick 100 gt how the fuck is there no foul from son on jack fuck off imagine not watching you team live for months and getting frustrated after 25 minutes jack grealish always on the floor breath of wind and he s over stand up man jesus wept un fcking real how is that not a penalty i genuinely dont get how taking watkins out in the box is not a penalty,"[('free kick', 0.4052), ('foul', 0.4731), ('ref', 0.4908), ('prick tottenham', 0.4949), ('penalty', 0.5258)]"
188,we are still at a limited capacity due to covid restrictions clear aston villa penalty lloris ran into watkins and floored him have they still got the fake noise on or is it just a shit crowd bert that is dirty mcginn is good but he gives the ball away so so much spurs have done some serious damages to reguilon from europa league winner trophy winner to scoring own goal against aston villa huge influence amp he s not even fully fit yet how is this not a penalty var villa are robbed i try not to call officials out amp not a fan of var but surely even a non villa fan must question the ability of the officials to not look at this,"[('penalty', 0.4872), ('non villa fan', 0.503), ('villa fan', 0.5392), ('clear aston villa penalty lloris', 0.6505), ('penalty var villa', 0.6633)]"
189,i do not understand football anymore i can t see how this isn t one of the clearest penalties of this season i genuinely don t understand the spoi love at this point with kevin friend on var its gonna take a machete to watkins limbs to get us a penalty and even that might not be enough if its no penalty on watkins because the ball was going out of play how did harry kane get a penalty against mattie cash at vp for the exact same thing wtf is going on with our spo is it me or is chris coleman the worst commentator in the history of co commentary he talks absolute nonsense which one was a penalty stinks corrupt corrupt from the bottom to the top,"[('co commentary', 0.3713), ('commentary', 0.3821), ('clearest penalties', 0.531), ('penalty', 0.5551), ('penalties', 0.5553)]"
190,aston villa dominanting this one spurs so uncomfortable when asked to defend for me reguilon was clear of mendy before that injury ever since he got injured v aston villa hes not been the same this past 15 minutes of football has been a sight for sorry eyes that s got to be the most embarrassing goal of the season it s so fucking hard not to lose your shit and genuinely think and feel that there s cheating going on at some level when you see decisions like that lloris tackle on watkins penalty all day every day outrageous lets be brutally honest its time these refs and whoever is behind the monitor at stockley park were micd up they can hide behind these ludicrous desisions without an explanation time to stop hiding,"[('refs', 0.3838), ('lloris tackle', 0.4045), ('watkins penalty', 0.4071), ('villa', 0.4266), ('aston villa', 0.478)]"
191,not sure what s worse var or chris coleman commentating 20 horrible mistake from reguilon kesalahan clearance membuatnya mencetak gol ke gawang lloris kepojok lagi no favours from our bitter rivals aston villa in our attempt to overtake spurs my predicted 15 0 to villa is a long way off tottenham and aston villa cant even have time to cook working long hours what has happened their reguilion with a horrible own goal their wasn t anyone in 5 metres of him maybe some redemption for that non penalty 1 1 what an absolute joke thats just freakish bad luck cant celebrate that will take it though kevin ill never be aston villas friend match officials should be banned a horror goal for an own goal like the fooker given against you at villa park it stinks mate,"[('aston villas friend match officials', 0.4574), ('horrible own goal', 0.4806), ('aston villa', 0.4836), ('tottenham', 0.4941), ('bitter rivals aston villa', 0.5152)]"
192,where s the nakamba haters now my cdm deserved that you cheating bastards deserved that that for that ridiculous non penalty england genuinely have the worst officials in europe costing clubs millions of pounds per decision var has just amplified it karma for that horrific penalty call oh here we go again the need to introduce connected mics like they have in rugby so we can hear the match officials var it will make all the difference if the refs protest you know theyre as dodgy as they seem two assists for nakamba amp to think there s people out there who think he s shite absolute horror show for spurs sadly for spurs its into his own net a horrible attempted clearance sees reguilon slice the ball into his own net and villa are level,"[('penalty', 0.384), ('refs', 0.3863), ('horrific penalty call', 0.4078), ('ridiculous non penalty england', 0.5427), ('nakamba haters', 0.548)]"
193,lmaaooo what kind of own goal is that unbelievable finish from reguillion cheating again of course thats a penalty to aston villa its not arguable ahhhhhh yeahhh fucking idiots man what s a foul and what isn t fuck em that ll do how the fook is that not a penalty if kane s was at villa park this season walob missed our chance to get him at manchester united absolutely baffled if the referees arent capable of doing their job then they should be replaced pathetic no friend of mine what a joke if a defender did the same thing it would be a penalty all day long im no aston villa fan but that has to be a penalty,"[('villa', 0.4908), ('penalty', 0.5049), ('aston villa', 0.5244), ('villa fan', 0.5525), ('aston villa fan', 0.5594)]"
194,there s no way ollie is keeping that ball in whether that makes any difference in the law or the ref s interpretation i don t know if it doesn t then that s a penalty i give up on var and these clueless refs i doubt watkins was going to get the ball but thats a penalty all day in the new world of not a big deal but another example of why var has complicated a pretty simple game and its inconsistency is ruining matches disgraceful over 4000 tickets available for the youth cup final match between liverpool and aston villa at villa park oh goodness me a shot but not on target,"[('ref', 0.3573), ('clueless refs', 0.3677), ('way ollie', 0.3869), ('ollie', 0.3906), ('penalty', 0.5126)]"
195,can t wait for the you only stayed up because of var comments to begin after another decision goes against us trying to figure out how that s nota penalty var is so biased its boring clear penalty how can a var official watch a replay of that and not overturn the decision beyond belief can we refuse to play when kevin friend is involved in our games both of them have done so many shit mistakes where we have conceded goals then for example aston villa i didnt mean to say we are lucky but with those two theres no way we can go above second nd they cant pass for shit as well so ya it differs how is this not a fucking penalty not the best stafor the villa blender faithful we are toothless,"[('fucking penalty', 0.4754), ('penalty', 0.4762), ('clear penalty', 0.5034), ('boring clear penalty', 0.5038), ('nota penalty var', 0.6216)]"
196,didn t kane get a penalty for exactly that at villa park referees are the worst thing about football what is the point of aston villa disband immediately the worst pafor me isn t that var said no pen it s that they won t have to explain how they came to that conclusion until refs officials are held accountable nothing will change similar to the one given away by cash on kane but didnt even seem to be reviewed properly yet again for us what a farce didnt even need var to check that plain as day guaranteed thats given if it was kane thats an absolute disgraceful decision that just proves var is totally pointless penalty all day long aston villas form of late is so horrible expect chelsea to easily win against them in their last game,"[('absolute disgraceful decision', 0.4105), ('penalty', 0.4534), ('pointless penalty', 0.4765), ('aston villa disband', 0.4918), ('villa park referees', 0.558)]"
197,not even arsed anymore the game is just gone i don t go in for any old refereeing decision but i don t know how that s not a penalty how is that not a pen for villa lloris completely wipes watkins out var is corrupt as fuck beliterally has zero body strength cash gave away exactly the same one in the reverse fixture how the fuck is that not a pen all we ask for is consistency stop spoiling the game you fucking wankstains just seen watkins get assaulted by lloris but it wasnt a penalty yet a ball being hit 1 metre from a defender that hits his hand is apparently one what even is var at this point var is utterly pointless the big sides get all of the decisions still absolute farce,"[('lloris', 0.3393), ('refereeing', 0.4357), ('villa lloris', 0.4422), ('penalty', 0.5096), ('old refereeing decision', 0.5269)]"
198,ref and var officials fuck up again if it s not a pen you have to book watkins it was a definite pen by the way another night another round of incompetence from the referees on the pitch and in charge of game is bent when you turn on the villa match and theyre already losing that s almost exactly the same situation as the harry kane penalty that was given against us at vp once again a dreadful dreadful decision given by the var operative var is so shit how that s not a pen i ll never know but moving on its exactly the same circumstance how the fuck cant wait for var to give spurs a piss weak penalty in the 2nd half fucking penalty all day long that is fuck var and the useless prick officials,"[('pen', 0.4419), ('2nd half fucking penalty', 0.4551), ('fucking penalty', 0.4566), ('fuck var', 0.5151), ('var officials', 0.5703)]"
199,havent got a fucking clue whats a pen these days if thats not one lloris takes watkins out but it s instantly ignored by the referee shocking prem is so corrupt its unreal how is that not a penalty are var watching the same game unbelievable that the pen wasn t given then how the hell has var not given that as a penalty harry kane got a penalty for something less in the home game inconsistencies how is that not a penalty literally someone explain that to me because i m lost fully wiped him out pathetic refs someone needs to explain the rules to me how the fuck is that not a penalty its not var its the idiots that administer it,"[('pathetic refs someone', 0.4138), ('referee', 0.4333), ('pen wasn', 0.4605), ('penalty harry kane', 0.4706), ('penalty', 0.5369)]"
200,if tottenham manages to beat aston villa today it severely slashes our chances of uel up the villians if that s kane going down the ref gives a penalty 100 football stopped being fun a while ago with officiating in this country clear penalty all day long var has completely ruined the game i once loved you are a disgrace el penal que no le dan a aston villa es terrible todo para qeu bielsa no juegue la europa league how in the fuck is that not a penalty if that s kane it s given sick of it seriously what is the point of var that is 100 a penalty they ve stopped pretending and now are just openly cheating disgrace that s a penalty at the other end all day long we all know it fuck var,"[('aston villa', 0.4153), ('aston villa today', 0.4737), ('clear penalty', 0.5005), ('penalty', 0.5016), ('fuck var', 0.5313)]"
201,if that s not a pen then i m not female jheez shocking by var and the referee no var for that one then wrong end of the pitch yeah i fuckin give up if it s harry kane it s a pen nailed on fucking sick of this big 6 bullshit what is the point in var if you can t check decisions like that these referees got something against aston villa getting penalties how is that not a penalty you lot need to soout the refs and var how villa haven t just had a pen there i will never now how the fuck was that not a penalty can just wipe a player out and get away with it how is that not a penalty,"[('pen', 0.4069), ('referees', 0.4194), ('referee', 0.4348), ('penalties', 0.4439), ('penalty', 0.4885)]"
202,wtf is the difference between cash s challenge on kane and lloris s challenge on watkins fucking joke var can fuck off absolute waste of time these tossers running var at stockley park apparently you d of thought it s in a burger van outside the stadium with some decisions this season beating spurs isnt for everyone well thats a penalty the balls in play regardless of if gets there or not lloris wipes him out its a fucking penalty are you taking the piss that is shocking how is that not a pen if thats man utd or even spurs in this game thats a penalty that is a pen refs bottled it im so sick of these referees its honestly ruining the game,"[('penalty', 0.4522), ('fucking joke var', 0.4671), ('fucking penalty', 0.4927), ('pen refs', 0.5232), ('watkins fucking joke var', 0.6023)]"
