,tweetnegative,keyphrases
164,and as a matter of fact i am a man city supporter and u making me begin to hate yaya toure man city be bullying premiership teams but disappoints their ancestors in the champions league missing the comfoand security of old fashion policing when bobbies walked the beat friday lunch in the city was marred by a homeless man harassing passers by and urinating on the foot path near our table tried phoning for assistance but futile lmfao first you said bayern was bad because they couldn t even beat union and now you re saying union are bad because they couldn t even beat bayern,"[('man city', 0.4337), ('bayern', 0.5183), ('champions league', 0.5298), ('city supporter', 0.5541), ('man city supporter', 0.602)]"
165,well only couple of city players took medal off after receiving it phil foden didnt put it on amp respecting competition unlike muppet utd players who nearly to a man all took their medals off losing isnt fun amp yes i know wrighty chucked his losing fa cup final medal in 1 2 2 pay the corrupt to get in bonjour tous et surtout a chelsea fuck man city man city lose barca fans dey cry in the morning i m coming for you plastic man u fans who wanted city to win abomination the man city that were supposed to have some birth right to play bayern in the final not semis are walking away with 0 champions league wins to their name man city shat themselves on the biggest stage,"[('fuck man city man city', 0.4853), ('barca fans dey cry', 0.493), ('chelsea fuck man city', 0.522), ('chelsea fuck man city man city', 0.5461), ('man city lose', 0.5651)]"
166,city fans can go back to booing the champions league anthem now as europe isnt for them i know he wouldn t win i m not a manchester city fan so nothing to tear up about congrat once again history always repeat itself it s 2012 all over again man city defender zinchenko criticised for champions league final display man city cant break down a low block either they just lost 1 shot on target so pep is just bad now aswell ajay stop embarrassing the rest of us what are you doing defending city how are you a liverpool fan defending man city manchester city are forever victims of their own brilliance,"[('city fan', 0.5161), ('liverpool fan', 0.5225), ('champions league anthem', 0.5317), ('city fans', 0.5435), ('manchester city fan', 0.6078)]"
167,only had one eye on it but what a shocking goal man city conceded tonight to lose champions league final cant believe a top team was cut open so easily by a simple ball through the middle so manchester city and manchester united both lost in the final this week no man sterling was never needed due to his poor run of form pep is finished manchester city will never win the ucl so much so that during the el final the commentator announced that the winners of that farce would play in the super cup final against the man city final winners i shit you not i legit believe man city and psg will never win the cl what a team man unlucky tonight no team would of give us the challenge city did tonight what a fucking team,"[('manchester united', 0.4889), ('man sterling', 0.531), ('goal man city', 0.5555), ('champions league final', 0.5751), ('shocking goal man city', 0.6275)]"
168,normal normal god go punish man city youve angered manchester city owners man city lost because mahrez foden sterling de bruyne created so little too many people underrated chelsea including me cold ratio also you re as bad as man city oil club also no history also best striker is werner also premier league check for last 3 years even though he phoned me to tell me in spanish that united got beat on penalties you re so obsessed with man city go to sleep mate fucken man city all time bottlers now we have to hear it from fucken chelsea fans for years well van gerwen and man city were my pre weekend predictions i remember when i used to be able to predict shit now i just predict shit,"[('manchester city owners man city', 0.4831), ('manchester city', 0.5055), ('fucken man city', 0.515), ('fucken chelsea fans', 0.538), ('punish man city', 0.5838)]"
169,i think it s an appalling game went to a man city v man u in 1986 tiptoe through the kippax with yer razor and yer sawn off shotgun tiptoe through the kippax with me sung to tiptoe through the tulips anyway it was nil all and a 16 year old was stabbed to death 1 2 i still love manchester city but my god this is the most deflated i ve felt in a long long time stay away im a sad man right now before now i knew well be at the receiving end of this if chelsea or manchester city wins its a sad night of a ive never been in this situation before two sides playing at a final and i do not want either side to win,"[('man city', 0.3848), ('man city man', 0.393), ('chelsea', 0.3947), ('manchester', 0.4767), ('manchester city', 0.4901)]"
170,the fact that i hate pep so much erkkkk but i still kesian kat man city i already know we are dropping points to brentford norwich and watford getting a tough group in the cl again and get eliminated by man city in either the fa or carabao cup i thought manchester city would win 1 0 tonight it was never going to be a high scoring game anyway when i am wrong can manchester city get a congrats video i know you probably dont follow european football but get the world to laugh at these frauds right now especially since they were gonna be paof the european super league have man city players been racially abused yet yet u said man city were unlucky,"[('european football', 0.3888), ('manchester', 0.4314), ('man city', 0.483), ('manchester city', 0.5108), ('man city players', 0.5234)]"
171,uefa champions league final chelsea defeat man city 1 0 to win the champions league 3 shots on target boooorrrriiiinnngggg no more premier league teams in finals please total drivel bad luck manchester city the only painment i have rn is my guys that lost bet to man city dem dey kanra like mad presently kai havertz just said it fuck man city man city went from a quadruple to not even getting two serious trophies unfortunately online abuse is probably happening right now and these man city players are going to be upset and demoralised when they see the comments and messages that await them bravo chelsea fuck man city being bald and a fraud like pep guardiola the manager of manchester city,"[('champions league final', 0.5713), ('uefa champions league', 0.5722), ('bad luck manchester city', 0.5905), ('bravo chelsea fuck man city', 0.6819), ('chelsea fuck man city', 0.6872)]"
172,man city has played 60matches this season and only once have they played without neither fernandino or rodri thier two dms guardiola decided to play without a dm against a strong chelsea midfield he killed the game himself one of the few city fans who is tolerable man unlucky it s a shit feeling i m depressed as man u and city couldn t pull it off i m sad soccer hurs this is why man city lost the only mistake man city did was allowing arsenal too to throw their suppobehind them their last time at this competition they lost to bayern 10 2 outclassed man city i m afraid my chest will never heal i know what man city is going through if he didnt score it would have been another jens issue this night,"[('city couldn', 0.4063), ('man city', 0.4533), ('city fans', 0.454), ('sad soccer hurs', 0.4671), ('mistake man city', 0.5111)]"
173,useless man city no even get fans wey person fit troll nonsense club when i started highlighting how manchester city were backed funded and run by war criminals had hundreds of emails warning if we ever shared country etc now 10k down road and no invite from single one feel left out how many times can you be losers of an evening lucky we had to face that man city side also how can anyone not like this man manchester citys success this season was defined by control its biggest most painful defeat was defined by the absence manchester city fc lost pep is a fraud you cant gamble your tactics on a one off game like this benching rodri and fernandinho was his biggest mistake those two are the engine of man citys midfield,"[('man manchester', 0.5674), ('man citys midfield', 0.5816), ('useless man city', 0.5829), ('absence manchester city fc', 0.5941), ('manchester citys success', 0.6519)]"
174,guardiola rues missed chances after man city lose historic ucl final chelsea stopped guadiolas quadruple hopes by exiting them from fa cup as if it wasnt enough they also stop guadiolas treble hope im sure there is enough hatred for tuchel at manchester city bantering man city is not even sweet i m not even a man city fan this folder is empty pep guardiola disaster class ive my lad crying in his beer in manchester tonight another one whos never known the otherside of being a city fan manchester city of bottles idiots fu k you man city man city people are mad,"[('empty pep guardiola disaster class', 0.4525), ('man city lose', 0.4643), ('man city fan', 0.4727), ('pep guardiola', 0.4983), ('city fan manchester city', 0.5256)]"
175,nah so upset don t even suppocity but is the main man and it s his team and i m fumin same old chelsea always cheating word falling all over u would think they got headshot sniped and rushed by a squad of travis scott i don t tweet much about soccer to be honest hardly watch any games but man city fans were dissing man united karma is what still thinking about which team to suppobetween chelsea and manchester city i dislike both teams especially the fans unfortunately after tonight that was the disappointing ending that nobody at man city can be proud of nobody celebrates losing a champions league final that has gone so wrong but a deluded fanbase thinks he has dominated england and world football this game can be cruel,"[('city fans', 0.4502), ('man united karma', 0.473), ('man united', 0.492), ('upset', 0.5358), ('man city fans', 0.5461)]"
176,many under rated us that man city will wine and fuck manchester city too the season was a failure moving on they said real madrid was going end our dreams and aspirations we shut them up by beating them going to the finals they said we lacked the quality to beat man city told them the match would end 1 0 in favor of chelsea guess what these haters have choked so man city refuse to replicate man united treble winning season no thanks to my team chelsea and they didn t spend billions to get there either in all of these i pity man u fans the most confused set of people some of them wanted chelsea to lose some wanted city to lose while some wanted both teams to lose what a pity,"[('chelsea', 0.4653), ('man city', 0.4824), ('manchester city', 0.5065), ('man united', 0.5785), ('fuck manchester city', 0.6837)]"
177,only thing worse than the camera quality for the lafc vs nycfc game was how manchester city played today the fact is manchester city should stop coming to champions league they re not yet matured hahahhahahahajajajjajajajajajajajjjajajjhahahahahahahaahjahajajajahhhhshahahahahahjajajajahhhhahhahahahahhaahahhaajfriends of man city asshole was it a man city player that injured him so why are you bringing that up phew eventhough i hate chelsea i hate man city more and i absolutely love this guy you cant buy trophies pep is overrated sterling is a finished diver to all the man united fans that supported city go cry in your pillow at night absolutely shameless even arsenal won more trophies than you this season labeling pep guardiola a fruad because he has been unable to deliver the champions league title to manchester city is one of,"[('man city player', 0.4875), ('hate chelsea', 0.4894), ('man united', 0.5215), ('united fans', 0.5224), ('man united fans', 0.6062)]"
178,chelsea has been terrible to play against before tonights match theyve been good defensively for a long time expecially in the champions league i knew it will be difficult for man city ro breakthrough easily pep has spent billions went to prime bayern amp man city but havent won d ucl since then im done talking to you if i continue i might lose it i really dont like chelsea if man city and man utd play match d both of dem go lose d match manchester city 0 yep thats a zero 0 lol the city of manchester is indeed a shit we embarrassed ourselves just the other day dont do it any further man city are miles amp miles ahead of united,"[('champions league', 0.4736), ('manchester city', 0.4754), ('man utd play match', 0.4871), ('man utd', 0.496), ('chelsea', 0.5893)]"
179,how can u even suppoa team like man city man u are not even a real person wtf why u carry ur barca bad luck go give man city as it stands right now na those man city fans way go watch match outside i dey pity for u no know say unna no get fans for nigeria wonder if man city will collapse like we did cant accept a defeat damn sorry for stalking you the facts point towards chelsea just outplaying man city someone should dm me nudes please man city broke my heart i just didn t really see anything happen after chelsea got the goal man city had most of the possession second half but were woeful with it and the game kept breaking up with stupid fouls i just wanted a bit of goalmouth action,"[('barca', 0.4892), ('man city man', 0.4896), ('goal man city', 0.5382), ('man city fans', 0.5746), ('man city fans way', 0.5906)]"
180,its a tough call i give you that but ive spent so long hating man u and having a soft spot for man city when they were the poor relation its a hard habit to break yes manchester citys players were each and every one from their youth system cos they cant afford to buy players have a word ya cretin yall just talk for no reason they forgot football was a thing before it was called champions league and premier league man i swear some city fans genuinely embarrassing themselves manchester united have won nothing shove your progress bollox up your arse this is failure imagine playing two finals in one season and still going trophyless manchester city should not disgrace me chelsea,"[('manchester united', 0.5563), ('manchester city', 0.5595), ('manchester citys', 0.575), ('manchester citys players', 0.5939), ('trophyless manchester city', 0.6072)]"
181,zinchenko and stones were really horrible tonight a lot of things were not right about this city side and it all comes down to the bald man he cant win champions league with manchester city bruh manchester city and united fans right now it doesn t matter at the end of the day we re all going to die anyway blue is also an ugly colour then a horrendous man city manchester united lost europa and manchester city lost champion league kevin de bruyne has only ever showed up in one final against watford for man city after his woeful performance today does that make him not world class like you said about fernandes the other day unpopular opinion this manchester city team will go down as the most underachieving team in european history,"[('man city manchester', 0.4159), ('united fans', 0.429), ('manchester city team', 0.43), ('manchester city bruh manchester city', 0.4738), ('horrendous man city manchester united', 0.5828)]"
182,not a city fan by any stretch but really bummed by today s result not a great week for manchester clubs in european finals you can clearly notice that the link between defense midfield and attack for manchester city has been poor which is norma suck it man city police in hamburg kill an armed man who shouted allahu akbar north of the city pep guardiola pays price after champions league final gamble failure man city fans were just as bad when we played them hate them both but 1 less name on that trophy and the elite club we are paof just saying man city were poor pep picked the wrong side and wrong set up,"[('manchester city', 0.5916), ('final gamble failure man city fans', 0.6022), ('city fan', 0.6173), ('city fans', 0.6216), ('man city fans', 0.7012)]"
183,yes oo daddy humm the wound on man city is for a life time when next they see chelsea they will remember that they are only a rat b4 them my desire to see man city fail outweighs my dislike of abramovich city about to act like a lil spoilt rich kid and go all out for kane in the summer ffs man it s acc not fair man we are so tired of beating man city btw player to player leicester city had no business winning the epl in 2016 denmark winning the euros in the 90s greece in 2004 unlucky man one of the few city fans i would have been able to tolerate if you won but man that sucks wtfffff man city didnt win havent checked my phone all day im shocked,"[('player leicester city', 0.3983), ('leicester city', 0.4025), ('chelsea', 0.4424), ('city fans', 0.4803), ('man city', 0.4966)]"
184,11th time two clubs from the same country have lost european finals in the same season italy 4 germany 3 england 3 spain 1 however only second time two losers come from the same city london arsenal spurs 2019 and manchester city united 2021 whos crying now a tweet from a broken hearted man city fan it s so funny that man city are now shit for losing a champions league final but man utd were brilliant losers of a cup no one wants to win sapa nice defense i staked man city to win with my nysc allawee e cut this month is not gonna be funny at all guardiola trying to explain to manchester city board and fans why he played with no dm and a striker and eventually lost ucl final after spending a billion,"[('manchester city', 0.4592), ('man city fan', 0.4809), ('man utd', 0.5109), ('champions league', 0.5219), ('champions league final', 0.5612)]"
185,you re the last fool pep guardiola and man city team management for that kind of useless line up and selection i m sure you ve been bought by your opponent tuchel won you in premier league knock you out of fa cup and won you in champions league that we were all praying for the biggest mistake he made was playing with out no 9 manchester city preferred passing the ball till they score yet chelsea covered all those some pockets of spaces how many times did you c man city cross the ball into the box it s bcz they had no natural striker anyone who watched the chelsea vs manchester city games as well as the chelsea vs real madrid game knew that had no chance of winning this game man city such a disappointment smh,"[('champions league', 0.4489), ('premier league', 0.4496), ('man city team', 0.4674), ('chelsea', 0.4677), ('last fool pep guardiola', 0.5313)]"
186,i m not happy or sad because i don t want man city to win it it would have been a great disaster for utd fans at manchester emeka i warn you you no hear go use full salary bet for man city see ur life now abeg where the nearest health center here this boy need blood honestly it was too much amp uncalled for from pep its lk a farmer destroying all d heaps hes made since morning searching for a key to his home not at d last mmt shld he be thinking of proving pple wrong u r gud yes but do d right thing at d right time feel sad for you i became fan of man city for week and im done man city looses final,"[('manchester', 0.4444), ('utd fans', 0.4548), ('manchester emeka', 0.4602), ('man city', 0.5083), ('man city looses', 0.5676)]"
187,man city we re locked off idec one shot on target and it was a shit blocked by rudiger cant believe man city fucked around and bottle this final to chelsea only had 3 chances and was passing the ball sideways what a joke man man city fucking had jesus and they could not do 1 job just one fucking job what a double tragedy for man u fans who lost europa league final on wednesday and today they were supporting man city its not easier to lose 2 finals in a span of 4 days so what will i do with memes now man city are just useless here s more evidence that you have ruined this city resign you mushy disgrace of a man,"[('europa league', 0.424), ('man city', 0.4408), ('man man city', 0.4773), ('joke man man city', 0.5188), ('man city fucking', 0.5272)]"
188,wheres you cannot even keep your promise that manchester city will win the champions league how do you now want chelsea fans to keep their promise of supporting you after all your bewitching you better apologize as e dey hot now make we see how to help you i am more disappointed in those that played god by insisting manchester city will win even before the kickoff haba i like that chelsea made you guys look stupid chelsea didn t play anything tonight man city were just unlucky i think that man need to b sacked if we want to win cl man this pep guy must really hate aguero so much that he comes up with this shitty tactic in the most important game of all and a game which bids goodbye to his legendary city career,"[('manchester city', 0.4669), ('champions league', 0.4979), ('chelsea', 0.4993), ('stupid chelsea didn', 0.4997), ('chelsea fans', 0.5293)]"
189,we are way too big for manchester city to be fucking with us manchester city picked a bad time to have their worst performance of the year what did u expect from sterling man hasnt played well in 5 months ucle overthinking made city lose this final no dm haba see as oversabi kill world class coach man city gave the trophy away nengi never get their time sha even man city fans dey there dey drop account details manchester city are favorites for champions for the last 4 years and lmaooooooloooooooooooooooo nothing but disappointment pep failed his lineup was not good tonight his plan b also flops chelseas defense beat the whole man city team this is the fact man city took the trophy to etihad too rubbish analysis,"[('whole man city team', 0.4731), ('man city team', 0.5063), ('manchester city', 0.5086), ('man city fans dey', 0.5336), ('man city fans', 0.5436)]"
190,the man is a fraud plain amp simple every single club he has taken over is already the best in the league amp also has infinite money with which to sign players there is no fifa world club championship there is no europa league spent a shitton of money just to be humiliated by chelsea truly the son of united you cannot afford to sit around at this level of football like united and arsenal have done too much money and expectation now hes so underrated dont blame man city for disappointing you blame yourself for trusting them but like guardiola let down betting people i was gonna put money on this game but i felt lazy would have bet on man city,"[('united', 0.3671), ('chelsea', 0.3834), ('man city', 0.4129), ('europa league', 0.4291), ('blame man city', 0.5134)]"
191,i don t know why this guy is obsessed with chelsea man i don t city to see a champions league trophy and i m happy chelsea silenced them sometimes i wonder if his assistants add their opinions to the team selection because there is no way a group of grown ass man would agree to play a football game without a cdm defeating pep s manchester city 3 times in a row is not for everyone man city lost without throwing a punch their wings broken and their center couldnt hold they intended to asphyxiate chelsea but instead they were the ones who could not breath dealt another tactical blow money wont gets you a cl you city kiddo man city na dirty sad to see the state of my club,"[('champions league', 0.4615), ('chelsea', 0.4902), ('pep manchester city', 0.494), ('happy chelsea', 0.4971), ('chelsea man', 0.566)]"
192,guardiolas devotion to all out attacking football came back to haunt him in this final via he did look quite emotional didnt he pep obviously doesnt like him according to this report i couldnt care less about the referee flog chelsea like thief love seeing manchester city be the shitty team they are ahhhhhhhh no vex na that idiot for man city i dey follow talk the man no brilliant at all im not a man city fan but hunduko chelsea on waati mi yida be wada winning sam the guys talk too much theyre not even good theyre just lucky so manchester united city lost the champions league final,"[('champions league final', 0.4015), ('hunduko chelsea', 0.4149), ('guardiolas devotion', 0.4347), ('man city fan', 0.4419), ('referee flog chelsea', 0.4609)]"
193,its mad how city get treated as little plucky underdogs from manchester who have somehow got to a champions league final against all odds and one day might make it bt are fucking the worst enablers of this and no cunt calls them out can someone just tell this man city fan to keep his mouth shut man city in pain pep is bald fraud pog if liverpool had lost would have posted some joke meme his relationship with man city is mad suspect every time they put the man city line up on screen they had players in different positions with different formations and that is exactly how they played no identity no consistency and no gameplan pep alone is to blame for this,"[('champions league', 0.4143), ('pep', 0.4253), ('city fan', 0.4413), ('liverpool', 0.4513), ('man city fan', 0.5179)]"
194,him dey craze ni which stupid good wey go dey do rubbish for this kind final a final that you are the favorite baba na just messi and over spending for man city naim help ham sterling starting was just a cruise but then i like to see man city fans and players pained because they disrespected my players some season ago european cups ain t for boys being neutral is like supporting the aggressor its like saying im staying neutral about a man raping a woman btw i was talking about ur stupid argument since city didnt even win my sister is a man city fan and she s crying rn omg idek what to do rn me arguing witb sore loser man city fan you dey talk too much,"[('city fans', 0.461), ('witb sore loser man city fan', 0.4632), ('city fan', 0.4664), ('man city fans', 0.5174), ('man city fan', 0.5193)]"
195,too much talk min k ti arh ill delete my account mtweeew man city do nothing absolutely nothing but fail to turn up whenever arsenal want them to i suppobarcelona they break my heart i suppoman city they break my heart maybe im the problem the whole city of manchester is useless if you say manchester city lost because pep was overthinking youre mad and your brain has been outsourced manchester city pack loud af fa better dont allow michael oliver to officiate against chelsea again ever how do you expect man city to win colour of their uniform like that face masks,"[('account mtweeew man city', 0.4544), ('manchester', 0.4948), ('man city', 0.4999), ('manchester city pack', 0.5011), ('manchester city', 0.583)]"
196,that s not the point you just saw what that peppundeh did with the billions finals with no striker not enough cdm then let jesus in first aguero came in like 70 mins of the game man city fucking good yk amp he legit fucked it up just like that someone should lock pep in room to ask wtf this man manchester city were paof that super league rubbish btw man city disappointed the world man im seriously cant take this anymore i watched chelsea and city today and the level of tempo is light years ahead he has aguero in citys jersey as his dp and all hes worried about is how manchester united fans would sleep you still think get shame,"[('manchester united fans', 0.3972), ('man manchester city', 0.4033), ('first aguero', 0.4124), ('super league rubbish btw man city', 0.445), ('aguero', 0.4542)]"
197,the people of manchester need to pray because i don t know how a city can loss two finals in a space of 72hrs adams bed man dey suffer pass full time city fans saf poor lad you know what fuck man city you cant win everything u cunts sorry for the man city fans nd man city made me loss 30k bro the truth is man city is not really special heartbreak for sergio aguero and manchester city manchester city have lost the champions league final run it back overthinking by guardiola cost city the champions league any other manager n this will be called a tactical disaster or a collosal mistake but not for my man pep cause he invented football,"[('city manchester city', 0.5065), ('man city fans', 0.5186), ('manchester city manchester', 0.526), ('manchester city manchester city', 0.5322), ('man city fans nd man city', 0.5352)]"
198,i think also with chelsea their fanbase moved out of the area and so it seems like a plastic club in a way that even now isnt true of manchester city noel gallagher under pressure in his role as self appointed assisant to the manager of man city after another champions league disappointment that s it i m no longer a man city fan an absolutely disgraceful lineup yet again in all my years as a city fan i ve never seen a group of players so lazy and pathetic i m becoming a rennes fan where they know how to win like a real club and get trophies bye club amp i hate man city as well we have been very unfair to manchester city this season,"[('manchester', 0.4645), ('champions league disappointment', 0.4687), ('manchester city', 0.5323), ('man city fan', 0.5396), ('manchester city noel', 0.5476)]"
199,talked to mate in porto police trouble almost exclusively manchester city fans big worry tonight bars closed by time t as a manchester united fan thats lived through trophy laden years of the club im envious seeing seeing liverpool city and chelsea competing winning the top prizes leaves hurts how far behind weve fallen im desperate for us to return competing winning too man city were terrible it hurts useless manchester clubs the other day useless united lost to leicester just to stop liverpool next city lost to chelsea just to ensure liverpool miss out on ucl man city what a pity man city will disappoint you so no giveaway for man city fans no want care about our mental health whats man city and my daughter got in common fuck all shes saw the european cup,"[('useless manchester clubs', 0.5644), ('united fan', 0.5879), ('man city fans', 0.6004), ('manchester united fan', 0.6046), ('manchester city fans', 0.6919)]"
200,i really like kevin de bruyne he is a magnificent midfielder but it s not his best season for city and tonight man it wasn t his game even before the knock he totally ghosted city and man u to loos every game they play regardless these team have caused me much pain than any other team so na so man city for kill me if to say na amadioha place i go yesso plus i hate man city all 8 clubs to make their debut in a champions league final have all lost it arsenal fan here sad sad for man city we need a new manager man im sick of this self inflicted heartbreaks,"[('champions league', 0.3872), ('arsenal fan', 0.4303), ('kevin de bruyne', 0.4325), ('new manager man', 0.4413), ('man city', 0.4438)]"
201,how can you have arsenal and manchester united fans all supporting manchester city and you expect them to win that s like having a bunch of losers behind you you will crash city to win the cup in the fucking mud its the reason man city lost you did wat yu thought was best for sterling you didn t ve the fans or the whole club in mind wen yu choose to not play a dm but staour worst attacker in 3 seasons you prioritized sterlings career over man city man utd losing against fucking villarreal let that sink in man city s problems weren t defensively tonight it was their lack of a threat going forward that cost them they created nothing despite having so many creative players on the pitch,"[('manchester city', 0.5066), ('manchester united', 0.5277), ('man city man utd', 0.533), ('united fans', 0.5685), ('manchester united fans', 0.6211)]"
202,what a day for man city to be in the mud watch manchester city players crying after losing ucl final man city have never made it past an english opposition in the champions league terrible month for the city of manchester my old man said to be a city fan and i said bolloxs you re a cunt and to all of those who wrote us off and said manchester city would wipe the floor with us tonight my dog died yesternight had to sleep early and today man city just broke my heart guess i m sleeping early tonight too cause the pain just doubled man city fans weeping right now i wan kill weyrey please never ever ever compare ruben dias to van dijk again and never ever ever ever ever everr everrrrr compare mahrez to salah again,"[('manchester city players', 0.5073), ('city fans', 0.5284), ('manchester city', 0.5295), ('today man city', 0.5653), ('man city fans', 0.6237)]"
203,guardiola has got travel sickness with man city de bruyne injury compounds man city s champions league woes as star limps off manchester city can t win tonight city acted like their attacking game can be rude the blues showed their defence is rudiger my man man city lost against them 3 times lemme recap it for you commiserations to manchester city and their fans we have been there back in 2008 that feeling is the worse i m so mad right now at our owners but happy that city lost though only one king in manchester bitch this is written by a city fan thoughtful stuff im no fan of russian oligarchs or american sweatshop billionaires either chelsea cannot beat man city 3 times in a season wash,"[('bruyne injury compounds man city', 0.4985), ('manchester bitch', 0.5028), ('manchester city', 0.5175), ('champions league woes', 0.5369), ('man city champions league', 0.6278)]"
204,in last three years i have seen liverpool lift ucl man city lift epl liverpool lift epl chelsea lift ucl fuck even arsenal won fa cup life is tough as manchester united fan i don t think i can survive another trophy less season manchester is a loser full city all 2 clubs are just losers this mf here how do you alter something that gave you success all through the stages you choose a final to be tactful against lyon he plays 2 defensive midfielders we get knocked out we get to the champs league final this year and he plays none wtf is wrong with this man oloshi ni man city this money dey pain me has no one made a tweet about man city collecting their losers medal i need those,"[('liverpool', 0.4612), ('manchester united', 0.4693), ('united fan', 0.484), ('less season manchester', 0.5105), ('manchester united fan', 0.5189)]"
205,this title is on merit they have demolished atletico porto real fucking madrid and man city man city are such an imposter side this was the big one and they bottled it the moment where man city actually lost the final the worse is man city no one saw this coming de bruyne injury compounds man citys champions league woes as star limps off goal commanchester citylast updated48 minutes ago21 08may 29 2021link copiedcommentsgetty imagesthe midfield ace was forced to watch from the sidelines as his side fell to breaking news tha ma who sell dias to man city has been arrested we dont have quality in depth like chelsea and man city under any manager next season we are fighting for 3 4 your rivals are the people you get to face and receive banter from how can you,"[('man city man city', 0.539), ('champions league', 0.5435), ('man city man', 0.5495), ('bruyne injury compounds man citys champions league woes', 0.5953), ('champions league woes', 0.63)]"
206,can someone send a doctor to manchester please there s a real choking epidemic happening rn in the city im noticing a pattern for man city in the ucl everytime they faced an english team in the ucl recently they always lose to them 17 18 lost to liverpool 18 19 lost to spurs 20 21 lost to chelsea we nak porto them say porto no good the two manchester clubs lost in the finals a city of losers pep guardiola has lost a champions league final for the first time with his manchester city team falling to a 1 0 defeat against chelsea in porto it was a tough blow for the catalan coach who suffered throughout the game yeah fuck city man,"[('fuck city man', 0.4044), ('manchester clubs', 0.4346), ('manchester', 0.4419), ('manchester city', 0.4744), ('manchester city team', 0.486)]"
207,disappointed that man city played the way they did zinchenko did alright but didn t really see sterling foden or kdb breaking according to w h o chelseas victory over man city has brought new pandemic called noise pollution protect yourself and family from this pandemic using headsets manchester city fucked up if man city lose this match they need to sack pep he fool too much pep messed manchester city up tonight how can you play a champions league final without a defensive midfielder man city can never be forgiven for this,"[('headsets manchester city', 0.4943), ('manchester city', 0.5028), ('defensive midfielder man city', 0.5286), ('midfielder man city', 0.5325), ('man city lose', 0.6312)]"
208,guardiola will go down as a massive flop in england and the most overrated manager of all time he hasn t done anything for manchester city that mancini and pellegrini didn t do his whole managerial career has been boosted by unlimited funds and managing the best in each country city to score in the same fucking mud fuck everyone who doubted us i hope you re actually all crying you all said pep won t lose a final pep this pep that city this city that you man don t know ball like you thought you did manchester city lost it from the bench in other words pep was lost in the wilderness i don t want to hear any of that this is our city nonsense ever again allowing chelsea champions league glory not a manchester thing,"[('chelsea champions league', 0.4105), ('pellegrini didn', 0.4167), ('guardiola', 0.4292), ('chelsea champions league glory', 0.4584), ('overrated manager', 0.4597)]"
209,i must actually fuck with man city cuz mike on here being annoying as hell and his team ain t even play man city players were literally crying they wanted the champions league more feel sorry for the man city fans as a spurs fan i know how hard it s to lose a champions league final disagree on paper it was but i believe formations are meaningless shape comes from what actually happens on the pitch and there was not enough city presence in the midfield area to call that a three man midfield it was literally just gundogan trying to get back pep na hin cause am my bro you can t be making such senseless experiments with a final match man city didn t play like they needed the match tbh only ingrates miss such important point,"[('man city', 0.5029), ('man city players', 0.5725), ('man city fans', 0.587), ('man city didn', 0.5877), ('final match man city didn', 0.6374)]"
210,pep guardiola is the reason manchester city lost this final sorry manchester city fans oga pep left barca for bayern then man city with his over 1billion budget but still never win the champions league man city have a toxic fanbase stop playing fifa playing without fernandinho and rodri was a suicide from the beginning man city has 0 wins celebrating someone s injury is unacceptable yes manchester city fans trolled you guys but it doesn t mean that you have the right to celebrate someone s injury pep and man city the biggest anti climax english football has ever seen its so disrespectful for a manchester city team that has already lost twice on tactical grounds to chelsea this season to be touted favourites well again twas more of the same today,"[('champions league man city', 0.5737), ('final sorry manchester city', 0.5981), ('reason manchester city', 0.6157), ('manchester city fans', 0.6328), ('final sorry manchester city fans oga pep', 0.7523)]"
211,oh no my brother is going to be insufferable he is a chelsea supporter i wanted man city to win so i could wind him up you were behind man city but chelsea took you infront and dicked you in the ass man city don cute my 5milion naira tonight i feel like killing my self both manchester clubs man united amp man city were in two different european finals and both lost michael malone and i are not doing well happy manchester city didn t win tho man city pepd the shite out of yet another huge game dont care oil club man city still cant win a european up looosssssseeerrrrr useless tinpot club and manager european cup check bahahaahaha the lack of coverage on city tears man kmt,"[('manchester clubs man united amp man city', 0.5158), ('man united', 0.5242), ('happy manchester city didn', 0.5312), ('happy manchester city', 0.5547), ('chelsea supporter', 0.5631)]"
212,breaking news the man who sell dias to man city has been arrested fuck man city hopefully city and psg will never win cl fucking cheats pep isnt winning amp he needs some1 to blame thats what he does when messi isnt winning he does the same thing at fcb hes not a fan of man city or fcb hes a fan of pep amp messi sadly hes always singling out the most dangerous player bc his criticism is based on the past fuck man city lets goooo bar a love sucking man city s dick how can i breathe when it hurts like that man city fish hang for my throat the matter choke me die yet man c fans still find excuses that they didnt play their full strength side whats their strongest side,"[('messi', 0.4472), ('pep', 0.4474), ('fuck man city', 0.5119), ('fucking cheats pep', 0.5427), ('pep amp messi', 0.5908)]"
213,the whole world the city which fool paa get bad luck be manchester how can 2 manchesters go to europe finals and loose so the city of manchester has lost 2 trophies eeehhhhh man city should focus on taking the epl every season since this didn t go well for them its real a bald fraud man is in charge of city manchester must be the first city ever to lose two european finals in a week right man city surely doesnt wanna play us not even in their dreams fuck u man city nah let s be honest man utd didn t play as bad this city team did tonight i guess pep is tactically inept too or i mean man hasn t won the champions league without messi generational talent,"[('man city', 0.4856), ('manchesters', 0.4878), ('man utd', 0.5153), ('honest man utd didn', 0.5236), ('city manchester', 0.5482)]"
