,tweetpositive,keyphrases
67,youve to take your hat off 4 lampard as well manager who identified the talent and put together a team to win the champions league against pep guardiola the unbeatable manchester city with some good football we also hail our put some respek on the great city of manchester only place worth going north of midlands he even kept a clean sheet in the final against man city o omo can you imagine the number of pep guardiola is the greatest manager ever articles that would ve come out tomorrow morning the man city greatest team in english history articles thank you chelsea you saved the world manchester city 0 1 chelsea city showed courage in champions league final pep guardiol city will always be bigger then man united so it s all sound,"[('lampard', 0.5138), ('unbeatable manchester city', 0.5499), ('man united', 0.55), ('manchester city chelsea', 0.559), ('greatest manager', 0.59)]"
68,hahaha takpe asalkan bukan man city menang ahahahah so enjoy hadiah birthday ni we beat guardiola s man city that makes me more happy sbonge chelsea beat man city 3x in 6 weeks well deserved theres always a welcome songs for first timer u cannot just bounce into champions league finals amp win it just like that the men have to welcome the boys man city wen u grow up u shall surely win it not today manchester united was a better side against villarreal but villarreal won yup harry kane definitely going to man city essien wishes chelsea good luck in champions league final against manchester city i wanted man city to win but like you said the best team won news manchester city 0 1 chelsea city showed courage in champions league final pep guardiola,"[('champions league final', 0.5234), ('champions league finals', 0.5348), ('today manchester united', 0.548), ('chelsea beat', 0.5579), ('manchester city chelsea', 0.5652)]"
69,no point pep plays the best football and delivers he is already the best manchester city manager of all time if his failure is overthinking we wouldnt be champions of england nor would we have reached uefa final man city fan token it s big move and safe token conclusion west brom are the best team in europe results dont lie man city deserves to win it pep guardiola is a very good coach i really admire the job he has done at manchester city city is the best team in the world right now but to play a champions league final without a recognized striker and no holding midfielder i knew it will end in tears,"[('final man city fan', 0.4165), ('pep guardiola', 0.5375), ('point pep', 0.5557), ('pep', 0.56), ('best manchester city manager', 0.6086)]"
70,for my mutuals im sorry for suddenly tweeting about football haha i just miss the old me and so happy because my fav football team chelsea won ucl final today manchester citys good luck charms chelsea manager thomas tuchel congratulates his team on their 1 0 win over premier league champions manchester city in the 2021 champions league fina i hope my team can get some much needed quality players in chelsea s win over man city a master class in leadership by tuchel he ensured it was about the team and the role each player had in sharp contrast to man city where it was all about the manager and his tactical genius,"[('team chelsea', 0.5061), ('fav football team chelsea', 0.5093), ('chelsea manager', 0.5143), ('ucl final today manchester', 0.5358), ('good luck charms chelsea manager thomas tuchel', 0.7158)]"
71,it is not a matter of man city vs chelsea it is a matter of london vs manchester we as arsenal fans we would like to thank the chelsea team for bringing the glory to our own city london together we make london a strong city london is blue red so in addition to being better than barcelona men are also better than manchester city men they had chelsea 100 points man city loool u just made my point even better this chelsea fans have taken it to another level chelsea beating man city 3 times in 6 weeks across 3 different competitions is not a ruse bro were far far better better by far i mean selamat atas nyarisnya manchester city memenangkan ucl better luck next century thomas tuchel has put on a tactical masterclass,"[('chelsea fans', 0.4829), ('chelsea team', 0.4964), ('manchester city', 0.5007), ('chelsea', 0.5169), ('manchester city men', 0.5354)]"
72,thank you chelsea for beating making sure manchester city dont win champions league and keeping the red devils flag my timeline is flooded with this whole chelsea win nonetheless i rejoice my arch rivals man city how far man city deserves it tbh not this match tho but this season they deserved it imo well done for winning the champions league for the second time you out played manchester city all game well deserved cheered up a sad man city fan good deed done for the day if any man city fans follow you i would give then a nice dm and supporn it must be hard for there team to lose in a champions league final if man city is the best club in england chelsea should win the league next season at a canter,"[('chelsea', 0.5057), ('sad man city fan', 0.5372), ('sure manchester city', 0.551), ('man city fan', 0.5583), ('man city fans', 0.5882)]"
73,thank you chelsea for beating making sure manchester city dont win champions league and keeping the red devils flag high there is only macherster united with europeans titles in manchestera big thank you to chelsea and their midfielder general kante i laughed so hard reading about man city losing the ucl final ajsjskdjsksks i love football man the only difference between chelsea and city was the kante effect i think he deserve a ballon dor this year in the uefa champions league he has been the man of the match in every knockout stage up to the final carrying chelsea in his back best player indeed well done city there are times in life that people have to be stand up and be contend to have the courage of their convictions chelsea did that tonight congratulations and well done,"[('champions league', 0.4364), ('convictions chelsea', 0.4489), ('uefa champions league', 0.4538), ('sure manchester city', 0.471), ('chelsea', 0.5047)]"
74,bbc sport chelsea manager thomas tuchel congratulates his team on their 1 0 win over premier league champions manchester city in the 2021 champions league final in porto yup chelsea had theirs in 2008 against man utd before winning it in 2012 city will surely be back what a surprise it only took 1 goal to make man city pregnant near perfect analysis before final between chelsea vs manchester city for making us proud that man city right side was actually very open man city will do everything to secure a top striker theyre going for kane i can see it happening tuchel heaps praise on chelsea players after champions league victory over man city a big congratulations to all the champions of this season a man for big occasion ngolo kante god will bless you the more,"[('premier league champions manchester city', 0.4971), ('chelsea manager', 0.5277), ('tuchel heaps praise', 0.5296), ('champions league victory', 0.5326), ('bbc sport chelsea manager thomas tuchel', 0.6571)]"
75,goals scored tonight 1 el planteamiento del entrenador del chelsea era muy superior al de guardiola chelsea is the better team on the night he was the star of the show time and time again i hope hammer city comes to fruition please god let it come to fruition chelsea fans make celebrate it was a fully deserved victory for chelsea over man city in the all confrontation in porto well done chelsea fc man city are brilliant but you deserved it today take note let s come back better next season i give you the best on a t quand m me sauv des pep guardiola is the greatest manager ever man city greatest team in english history thank you lets gooo,"[('greatest manager', 0.5175), ('chelsea fans', 0.5272), ('chelsea', 0.541), ('fruition chelsea fans', 0.5669), ('chelsea fc man city', 0.587)]"
76,tough loss but what a season for we were thrilled to be able to suppothe team get ready for each match with our tech learn how sap sports one helped the club get ready on and off the pitch yes the trophies are equally distributed one for leicester one for man city and the best for champions congratulations chelsea fc i love it anytime i see dr decoy packaged as a wish he did same again madrid congratulated madrid congratulated city manchester disunited fans are seeing from another lens as a cfc fanatic i m always reading congratulations cfc always in his message the blues make history,"[('congratulations cfc', 0.4051), ('chelsea', 0.4689), ('chelsea fc', 0.5184), ('congratulations chelsea', 0.6195), ('champions congratulations chelsea fc', 0.6886)]"
77,cheers city thanks for the ride really well done chelsea you deserved it i m really fucked off had the team and n my head thought different to pep but he s the man and i trust he was doing his best looking forward to summer we go again next season good night god bless i am happy i stood with manchester city pep has already made his mark in the city of manchester and its difficult to argue nine years later chelsea lift the trophy once again love pep wish man city all the best from a proud chelsea fan manchester city keep trying pep you ll get there whatever man great season for city regardless congrats chelsea nobody likes them anyways except and,"[('chelsea', 0.5235), ('city pep', 0.5526), ('manchester city pep', 0.602), ('congrats chelsea', 0.6549), ('proud chelsea fan manchester city', 0.6781)]"
78,kai havertzs first half goal was enough for the blues chelsea won the champions league for the second time as a kai havertz goal secured a tense 1 0 victory over manchester city i am fully heartened by this thread of football fans largely men commiserating and supporting devastated man city fans real madrid played with casemiro arguably one of the best dms in the world we swallow 3 manchester city deserves to be champions the squad really been pushing man city deserved it but both teams are small arsenal winning mickey mouse league next year we rule europe once again come on chelsea man city is one of the most exciting team to watch in europe so pep has done his job manchester city champions a team like this only comes around once in a blue moon,"[('job manchester city champions', 0.5209), ('manchester city champions', 0.5373), ('blues chelsea', 0.5477), ('kai havertz goal', 0.5631), ('chelsea man city', 0.5763)]"
79,chelseas winover man city has taught me a lot about football the beautiful game we all love awesome stuff i love the fact that we absolutely did a number on them like fulham vs us last year but 10x better almost can t conceive playing the likes of man city and liverpool but irrationally fancy us to stay up too either way can t wait for august now breaking in barely 2 months chelsea beat manchester city 3 times crowned champions league winners again chelseas kai havertz repaid some of his huge transfer fee as his first half goal sealed a 1 0 win for his side over manchester city in the champions league final on saturday,"[('chelseas', 0.5447), ('chelsea', 0.5466), ('chelsea beat', 0.5871), ('chelseas kai havertz', 0.6233), ('chelseas winover man city', 0.7552)]"
80,always feel that playing man city beating them is a great achievement because they can and do do that across the board i still cant quite believe that happened 96 3 pass accuracy highest for chelsea and second highest in the game way better watching leicester than man city or chelsea im sure you man u people are happy af it didnt go to city masterclass by tuchel and chelsea s defense when kante turns up we win it is as simple as that man single handedly dominated real madrid and manchester citys midfield overcome to clinch second champions league up chelsea a very big congratulations to man city what a great match to the man city faithfulls you guys are wonderful love to all my fellow city fans hurting rn we ll be back,"[('man city', 0.443), ('chelsea', 0.4451), ('manchester citys midfield', 0.4557), ('city fans', 0.4606), ('fellow city fans', 0.4859)]"
81,hahahaha congrats after supporting man city maybe man city might win the fa cup but thats a big might absolutely man at the end of the day there had to be one team emerging victorious and that just happened to be chelsea city is a great squad pep is a fantastic manager theyll definitely be back for the gold chelsea players celebrating the ucl man city players celebrating birthdays so intelligent reads the game well always smiling and full of life you cant but love him gotta give it to man city for playing really good as well congrats,"[('chelsea city', 0.5028), ('man city players', 0.515), ('ucl man city players', 0.5326), ('man city', 0.5454), ('ucl man city', 0.5613)]"
82,my fam was very sporty dad and 2 brothers were celebrated for that mum was a city girl but worked hard on a dairy farm coz dad liked the outdoors 3 girls were expected to above all just look nice marry a nice man have kids dont complain etc messi is bigger than guardiola and man city reece james was incredible against man city ferdinand celebrate your ucl win with beautiful and affordable fabrics of the best quality because the sky is blue glory glory manchester city united manchester city are probably the best football club on earth at present and chelsea beat them feels rather good a thomas tuchel masterclass on the biggest stage,"[('manchester city', 0.4468), ('best football', 0.4521), ('chelsea', 0.4628), ('chelsea beat', 0.4733), ('best football club', 0.5301)]"
83,thanks sophie indeed its our joy as chelsea that we silenced the whole city of manchester both city and united pharmacies are making money with disprins and grandpas for zinny to be the best city player on the pitch today in a cl final after almost being sold at one point and considered by many not to be good enough for a top club like city is just madness the man embodies the very spirit of city s fight to the end and i fucking love it congratulations to for winning the 2020 21 it seems my birthday favors chelsea in winning trophies thomas tuchel is a champions league winner with chelsea if chelsea board back tuchel like how man city do to pep we gonna be a winning machine for sure,"[('tuchel', 0.43), ('champions league winner', 0.4742), ('trophies thomas tuchel', 0.5098), ('chelsea', 0.5515), ('chelsea board', 0.5747)]"
84,chelsea wins the uefa champions league for a second time after beating manchester city 1 0 chelsea 1 man city 0 live reaction kai havertz the blues hero as tuchel masterminds stunning champions league triumph sergio aguero s last game of football in a manchester city shirt we need to give him what he deserves and make it one to re i think as man city we tried first half we were below average but second half we gave our all chelsea are the best organized team under tuchel disappointed but appreciate that i was in the final manchester city could have won the fa cup and the ucl to reach quintuple but chelsea saved football again so tuchel also knew how manchester city plays wow i m so amazed,"[('final manchester city', 0.4716), ('manchester city chelsea', 0.5058), ('chelsea wins', 0.5281), ('chelsea man city', 0.5517), ('stunning champions league triumph sergio aguero', 0.572)]"
85,no problem man city cz the sky is still blue not red cuakkks reece james was incredible against man city dear chelsea fans man utd fans dont hate you atleast not like we hate the noisy neighbors congratulations on winning the champions league i am glad man city or liverpool didnt win this year put maguire in that man city defence and he d look just as good as dias when kante turns up we win it is as simple as that man single handed ku dominated real madrid and manchester city s midfield you qualified for the ucl final for the first time and you want to lift it just like that i dont think anyone would mind him winning the ballon dor what a guy we are the king of europe,"[('glad man city', 0.4561), ('man city defence', 0.4696), ('chelsea fans', 0.4704), ('man utd', 0.4744), ('man city dear chelsea fans man', 0.6348)]"
86,fair enough we chelsea accept the victory with humbled grace man city was equally a great opponent and we respect them for that chelseas new manager thomas tuchel has just beaten man citys long time serving best ever coach pep gurdiola at home away and far away manchester city have been the best team in europe this year but chelsea have done a proper job on them fair play congratulations to chelsea fc thats beautiful so good man love living in the same city as not gonna lie if it was possible for both chelsea and man city to lose the final that would have suited me just fine that said i consider chelseas win the lesser of two evils so well done to them celtic academy harps v city 3 0 good stato nexen man city 2021,"[('manchester city', 0.369), ('chelseas new manager thomas tuchel', 0.4448), ('chelsea fc', 0.4627), ('chelseas', 0.489), ('chelsea', 0.5048)]"
87,watched cheslea vs manchester city chelsea gets it done 1 0 good match chelsea win champions league crown as kai havertz goal denies manchester city glory in porto thomas tuchels chelsea completed their incredible return to form as they were crowned the champions league winners in porto on saturday kai havertz ngolo kante is the match hr deserve the award am a man city fun but i respect this guy a lot for his great performance on chelsea said hes gonna join zcc if chelsea wins over man city dudes double dutch game about to be impressive chelsea really matched city blow for blow their counter was phenomenal both sides had a hell of a lot of chances a first half goal from kai havertz was enough to get th okay manchester city kids i m sending y all hugs,"[('champions league winners', 0.5032), ('impressive chelsea', 0.5098), ('match chelsea', 0.5337), ('chelsea win champions league', 0.5674), ('good match chelsea win champions league crown', 0.6624)]"
88,kai see why i love these guys now its what man city cannot do eh chelsea blues can do it eh i celebrate with it was a nail biting final man head up this final was one of the finest in terms of team performance city will be back soon i love and miss my city man as are we man but like i said we needed this finals experience so we come back next year stronger a lone goal from havertz was enough for chelsea to win the is the new king of european footb just saying that the last few years we ve seen liverpool lift champions league premier league manchester city every domestic trophy to exist chelsea win something every season someone pray for,"[('liverpool', 0.444), ('premier league manchester city', 0.5056), ('chelsea', 0.5259), ('champions league premier league manchester city', 0.5578), ('chelsea blues', 0.6003)]"
89,breaking news the uefa super cup will be played by manchester city and manchester united what a sweeeeet manchester derby that will be hear me out man city will be back bigger next season and win it hehe i believe his hope man city will learn from liverpool and fix it soon theres been one thing on my mind huge credit to the sarri for introducing this intricate passing and playing out from the back every manager after sarri has benefited from and improved on this and today we have beaten the masters of this skill ie man city thrice in one season our rare presido god will richly bless you through thick and thin you stood by us keeping us motivated with the unwavering faith from athletico porto real madrid and manchester city thank you a true legend,"[('sweeeeet manchester derby', 0.5147), ('hope man city', 0.521), ('manchester city', 0.5312), ('uefa super cup', 0.5376), ('manchester united', 0.541)]"
90,i wanted manchester city to win but chelsea deserved it i hope that you enjoyed the game patricia reece james was incredible against man city rio ferdinand says after chelsea s champions league victory congratulations to all chelsea fans as chelsea fc are winners of the 2020 2021 uefa champions league chelsea beat man city such a good day we made it all the ladies in that sup my team congratulations to us manchester city fc timing couldnt have been better jj still come online after all the man city congrats b4 the game started instructor you re going to win the champions league started watching moonstruck by totes chance on the bbc which lifted my mood after man city lost second time is a charm what a night in porto as chelsea are champions algorithm is still valid,"[('champions league chelsea', 0.5847), ('champions league victory', 0.6024), ('chelsea champions league', 0.6043), ('uefa champions league chelsea', 0.6049), ('chelsea beat', 0.6208)]"
91,thomas tuchel proud as champs chelsea the stone in the shoe for says european cup can drive chelsea forward the level is set from us one of them had to win hes boss ngolo kante great for chelsea tonight im okay with him winning and very okay with man city losing i feel that went as well as it could for someone who cant bear anyone bar liverpool winning anything especially as i thought city would win i am a chelsea fan and i want manchester city to win the title we eliminated real madrid and fc porto with luck teacher which english club is the most successful club in europe for the past 10 years,"[('chelsea', 0.4732), ('thomas tuchel', 0.4773), ('anyone bar liverpool', 0.4787), ('chelsea fan', 0.484), ('champs chelsea', 0.5025)]"
92,that was a shadow of themselves now we beat manchester city a formidable force in recent football not once not twice but three times in the biggest stage of all never call us underdogs we are chelsea winning is in our dna come on man i love arsenal from the bottom of my heart it s my club but chelsea deserved that they were outstanding tonight incredible performances after tuchel arrived hat off and do you actually wanted manchester city to win their first title remember we hasn t next season will be a defining one for ole man city will strengthen amp along with chelsea amp liverpool compete for the premier amp champions league again manchester city is the favorite to win the champions league my a favourite player in this manchester city team,"[('champions league', 0.4553), ('manchester city', 0.4929), ('chelsea', 0.5121), ('chelsea amp liverpool', 0.5224), ('manchester city team', 0.5374)]"
93,grealish betters man city happy to help chelsea will lift the trophy no one knew and predicted that would go and beat the mighty manchester city in the finals people thought that we were underdogs but am sure we showed the world that we can achieve big with our squard the association of football viewing centre afvc lead by national president hon tolu matthew has appeal to uefa to reschedule another final between man city nd next week we hope to make another huge profit as we rejoice today too late bro but a second trial is always welcomed a step forward for man city this is the first time manchester city is getting to the champions league final so it was still an achievement for them only ingrates miss such important point,"[('mighty manchester city', 0.4754), ('manchester city', 0.482), ('first time manchester city', 0.4852), ('grealish betters man city', 0.5108), ('champions league final', 0.5416)]"
94,hey you man city fans it s been a great season and we ve got a lot to be proud of kai havertz is a god tuchel is a god this whole team are gods biggest clubs in manchester in my book manchester city stars make stylish impression as they enjoy cuban christmas party this is my neighbour manchester city i become successful he becomes successful i win the league he wins the league i win the champions league he cannot afford great success they deserved to be here because of what theyve done this season well done ronan a man united supporter who isn t too biased to admit that man city are now the best team in manchester the way am happy tonight i can give one lucky follower 10k for breakfast tomorrow if manchester city wins,"[('book manchester city stars', 0.5178), ('city fans', 0.5196), ('man united', 0.5378), ('man united supporter', 0.5687), ('man city fans', 0.6093)]"
95,gz and winning the ucl over manchester city already made my day commiserations man some city fans on here were unbearable before the final and they were humbled this city team are one of the best i ve ever seen and it won t be long until you re back in the champions league final and next time you ll win it i m sure manchester city have been great all season they are worthy premier league winners pep guardiola like jose mourinho and jurgen klopp are such successful managers they are now victims of their great success fans amp media lose perspective football is the most unpredictable game man city is easy up chealsea we deserved the victory,"[('manchester city', 0.4654), ('city fans', 0.4741), ('champions league final', 0.5143), ('sure manchester city', 0.5425), ('worthy premier league winners', 0.5633)]"
96,city is good but baldy pep man i enjoy this even more because we defeated him 14 14 final wins una get in the bin he literally sabotaged the final for them and i fucking love it my dear man man oh man my baby sister loves you to bits i ve just surprised her by flying over to croatia as she got a new job and i ll be helping her move to a new city for it she is a mental case she s got a watermelon tattoo on her leg because of you someone must have bet on man city win here good is good and earth is hard,"[('final wins una', 0.4456), ('man city', 0.4545), ('croatia', 0.455), ('city win', 0.5894), ('man city win', 0.6034)]"
97,i love seeing those man city adopted fans cry red devils to be precise it s my daily medicine my weekly energy my monthly inspiration amp my yearly motivation their loss is d reason i m still alive i was born to love amp enjoy d failure that they have achieved i saw man city struggling in attack then i remembered my barca and that goal was barcaesque defenders lost in the upper pitch walker pulled a roberto masterclass a joy to watch chelsea fc fans take to the streets to celebrate the club ahead of their match against manchester city meanwhile football team i like man city una good night i will shamelessly get a chelsea jersey sha thank god i didnt buy a man city own,"[('chelsea', 0.4471), ('chelsea fc', 0.4698), ('man city', 0.4719), ('manchester city', 0.4875), ('chelsea fc fans', 0.5775)]"
98,i don t like city but i would ve loved to see kevindebryne win the champions league he d top notch and seems like a really good man reminded me of when salah went off against madrid for us it felt like it was game over we win man city fans how market blue all the way you re good man finals can be the best or worst thing ever depends on the outcome i m sure city will make it back again just stay grounded but don t lose faith well done chelsea i said to my dad about this it will help and if you prove man city wrong way i see it it will be good if we keep that that you ve got supper at the back on the monday open open top,"[('chelsea', 0.4849), ('champions league', 0.5119), ('city fans', 0.567), ('win man city', 0.5876), ('man city fans', 0.5976)]"
99,just watching the man city vs chelsea ucl highlights city is playing well ikaramba yakadai inogona kungomwisa yes for all you i watched the soccer championship i also lost i had man city good day cry me a river keep supporting pep the best league in the world the last time i checked u congratulate man city for winning dsame trophy this season ahh man city fans and players were so loud this humbling sesh gt gt gt congratulations pep congratulations to all manchester city player all their fans world wide for finals runners up we love you from all from nigeria a man city treble would ve haunted me in my dreams im so happy i was rooting for manchester city but chelseas defense was great man city about to win their first ucl,"[('manchester city', 0.5097), ('man city good', 0.5313), ('season ahh man city fans', 0.5878), ('man city fans', 0.594), ('chelsea ucl highlights city', 0.6717)]"
100,chelsea were crowned european champions for the second time as kai havertzs first half strike sealed a 1 0 victory over chelsea clinched the champions league title after beating manchester city 1 0 in all english final city are still pl champions watch and enjoy courtesy of chelsea fans chelsea absolutely deserved their champions league win congrats to tuchel and his team they were resilient organized faster and more intense than manchester city why did pep did not play rodri or fernandinho specifically the type of midfielder needed for this type of game how is the train back to manchester so lit even though city lost loving it on this day in 2019 we beat assna to win the europa league today we beat man city to win the champions league i love this club,"[('europa league today', 0.5473), ('fans chelsea', 0.5505), ('champions league win', 0.5677), ('chelsea fans chelsea', 0.5796), ('champions league win congrats', 0.5874)]"
101,i will always tout s books last smile in sunder city and dead man in a ditch detective fantasy very well written after beating city twice this season chelsea entered the 2021 uefa champions league final with a psychological advantage they absolutely delivered on that promise winning the match by a score of 1 0 here is our tactical analysis of the final champions league final done now it is time to party hard with friends for the night see you all tomorrow as we continue the man city slander and banter chelsea has won the 2021 uefa champions league title beating premiership league winners manchester city congratulations to chelsea fc for winning the champions league it is not over until it is over better luck to man city next year,"[('banter chelsea', 0.5539), ('season chelsea', 0.5619), ('premiership league winners manchester city congratulations', 0.5876), ('final champions league', 0.6121), ('champions league final', 0.6201)]"
102,chelsea won the champions league for the second time with a fully deserved victory over manchester city in an all premier league confrontation in porto i think tts tactics neutralized man city in all departments ngolo and that big guy closed down all the supply from the midfield thus making kante more superior i am so pleased for you janet exciting times for me it was a must win match for manchester city who have been trying for ten years to win the champions league it is a poor record from a team that have dominated their domestic league in recent years congratulations chelsea win winning the i can get that kind of manchester city team and win things hes winning and its fact kante was outstanding mom for me congratulations to mikel obis former club,"[('fact kante', 0.4699), ('kante', 0.4848), ('chelsea', 0.4922), ('congratulations chelsea', 0.6471), ('recent years congratulations chelsea win', 0.7212)]"
103,stopped man city winning the quadruple and treble you re welcome of all the world class players in that city squad only scott carson has a winners medal this guy is a beast motm in both legs of semifinal vs real madrid again motm against man city in final 2021 chelsea won the battle manchester city will win the war congrats to chelsea for winning the ucl final and beating guardiola s man city i like the man city admin so honest surprised at the man city result thought they d do chelsea so fair play thomas tuchel one of the best managers currently congrats to chelsea on finally avenging third devastating 4 3 loss after blowing a 3 0 lead to manchester city at busch stadium 8 years ago,"[('man city', 0.4274), ('chelsea', 0.4468), ('manchester city', 0.4822), ('battle manchester city', 0.4979), ('man city result', 0.5628)]"
104,congratulations to chelsea commiserations to manchester city would have been nice for aguero to finish his manchester city career by winning the champions league i am a neutral such a great opportunity missed it wouldve been amazing if manchester city won tonight man city kante win the champions league on a warm and clear night in porto i think logan a partial chelsea fan because they were def playing the first match he ever watched with me so i guess congrats to them man city won all the other trophies they need to chill a big congratulations to all players coaching staff and fans,"[('man city kante', 0.4159), ('partial chelsea fan', 0.4733), ('chelsea fan', 0.5073), ('tonight man city kante', 0.5342), ('chelsea commiserations', 0.5559)]"
105,congrats to manchester city on their best ever european campaign wear those runners up medals with pride good of them to get their greatest ever player aguero a european medal in his last ever game great achievement for the most expensive squad in football history any decent coach will win ucl with man city we are champions of europe congratulations to all chelsea fans it was fun watching pep smoking cigar respect to manchester city though for setting such high standard this year a lone goal from havertz was enough for chelsea to win the is the new king of european football the london team defeated manchester city this saturday in the grand final game and won the second champions league in the clubs history cheza odi live and get the best live odds enjoy kenyas fastest live betting experience,"[('london team', 0.4659), ('chelsea', 0.4723), ('second champions league', 0.5231), ('manchester city', 0.5488), ('champions league', 0.5617)]"
106,chelseas shape out of possession was fantastic manchester city couldnt play through them or round them they matched manchester city all over the pitch and countered with a real sense of purpose and they looked dangerous in and around the box everytime they drove forward man city played chelsea they held the ball well we were just lucky tbh congrats blues oooooooo that night was totally unbelievable for me arsenal would like to welcome man city to the biggest small clubs of the world section of football i discovered this song in the film trautmann about the legendary german goalkeeper of man city and i like it really crazy season this year chelsea won the champions league for the second time with a fully deserved victory over manchester city,"[('manchester city', 0.4695), ('chelseas', 0.5193), ('chelsea', 0.5364), ('fantastic manchester city', 0.5515), ('year chelsea', 0.5522)]"
107,manchester city won the premier league with one hand tied behind their back their third victory in four seasons was hardly a surprise but big respect to man city nahhh man that performance was incredible man city had no answers he s taken them from 2nd with 81 points to 1st with a massive 86 points and helped his team concede a huge 3 goals less in the league it was fun watching him taking cigar manchester city with pep are going to dominate the premier league for a long time they are building a dynasty there as a villa fan those are the only to fixtures i fear everyone else is beatable except man utd because they have pgmol in their pocket cant tell you how happy i am that man city lost chelsea saved football again,"[('incredible man city', 0.47), ('manchester', 0.4736), ('man utd', 0.4831), ('man city', 0.4981), ('manchester city', 0.565)]"
108,a semi joyous united fan because man city win seeing city lose is so good man but that city background you made was really cool aswell man chelsea got the 1 thank you naw jiung listen to city pop i luv this man so much man city have won 9 trophies with with pep in 4 years respect cant be lost over 1 game one of the best european performances i ve seen from an english team for 20 years good season for man city even after losing the ucl you have a good team mr roman abramovich salute the fans the players and staff at estadio do dragao wins 1 0 v man city goal havertz,"[('man chelsea', 0.5838), ('cool aswell man chelsea', 0.6069), ('man city win', 0.6219), ('semi joyous united fan', 0.673), ('united fan', 0.689)]"
109,i cried my tears and then congratulated the chelsea supporters at the bar well be back soon enough congrats chelsea i love you absolutely manchester city i love seeing man city fans crying its my daily medicine my weekly energy my monthly inspiration amp my yearly motivation their loss is the reason im still alive i was born to enjoy their failure for us its an honour to be here and hopefully we will learn for the future dont worry man city will win in highlights of this final chelsea win champions league cesar azpilicueta hails special special day captain cesar azpilicueta hailed a special special day as chelsea beat premier league winners manchester city to win the champions league,"[('premier league winners manchester city', 0.5441), ('chelsea supporters', 0.5495), ('man city fans', 0.55), ('enough congrats chelsea', 0.6545), ('congrats chelsea', 0.6794)]"
110,oh bless him but just remind him man city won the premiership so they shouldn t be greedy anyway the best team won the joy of the blues congrats on the title man ngl i was rooting for man city but i got happy when i remembered you are a chelsea fan man city best team in england chelsea best team in europe we did it we won it manchester city 1 1 chelsea sergio aguero scored a nice goal from the dressing room congrats too to the champion league elect manchester city chelsea have won the champions league for the second time honestly hope this result doesnt play on his mind hes been phenomenal for man city this season hes got them into the champions league final in my opinion unlucky manchester city you will win it next year,"[('chelsea fan', 0.4543), ('manchester city chelsea', 0.5141), ('unlucky manchester city', 0.5313), ('chelsea fan man city', 0.5849), ('champion league elect manchester city chelsea', 0.6)]"
111,aseju ni premier league ti wa okay fun manchester city blues are king of europe chelsea edge man city 1 0 to lift 2nd ucl title make no mistake manchester city will bounce back and be much stronger next year its the only way they know how the city of manchester is indeed united this victory is also for seun ajidagba for giving us the courage that man city can not win the ucl been where you are man city fans it will probably get better for you didnt for us here at the wizards we d like to congratulate on sticking the arab run fraudulant club manchester city straight in the bin tonight well deserved champions of europe man city are such an exciting and incredible team they will be back,"[('aseju ni premier league ti wa', 0.5223), ('man city fans', 0.5463), ('mistake manchester city', 0.5521), ('europe chelsea edge man city', 0.607), ('okay fun manchester city blues', 0.6873)]"
112,lmao i was laughing about kepa cos hes ex man city oo literally mixed emotions right now so proud of city for going so far to the final we have been absolutely amazing but i becomes the winner with a beauty of game that they produced against man city chelsea rocks in 2021 under the new coach pep is the most successful manager in man city history by far the best club chelsea won lol wow man city outclassed the league all year were in line for 4 trophies and only won one gotta sting a little i think rodri and fernandinho are outstanding they do both parts of the game so well it s why they play for city still a man city fan and won t be a bandwagon they ll win the champions league soon,"[('man city', 0.5078), ('best club chelsea', 0.5489), ('man city fan', 0.5869), ('man city chelsea', 0.6732), ('man city chelsea rocks', 0.6792)]"
113,kai havertz has perfect answer to question about his 89m price tag kai havertz has the perfect riposte to a question about his 89million price tag after firing chelsea to champions league glory congratulations for winning 2nd ucl now hazard can sign for champions of europe once again hes the only player who if he was on the man city team tonight they win the game you guys outclassed our noisy neighbors and their greatest coach to ever work in the city of manchester you deserve it james michael bowers has become the first openly gay man elected chairman of the lincoln city council in nebraska we are witnessing history being made as a city fan i couldnt agree more the players were exceptional we come back maybe one day again guardiola,"[('champions league glory congratulations', 0.3922), ('champions league', 0.4028), ('man city team', 0.4144), ('chelsea', 0.4197), ('hazard', 0.4406)]"
114,chelsea lift the uefa champions league trophy for the second time kai havertz 42nd minute goal guide the blues to a convincing 1 0 win over manchester city in the final a hatrick of victories against arguably the best coach in the world in a single season deserve commendation congratulations to thomas tuchel and his players for winning the ucl chelsea chelsea chelsea chelsea better luck to manchester city next time blue is the colour i agree especially the blue ascribed to man city manchester city est une plus grande quipe mais chelsea est un plus grand club congratulations to chelsea football club champions of europe and to manchester city english premier league champs for an all time great today what a game what a way to end the season the true blue,"[('chelsea', 0.5524), ('champions league trophy', 0.5543), ('chelsea chelsea', 0.5555), ('uefa champions league trophy', 0.5635), ('chelsea football club champions', 0.636)]"
