,tweetpositive,keyphrases
53,marcus rashford manchester united my ideal club other than united i m a big fan of real madrid and barcelona because they ve always had great players and played attractive football everybody watches real madrid and barcelona we continue to pray for peace manchester united kingdom their boss is the most powerful man in the united states shola shoretire wins united award a trophy finishing second is definitely progress lets hope the players will turn up george best was born best played 470 times for manchester united scoring 179 goals winni man i cant describe the joy within me when i look at the prospect of sancho joining united soon that move is everything must watch for any united fan the glazers need to go now,"[('marcus rashford', 0.4993), ('united fan', 0.5009), ('united', 0.5013), ('manchester united', 0.5718), ('marcus rashford manchester', 0.6152)]"
54,if jadon sancho joins manchester united i will give a shoutout to all those who reply to this tweet manchester united have conveyed their interest in signing cristiano ronaldo amp he welcomes a return solskj r himself has already spoken with him to explain the project amp how important his return to old trafford would be for the entity manu sainz i found tus after the first lockdown last year was really struggling with mental health and man utd was my escape marks content really helped and also now ive never had to listen to a tv commentator for a united match since so i actually get less annoyed so thanks the city of gdansk is about to witness the biggest event of the year the league final match between villarreal and man united,"[('cristiano ronaldo amp', 0.4636), ('manchester united', 0.4667), ('man utd', 0.4767), ('man united', 0.4913), ('tweet manchester united', 0.523)]"
55,you shouldnt miss this cracker on wednesday may 26 on world football at 8pm from london to liverpool to manchester to many other cities around the uk they are all standing up united for a harry kane to manchester city is the most likely destination for him city are leading the race to sign him even though manchester united have a good case with chelsea being in third place price range 120m to 150m fan view manchester united linked bissouma would be good signing bet now via if harry kane goes to man united he stands a chance of winning the super cup if united win the europa league manchester united have reached the promised land his masterclass in the final vs manchester united in 2011 the greatest champions league performance of all time,"[('kane', 0.4786), ('europa league manchester united', 0.5059), ('manchester united', 0.5305), ('man united', 0.533), ('fan view manchester united', 0.543)]"
56,we take a look at one of the greatest players to ever play the game on what would be his 75th birthday how about manchester united they ll be back to their glory days with flick leander dendoncker welcomes return of fans that wolves have really missed id wouldnt mind seeing memphis back at united hes a united fan and would do the best for the club free transfer manchester united might just be the best fit for harry kane bet now via if only one person thinks im the best player in the world thats good enough for me i hope he signs for barca masterplan to make manchester united great again on george bests 75th birthday his son calum speaks about celebrating his fathers golden years at united in a new documentary,"[('greatest players', 0.4219), ('kane', 0.4365), ('75th birthday', 0.4537), ('harry kane', 0.4554), ('george bests 75th birthday', 0.4877)]"
57,bissouma is far better defensively fred maybe better at progressing passing jadon sancho loves the prospect of joining manchester united football club i fucking love you our win against man united showed that were at the next level domestically our performance in the second leg against bayern showed that were at the next level in europe emma hayes masterclass against arsenal when we beat them 3 0 after our first loss if the season inshaallah nigeria will be victorious imagine we actually get the sancho deal wrapped up before the euros it would be quite incredible to be able to watch h my wish is that i d be still alive when this man is sworn in as president of the united states you know the best paof this declan rice deal manchester united for life babe,"[('bissouma', 0.4318), ('manchester united football', 0.4351), ('man united', 0.4455), ('sancho deal', 0.4588), ('declan rice deal manchester', 0.5362)]"
58,the only thing that unite manchester united and chelsea igbo amaka i want cristiano ronaldo at man united next season michael owen backs united to end season on a high george best manchester united bruno fernandes has directly contributed to 42 of s premier league goals this season his output in the last two seasons has been incredible best was a northern irish professional footballer who played as a winger spending most of his club career at manchester united a highly skillful dribbler best is regarded as one of the best players in the history of the spo youve got to hear the masses sing with pride most trophies won since leo messis debut,"[('best manchester', 0.554), ('chelsea igbo', 0.5618), ('cristiano ronaldo', 0.5879), ('best manchester united bruno fernandes', 0.633), ('best manchester united', 0.6374)]"
59,david moyes i couldnt say anything more than im hopeful jesse lingard might want to come here thats up to manchester united but hes been a positive signing for us just a reminder manchester united football club is the only english club to win the proper treble man u definitely the right place for gaining trophies and exploring his career with more glorious and fames pundit alan shearer is right with harry kane to man united transfer claim man united forever ole gunnar solskjaer manchester united boss believes club are on the right path ahead of crucial end to season its red in russia and manchester uniteds joy is unconfined they are champions in every sense having qualified for this tournament as champions of england and have left chelsea in second place yet again,"[('manchester united boss', 0.5452), ('manchester uniteds joy', 0.5616), ('manchester united football club', 0.5662), ('man united', 0.5753), ('reminder manchester united football club', 0.6537)]"
60,have you seen a fine manchester united fan today madrid is the biggest club in europe manchester united is the biggest club in england juventus is the biggest in italy last week j rgen klopp and won lma performance of the week in association with sky sports soccer saturday for their performance against manchester united totally agree amazing achievement with what callum davidson s team has achieved on the pitch but he also comes across as a very impressive man when you hear him speak as a united man what he s getting out of booth rooney is remarkable rooney had a wonderful season playing primarily at lw he was crucial in manchester united s unbeaten champions league campai every cavani goal for manchester united with our favourite song all better than every single man united player,"[('united fan', 0.5819), ('europe manchester united', 0.6081), ('man united player', 0.6209), ('manchester united fan', 0.6344), ('fine manchester united fan today madrid', 0.7118)]"
61,his excellent spell at everton and individual performance at the euros saw manchester united and sir alex ferguson snap him u i will forever be a manchester united fan forever and ever i love manchester united bro theres a very good chance hes playing europa league next season with west ham which if you need reminding is the same competition manchester united are currently playing in manchester united fans and chelsea fans agreeing on something we love to see it with a recap of exciting 3 1 victory over today we stand united with the city of manchester and remember everybody that we lost 4 years ago you need to rest my mentor on wednesday we gonna shout manchester united victory together is fond of manchester united fc whats so unique about him that is needed at united,"[('manchester united fc', 0.5511), ('manchester united bro', 0.5671), ('manchester united fans', 0.5881), ('manchester united fan', 0.5999), ('love manchester', 0.6308)]"
62,the future is bright winning twice the champions at man united i do hope you guys join manchester united please guys all united fans want u to join us come join manchester united lolol you know we the greatest whiteside stapleton two goals in two minutes it s a glorious night for manchester united edinson cavani makes admission about his manchester united fitness level i liked his first the tap in from bruno s selfless pass despite being on a hatrick rest in peace to the 22 angels a day manchester will never forget the day manchester became a city united manchester united and manchester city are also said to be interested but chelsea are eager to get him because thomas tuchel is an admirer better squad than manchester united,"[('manchester united', 0.5593), ('man united', 0.592), ('city united manchester united', 0.5949), ('manchester united edinson cavani', 0.6114), ('join manchester united lolol', 0.6568)]"
63,we all remember that goal against qpr but sergio aguero has had plenty of other iconic moments for takes a look at his incredible five goal haul against newcastle united because manchester united are 100 bigger than chelsea and is just a more attractive football club rice would probably go to chelsea because of mount tho beckham into sheringham and solskjaer has won it manchester united have reached the promised land ole solskjaer and the two substitutes have scored the two goals in stoppage time and the treble looms large this man has all the respect imagine we actually get the sancho deal wrapped up before the euros it would be quite incredible to be able to watch him play at the euros as a manchester united player,"[('iconic moments', 0.3747), ('beckham', 0.3854), ('manchester united player', 0.4741), ('united player', 0.4822), ('sergio aguero', 0.5875)]"
64,man utd star marcus rashford names two clubs he could leave united for i m a big fan one love to manchester united he s average bellingham is the man prefer neves too for a third of the coin he s a much better footballer with rice united would have an island between defence and attack he s static great in the air so more a centre half latest edinson cavani picks his standout performance for manchester united trust me im a huge pogba fan but first and foremost im a manchester united fan no one is bigger than the club nothing better than being able to lounge manchester united fans really upgraded the darn place one of man united players that i genuinely love him and ruud bwoy manchester united is arguably the biggest sports franchise in the world,"[('manchester united fans', 0.5643), ('manchester united fan', 0.5648), ('man united players', 0.5692), ('ruud bwoy manchester united', 0.586), ('man utd star marcus rashford names', 0.6773)]"
65,the 23 year old manchester united star has become the youngest person ever to top the sunday times giving list happy birthday georgie best would love to see man united trade martial lingard and henderson to spurs for harry kane our fergie years canvas is still going strong after all these years amp at only 20 28 x13 who can argue it s ok as long as you admit manchester united are europa league dons then it s all good the only man i love is sir alex he brought me so many happy memories growing up even none united fans must miss him money bag could be available for a decent price,"[('united fans', 0.4643), ('man united trade', 0.4751), ('man united', 0.4894), ('manchester united', 0.5116), ('old manchester united star', 0.6425)]"
66,just found out i m doing united vs villarreal on wednesdays final on then co comms for the final chelsea vs man city for what a week ahead absolutely buzzing forever grateful have a great weekend everyone i need this in my life manchester uniteds greatest no 7 apafrom the ali header and win at united fav moment would be the spurs game think the bobby header maybe when trent came back from injury and got an assist late on in the 4 0 win at wolves too which means i get to watch the manchester united final ole gunnar solskjaer gives exciting manchester united transfer update y v president moon jae in is a good man in 2008 manchester united became champions of europe for the third tim,"[('final chelsea', 0.5499), ('manchester united', 0.5608), ('life manchester uniteds', 0.5656), ('united fav moment', 0.5691), ('exciting manchester united transfer', 0.5916)]"
67,talk of man united s daniel james potentially going to leicester the foxes are said to be keen on signing a winger who is good with both feet and can play on either side james seems like a good fit and would probably get more game time at leicester ignore the haters and enjoy watching manchester united is the best medicine he has been doing great so far but i wouldn t call him special gravenberch is what i call special i a happy birthday george best one of manchester uniteds greatest ever raphael varane is open to moving to an english club and is one of the top names on manchester uniteds list manchester united is the perfect place for kane since he wants to win trophies man himself george best manchester united legend happy birthday,"[('best manchester united legend happy birthday', 0.4669), ('best manchester', 0.467), ('man united', 0.4687), ('best manchester united', 0.4769), ('manchester united legend', 0.4959)]"
68,probably due to the fact harry kane is arguably the best in the world and has been top 3 for years one of the best in the prem since his first season whilst playing at a nothing and ambitionless club this is why everton are a bigger club than man united brentford complete incredible turnaround after replicating manchester united defending in bonkers championship play off semi final against bournemouth which had everything ronaldos return to manchester united is closer than ever he is looking forward to the possibility of returning to old t bruno fernandes has enjoyed a brilliant first full season at manchester united inevitably drawing comparisons with some of the premier leagues greatest m this is why manchester united is the best,"[('harry kane', 0.3872), ('manchester united', 0.4253), ('fact harry kane', 0.4511), ('man united', 0.4788), ('man united brentford', 0.4822)]"
69,and as a man united fan i d be over the moon if they missed out all the games they ve played would be great for them to get some rest before next season brentford are good vibes man wouldnt mind united donating them 3 points in the barclays next season so good to be back in this marvellous establishment manchester united kingdom with the crowd here and the opening of the stadium and then going down a man it s tough but we were able to stick together and see the match through im a fan of manchester united only man united lampard tuchel pep all rate declan idk maybe he s actually a good player kane i like playing with de bruyne please win final and back to pemier league,"[('man united lampard tuchel pep', 0.5227), ('manchester united', 0.5247), ('next season brentford', 0.5873), ('man united', 0.5962), ('man united fan', 0.6059)]"
70,good afternoon to you guys harry kane should come to man city biko we need him so much congratulations to brentford i wanna see them in the pl next season theyve been very unlucky over the past few seasons ronaldo at man united was fire tho lol if this was a mancity vs man united debate then id agree its ok bro bruno has had a better season than kdb individually you can win a share of 1 000 final league game of the season tomorrow gt gt gt yet his true value is appreciated by those who see him every day so well written loved this patoo because it s so bang on,"[('harry kane', 0.4035), ('kane', 0.4175), ('guys harry kane', 0.4458), ('man city biko', 0.4474), ('man united', 0.4524)]"
71,it s funny how much love i have for him despite being a manchester united fan and him giving me probably my most heartbreaking moment as a football fan but that is what fpl does to you so many memories with kun brentford play better football than manchester united this will be proofed next season not only is he united s and england s too scorer ever he holds the record for most away goals in premier league history 94 he has the most goals for a single club in premier league history 183 he has the most manchester derby goals in history 11,"[('manchester united', 0.3884), ('united fan', 0.4397), ('kun brentford', 0.4409), ('manchester derby goals', 0.4487), ('manchester united fan', 0.5081)]"
72,watched the ferguson propaganda movie last nite yes it s highly entertaining and notably it s highlight and ending was our fantastic 1999 treble winning season long before the cancerous tumours that are great for manchester united turned up you are correct that there is much less violence being reported in the united states now the propagandists disguised as the mainstream media are doing excellent work for their main man manchester united fans gather lets connect with each other fast this is why manchester united is the biggest club in england he s the only relevant rapper in the united states that shows hati love y all love tearing a black man down have manchester united made noticeably progress under ole gunnar solskjaer,"[('ferguson propaganda movie', 0.4622), ('united fans', 0.4872), ('man manchester united', 0.507), ('manchester united fans', 0.5494), ('main man manchester united fans', 0.592)]"
73,he s got the thing that united have really needed in the last few years with his ability to make a pass in the final third why david de gea is my number 1 happy birthday george best continue to rest in peace legend of man united la aztecs san jose earthquakes ft lauderdale strikers to name a few clubs although only focusing on manchester united from the 1950 s through to the 1998 1999 season the united way is a fascinating insight into the spectacular rise of an iconic sporting dynasty the reason i m a diehard united fan is seeing footage of this great man ball when i was a little kid solskjaer set to reward wonderkid hannibal mejbri with his manchester united debut against wolves rice has loved chelsea since playing in the chelsea academy,"[('united fan', 0.4629), ('manchester united', 0.4957), ('man united', 0.5013), ('diehard united fan', 0.5052), ('manchester united debut', 0.5204)]"
74,welcome to man united jadon manchester united fans worldwide you can all get involved every red can make a difference still can t believe i m going to be a bloody manchester united season ticket holder literally my dream for years and the fact that i m now able to have one is amazing shoretire wins manchester united award we need you at man united dec please dont disappoint us manchester city are keen on harry kane and they would be his first choice over he would welcome the opportunity to w manchester city would be harry kanes first choice ahead of though he is also attracted by the idea of returning giving young players a chance will always be the foundation of man united from matt busby to me and to ole gunnar solskjaer sir alex ferguson on ole,"[('man united', 0.5753), ('manchester united fans', 0.5978), ('manchester united season ticket holder', 0.6312), ('bloody manchester united season ticket holder', 0.66), ('man united jadon manchester united fans', 0.673)]"
75,praise of the highest level a look ahead to leeds united v west brom you remind me of manchester united cause i want you to be on the top of table manchester united are working to extend cavani s contract as priority the club is still confident to complete the a man united have sense for once jadon sancho loves manchester united and wants to be a manchester united player thats all i have to say cristiano ronaldo manchester united return closer than ever man united but happy to see a woman in any footy shias long as it s not liverpool or city pmsl ole gunnar solskjaer believes manchester united are steadily getting closer to where they want to be,"[('united player', 0.5505), ('manchester united', 0.5659), ('leeds united', 0.5663), ('man united', 0.5759), ('table manchester united', 0.6323)]"
76,i see rashford following footsteps of kane if man utd don t win league in next 2 years he deserve trophies what a player amp what a incredible human being he is happy 75th george on this day in 2008 manchester united became european champions after an unforgettable match but even then why wouldn t he go to arsenal he has the chance to spearhead the rebuild of the third biggest club in uk he ll be the star man untouchable already good friends with saka esr holding has one of the best left backs in the league behind him in kt dno why naw a great quite moving interview from with fergie can manchester united score they always score ill never forget this i can remember where i was how i celebrated everything one of my best days ever,"[('manchester', 0.3992), ('kane', 0.408), ('manchester united', 0.4346), ('man utd', 0.4918), ('rashford', 0.5582)]"
77,modern day football fans go on about pep guardiola amp jose mourinho etc etc but sir alex ferguson was just another level on human level he was just best managing players which bore fruit in his success at aberdeen amp man united my new favourite room in the house constant mirror pics pending manchester united kingdom sancho would love to play for man united according to ahhh dear it still gets me reading about this icon my first and only ever real hero on a football pitch this man set the bar too high to reach cuteness overload cant believe hes only 23 man hes soo good man united wins we wish to see you as president of the united states soon,"[('man united', 0.5195), ('manchester united kingdom', 0.5284), ('manchester united kingdom sancho', 0.534), ('mourinho', 0.5904), ('sir alex ferguson', 0.6894)]"
78,manchester united the betrayal of a legend one of the very best books ever written on the club a must have book for manchester will always be united in remembering them happy birthday to one of the greatest players to ever play the game remember the 22 and their families never forget manchester a day that will haunt us forever stay strong and stay united in the face of hate if you suppomanchester united i love you ggmu luke shaw wins manchester uniteds players player of the year award rice is british so yep it looks cool that is just the only advantage quality wise rice is no different from mcfred as good as they are if man city have their three center halves out no three center halve we need you at manchester united,"[('suppomanchester united', 0.5312), ('manchester uniteds players player', 0.5931), ('united love', 0.597), ('manchester uniteds', 0.6056), ('manchester united', 0.6298)]"
79,on george bests 75th birthday his son calum speaks about celebrating his fathers golden years at manchester united what so we should just roll over easy because you re man united we have a right to stand firm as he s a key and valuable player to our side gimme luv freestyle kindly suppoa brother most wanted club in conclusion harry kane has a good chance of winning his first major trophy if he leaves tottenham this summer just watched a gate agent ask the only black man in the line if he had a personal vaporizer or e cig in his carryon and didn t ask that question to anyone else around me soooo nice happy birthday to the man who loves the 94 united team as much as i do,"[('united team', 0.4488), ('george bests', 0.455), ('manchester united', 0.4743), ('man united', 0.5047), ('george bests 75th birthday', 0.5914)]"
80,wow a message for our girls came through before their match today thank you from manchester united amp e thanks to manchester united manchester uniteds marcus rashford tops the sunday times giving list the annual measure of philanthropy among the nice to see brentford have been watching how man united s corner defending routine from their game against istanbul basaksehir in the run up to the most important game of their lives premier leagues best if harry kane decides to go to manchester united and they win the europa league he has a chance to win the super cup manchester united you ve really done it this time jose mourinho finishing second with manchester united is among my top achievements,"[('super cup manchester', 0.4885), ('man united', 0.5014), ('manchester uniteds', 0.5143), ('manchester united', 0.5248), ('manchester united manchester', 0.5276)]"
81,ole gunnar solskjaer is set to reward manchester united starlet hannibal mejbri with his debut against wolves and the 18 year old will become the fifteenth academy graduate reveals delight after winning manchester united award brentford doing their best man united impression rooney had a wonderful season playing primarily at lw he was crucial in manchester united s unbeaten champions league campaign scoring another crucial goal away against roma once again in the quarter finals he was superb in the champions league final too despite not scoring have a blessed weekend manchester united kingdom fc nordsjaelland coach flemming pedersen believes kamaldeen has the talent to make it at any club at the top level cristiano ronaldo is the only player in the history to be in manchester united greatest xi sancho would love to play for man united,"[('cristiano ronaldo', 0.5034), ('manchester united starlet', 0.5321), ('top level cristiano ronaldo', 0.5335), ('ole gunnar solskjaer', 0.5651), ('manchester united greatest xi sancho', 0.5669)]"
82,5 i think the best signing for manchester united would be a defensive midfielder who could get the ball forward to the attackers and can do the dm role on his own leaving space for a more creative midfielder next to him happy birthday george best the reason i m a manchester united fan as my parents were hooked on him ten years ago this week bramall lane hosted its biggest crowd of the season as met manchester united pogba little treat because it s weekend backed my mctominayyyyy ohhhh wonderful edersonss day to hide solskj rs day to look to paradise and say ive done the double over the neighbours put the champagne on ice united have beaten man city twice how good was sir alex ferguson manchester united,"[('manchester united fan', 0.5294), ('manchester united', 0.5333), ('best signing', 0.551), ('manchester united pogba', 0.5526), ('sir alex ferguson manchester united', 0.5608)]"
83,interested in learning bike maintenance get in touch we have free courses coming soon wow a message for our girls came through before their match today thank you from manchester united amp england the girls live and breath football amp all look up to millie what a role model wish i recorded their reaction they were absolutely buzzing manchester united are happy with their central striker options before cavanis renewal they were adelaide united win tomorrow and i win another 1200 thanks to billy the man is in some form has 1 leg remaining is it safe to say man united ladies are the prettiest out there bitcoin has grown and goes up and down over the years but is becoming more established welcome to manchester united anthony martiaaaalll,"[('manchester united amp', 0.4712), ('manchester', 0.4873), ('manchester united amp england', 0.4883), ('man united', 0.5108), ('man united ladies', 0.5659)]"
84,raphael varane is open to moving to an english club and is one of the top names on manchester u conference league man united win and st totteringham s day hindsight is a beautiful thing i sat in this tiny tiny locker room and just thought some of the games biggest icons left a legacy on this world came from this room god bless them all we will never forget united we all stand with manchester manchester united known for its history amp on field successes sir matt busby sir bobby sir alex amp george best are 4 pillars of these history amp success old trafford has 4 stands amp it should be renamed to these 4 pillars,"[('old trafford', 0.5194), ('manchester united', 0.5283), ('man united', 0.5489), ('manchester manchester united', 0.551), ('league man united', 0.5529)]"
85,wayne rooney s son kai scored a hat trick and assisted all the other goals in yesterdays 6 3 win for manchester unite remembering manchester united legend george best on his birthday when you get it at leeds there s something special about it it s great to see these players get the credit they deserve when manchester united are at their best i am close to orgasm gianluca vialli good day bro am a die hard manchester united fan p cavani has scored 15 goals in all competitions for the red devils this season but it is his impact on his united team mates that is drawing plaudits f most united fans grew up knowing united to be the best english team,"[('united team mates', 0.4938), ('die hard manchester united fan', 0.5049), ('manchester united legend george', 0.5429), ('united legend', 0.555), ('manchester united legend', 0.5682)]"
86,bayern munich would be proud of such a bold move if city were to go for the wantaway striker as good as they are if city have their three centre halves out no three centre halves of my favourite man united player one of the best players in the premier league this year former leeds united defender raves about whites season and key man the gazza thing i think everyone would of loved him to of gone united just so he would of been man managed better good day bro am a die hard manchester united fan pls i will be very glad and happy to sponsor me to come and watch my lovely team play pls let this dream come true for me best of luck i will be waiting patiently to hear from u,"[('manchester united fan', 0.4649), ('bayern', 0.4695), ('united player', 0.4709), ('man united player', 0.4819), ('favourite man united player', 0.517)]"
87,george best was magic the manchester united legend was born 75 years ago today rip wow manchester united all the way the best champions league games of all time ranked club favourite manchester united in pole position to sign world class no 4 playmaker are you watching the manchester united games fredd man hes the best performer in big games hes one of few who stepped up in ucl too his excellent spell at everton and individual performance at the euros saw manchester united and sir alex ferguson snap him up for 27 million a world record fee for a teenager at the time he was now officially the poster boy of england his career was only just starting the next time manchester united will win they champions league i will shed tears of joy,"[('manchester united', 0.5404), ('favourite manchester', 0.5569), ('manchester united games fredd man', 0.5895), ('united legend', 0.6069), ('manchester united legend', 0.6897)]"
88,man united and chelsea have received a boost in their pursuit of jadon sancho with borussia dortmund confirming he will be available for a cut price 86m this summer manchester united has did well in 2008 manchester united became champions of europe for the third time welcome to manchester united idolo stay strong argh kid manchester united kingdom that johnny fella knows how to do it check him out a very happy birthday quinton fortune was a wonderful player for man united my first commission from a stranger i was commissioned to draw a picture of marcus rashford and mason greenwood celebrating a goal for manchester united vs psg its nice to be getting more regular work now hoping this is the staof something special for myself the great manchester united fc,"[('manchester united', 0.5819), ('summer manchester united', 0.5982), ('man united', 0.5988), ('manchester united fc', 0.6283), ('manchester united idolo', 0.6307)]"
89,he scored 8 goals in that incredible campaign and also scored this world class header in the final please like and share as much as possible welcome to manchester united jodan sanchoooooo my manchester uniteds best xi of the season including bruno maguire rashford amp more man united fans george best song spirit in the sky southampton away youtube if manchester united had scored this id still be celebrating good morning sugar man my 3 top manchester united players are good morning ssg my top 3 manchester united performers this season are fernandez maguire and shaw this songs sounds like what a goal what a goal by aligo happy weekend my man as a man united fan i agree lol manchester united in pole position to welcome cristiano ronaldo these are my manchester united standout players,"[('manchester united jodan sanchoooooo', 0.5609), ('man united fan', 0.5613), ('man united fans', 0.5641), ('top manchester united players', 0.5655), ('man united fans george', 0.6155)]"
90,happy birthday to the man who gave me my love of united from the first time i saw him aged 10 and wanted to be like him my all time hero who i remember for all the magical moments on the pitch both united and unbreakable george best goal for manchester united v spurs 1971 via george bests son calum he would be behind manchester united fans all the way manchester evening news georgie best would be 75 today for me the most gifted and exciting footballer of them all late win against wolves paul pogba worldies in clutch moments ronaldos return to manchester united is closer than ever he is looking forward to the possibility of returning to old leo messi na baba i be man united fans ooooo but respect him a lot i love watching him,"[('manchester united', 0.4724), ('exciting footballer', 0.4932), ('manchester united fans', 0.5002), ('man united fans', 0.5162), ('man united fans ooooo', 0.5382)]"
91,gascoigne popularly knownas gazza enjoyed spells at newcastle united manchester united scout bob bishop says finding george best is possibly the biggest discovery he ever made in football but do you know there is an even greater discovery that we can all make find out now only team i can see with a clean sheet tomorrow i swear he will win there i will really love to see ronaldo back to manchester united i want manchester united to buy kane and swap with martial and i have a hope that manchester united is going to win 3 to 4 trophy next season ucl epl carabao cup afa cup and i m happy about the huge decline of manchester united george best s incredible goal in 1968 final hailed as better than solskjaer s extra time winner on legend s birthday,"[('ronaldo', 0.3771), ('manchester', 0.387), ('newcastle united manchester united scout bob bishop', 0.4115), ('manchester united', 0.4739), ('manchester united george best', 0.67)]"
92,if you simplify things in his two full seasons at the club ole gunnar solskjaer has finished 3rd and 2nd that s the most stability manchester united have had since sir alex ferguson now he just needs to staadding trophies to it happy with the progress so far well deserved for manchester united good morning adigun osha am a manchester united fan am expecting my club to win the league next season the boss has been impressed by the former manchester united defender and is backing him for a bright future kid best is the best player of man united ever and by far enjoyed this article by varane is open to the idea of moving to an english club this summer and is one of the top names on manchester uniteds defence promotion list,"[('manchester uniteds defence promotion list', 0.5313), ('man united', 0.5381), ('former manchester united defender', 0.5481), ('club ole gunnar solskjaer', 0.5877), ('stability manchester united', 0.6151)]"
93,uniteds perfect hannibal opportunity has arrived is really fond of manchester united fc good afternoon lads my high was that cavani goal in the all 1 draw with fulham would love to play for but manchester did what it does best we united we cried we paid respects we sang we remembered we will never forget today i wear my new with pride love your show chuma and a big welcome back to our friends as t on this day 1946 a future manchester united legend is born red devils legend george best was born on this day god bless the 22 if manchester united win the el then this will have been our most successful season since ferguson there should be no deba,"[('manchester united win', 0.5306), ('manchester united legend', 0.532), ('manchester united', 0.5452), ('future manchester united legend', 0.5484), ('manchester united fc', 0.5595)]"
94,he actually makes me feel better about supporting man united like im a better person all of a sudden because i follow his team dont worry i realise thats mental best was arguably the most naturally gifted footballer britain has produced this may be opportunity for manchester united to seal a transfer deal for cristiano ronaldo i remember this day like it was yesterday boys hostel common room ronaldo misses penalty and nepa takes the light the boys are chanting manchester united has lost i couldn t sleep that night just to wake up for morning prayer and i m hearing united won amazing feeling no better comeback to any united fan than this everytime they have something to say about anfields atmosphere,"[('manchester', 0.3647), ('manchester united', 0.4182), ('gifted footballer britain', 0.4295), ('man united', 0.4828), ('united fan', 0.5413)]"
95,let us pray to the lord for apollon and hiraya who have come here at the beginning of their married life so that they may always be united in love with each other holy father you created humankind in your own image and made man and woman to be joined as husband and wife hello lovelies hope we all have the man united app and it s not all about just investing in football abu dhabi united group and manchester council have formed a company to oversee a 10 year project that will see up to 1bn ploughed into the building of new homes in east manchester improving life in the local community in 1 9 9 9 manchester united beat newcastle united 2 0 in the thanks to goals from teddy sheri,"[('manchester united beat newcastle', 0.4307), ('manchester council', 0.4669), ('manchester united', 0.4712), ('man united app', 0.4962), ('man united', 0.5352)]"
96,four years since the manchester bombing all my love goes to the 22 angels their families amp anybody else involved our city will always remember this we stand united forever after watching the sir alex movie im now even more confident that ole gunnar solskjaer will be successful at manchester united this strength through unity has sustained the working class for centuries the people united can never be defeated love manchester united forever and ever we need this back how good he was before the injury vs manchester united unbelievable performance this is football goosebumps fans singing in unity truly fantastic happy birthday to you samuel chukwueze wish you all the best you wish yourself in life age with grace wish you all the best in the europa league final against my darling club manchester united,"[('manchester united', 0.5519), ('club manchester united', 0.5778), ('manchester united unbelievable performance', 0.5833), ('darling club manchester united', 0.6477), ('love manchester', 0.6529)]"
97,hes a good bloke i mean you wouldnt mess with him but he stayed at a hotel where i worked in the 1990s along with the manchester united team and he was really courteous to all the staff unlike a certain retired yorkshire cricketer who was absolutely obnoxious thinking of the events of 4 years ago today in manchester the people that lost their lives and the families left behind we will never forget the amazing bravery and strength of our emergency services some which i have the privilege of knowing and working with city united we will always remember them manchester united kingdom hard to get a great body ready for with also loving the peanut buttercup protein from manchester united kingdom,"[('manchester united kingdom', 0.4225), ('manchester', 0.4229), ('bloke', 0.4281), ('yorkshire cricketer', 0.4416), ('good bloke', 0.499)]"
98,there s still time to get involved in this week s episode of the great manchester united whitewash eric cantona next wee thanks for the shout out man lets end on a big fat well i remember one against man united we even went a man down and still won 1 0 thanks to superb defending from squillaci there s still time to get involved in this week s episode of the great manchester united whitewash eric cantona next week on tgmuw who was arguably the bigger influence in football sir alex ferguson or jason dodd i scored 93 in the just how elite are manchester united quiz 1678865 just how elite are manchester united,"[('manchester united', 0.5588), ('great manchester united', 0.5803), ('man united', 0.5817), ('manchester united quiz', 0.6459), ('great manchester united whitewash eric cantona', 0.6751)]"
99,i m a lifelong manchester united fan amp i love jurgen klopp he represents so much of what is good in football i have to grudgingly say so do liverpool messi ronaldo ramos xavi are all bigger than manchester united manchester united fans are blessed with attractiveness sound judgement fine analytical skills immense personal charm amp social grace a very special collab arguably the best in the world lukakus first touch is deffo better than how it was at united though choice fc united of manchester are delighted to announce we will be participating in the vbet jersey cup we look forward to t george best born greatest soccer players ever achieved his greatest fame in,"[('united fans', 0.5057), ('manchester united fans', 0.5584), ('manchester united manchester united fans', 0.5592), ('manchester united fan', 0.5616), ('lifelong manchester united fan', 0.62)]"
100,i believe that black and brown people of the united states deserve to live in safety and security and to enjoy equal measures and justice of freedom prosperity and democracy education and anything that will put them in place of the white man thats prospering today man united won the first premier league title with 84 points today would have been manchester united legend 75 th birthday football genius the reason why i supported man united is coz of cr7 man i was about to just go to sleep then i saw that hidden figures was on foxhd love this movie a black woman got the united states to space and back a blk woman sorry my mistake blk women figured out the first ibm super computer built solely for,"[('brown people', 0.3556), ('united', 0.36), ('today man united', 0.399), ('man united', 0.4063), ('united legend', 0.4198)]"
101,my best man rob was the only man u fan there o my goodness i love manchester united i love you all gary the boss and all out there glory glory man united the manchester united forward has become the youngest person to ever top the list this guy deserves a knighthood as this is manchester we do things differently here don t look back in anger we choose love a city united to the 22 in good chance for both lads of manchester forever we love our 22 angels and we love you manchester a city united my heagoes out to you all and i think about you everyday hey guys check this out i know i did try please encourage me more still me my p a follow up guys manchester united kingdom,"[('man united', 0.5505), ('guys manchester', 0.5621), ('manchester united kingdom', 0.5628), ('guys manchester united kingdom', 0.6239), ('love manchester', 0.6527)]"
