,tweetnegative,keyphrases
115,fuck this fucking team am a chelsea fan and i have been waiting to see any post related to free palestine but i did not see anything and now as you stand with jewish do you remember palestine at all but you have forgotten the lives of palestenians say no to chelsea fc biggest downgrade in history even willian and d luiz shave to leave after seeing chelsea in the ucl final fuck you chelsea suck your balls you disgrace club has any club supported palestine why just targeting chelsea cause it doesnt suit your agenda trust me bro filthy club fuck chelsea remember when i told you all that i no longer suppoa club funded by someone funding the occupation in palestine it was this one one thing about chelsea football club they will embarrass you thoroughly,"[('chelsea football club', 0.5386), ('chelsea', 0.5415), ('free palestine', 0.5516), ('fuck chelsea', 0.6063), ('filthy club fuck chelsea', 0.6181)]"
116,if you re feeling really bad right now remember partey left atletico madrid for arsenal for whatever reason yall already conceded the cl title to chelsea ouch you aiint nice at all this is unacceptable for chelsea to have supported those ingrate jewish chelsea fans are shameless sha nah i meant chelsea tweeting this during what is happening currently is so mad they re a scummy club it s a sewer of antisemitism sorry why are people angry at chelsea for speaking out against antisemitism lol the word youre looking for is propaganda if its not the narrative being repeated in the echo chamber it must be false they will defend it as if they made the experimental shot themselves weak minds bots shills no critical thinking skills all the same kross can actually shade chelsea as a club,"[('atletico', 0.4479), ('chelsea', 0.5237), ('chelsea fans', 0.5407), ('jewish chelsea', 0.5678), ('ingrate jewish chelsea fans', 0.683)]"
117,chelsea fc is selective of when it stands against antisemitism chelsea fc owner is antisemitic as he has donated to a israeli settler group chelsea fc are hypocrites chelsea and arsenal fans were complaining about visiting for the el final madness go to hell with ur diseases mbwagwe nobody thought chelsea could do any sensible thing this season with their squad bayern before hansi flick looked hopeless the premier league don t have the bollocks to sanction the clubs it ll be a fine only if it were small clubs there d be pts decductions but they will not stand up to amp even though they ve gone against rules the power will not be tried roman abramovich chelseas owner is a runaway russian jew who stole money from russians he is a british israeli citizen,"[('chelseas owner', 0.5761), ('israeli settler group chelsea fc', 0.5859), ('hypocrites chelsea', 0.6519), ('antisemitism chelsea fc', 0.7838), ('antisemitism chelsea fc owner', 0.7965)]"
118,its risiculous not from other fans that have players leave and win trophies too chelsea could be trophyless this season but no one is going to be on about how werner didnt win a trophy and how halaand won the cup mautha fukaaaa chelsea anti semitism isnt politics wese lekin i have never seen any club make a say no to islamophobia tweet chelsea is an israeli club anyways so expected this from them lol chelsea is a banter club so their opinon is invalid anyways hell probably end up at chelsea or liverpool unfortunately pick your poison chelsea ain t playing are they the killing and the destruction in gaza by zionists but chelsea fc stand with jewish communities across the world,"[('tweet chelsea', 0.4831), ('chelsea', 0.5053), ('lol chelsea', 0.5445), ('cup mautha fukaaaa chelsea anti semitism', 0.5552), ('islamophobia tweet chelsea', 0.5957)]"
119,this unacceptable chelsea has confirmed us that is chelsea israel s team it is shy of chelsea all my muslim community please share it and tell our community and condemn chelsea and don t suppoagain and play chelsea chelsea are always posting things about saynotoantisemitism this isn t about israel and palestine bale defends hazard for laughing after real madrid s loss to chelsea and says it was as if he d murdered everybody i swear i was a chelsea fan but not anymore you didn t say a single word to suppopalestinians who they trying to defend their land however you suppothe thief wtf chelsea s ex rangers star gilmour destroyed real madrid when he was just nine years old ive been wondering why chelsea fans may just have a slight disliking of him,"[('chelsea chelsea', 0.4893), ('chelsea', 0.5141), ('unacceptable chelsea', 0.5594), ('chelsea fan', 0.5605), ('chelsea fans', 0.5701)]"
120,its the timing of this post that suggest that are you really dumb to not get that and mark my word every rival club will stasaying that chelsea suppocrime war and so far they are not wrong what a fucking joke chelsea football club always on the wrong side of history as always he was good against chelsea amartey is ass guy in football anything is possible i just don t like arsenal fans who saw chelsea in champions league finals its official im no longer supporting chelsea in the ucl final i hope city absolutely destroys them and then mendy raises the palestinian flag these cowards didnt post a single supporting tweet for the palestinians pro palestine doesn t mean anti jews chelsea lost the plot here,"[('chelsea', 0.5151), ('chelsea football club', 0.5199), ('chelsea suppocrime war', 0.5601), ('fucking joke chelsea football club', 0.6211), ('anti jews chelsea', 0.6215)]"
121,who said something against the jews the struggle isnt against the jews it is against zionism evil and the occupation as a supporter for the chelsea team it doesnt represent me that you took the case to this side while you didnt say anything about the palestinians son could go but a hit puts you further away is chelsea really this clueless or is this a parody photoshop of her tweets why do chelsea fans want rice so bad when they have kante not like chelsea to continue to push racism i don t know how you guys think chelsea will beat aston villa easily the game is not predictable yet so chelsea tweet we stand with the uks jewish communities and then this antisemitic clown says thats stupid and awful chelsea stands with children killers,"[('chelsea team', 0.5201), ('chelsea', 0.5265), ('awful chelsea', 0.534), ('chelsea fans', 0.5768), ('chelsea tweet', 0.6054)]"
122,the 1st time i was surprised now its getting ridiculous but you have forgotten the lives of palestenians that have been killed from this moment on i will not suppothe chelsea team for standing with the jews against our palestinian brothers a team who has been tormenting us esp in our last three games ei it is like a chelsea fan trying to mock mourinho so not cool who said u wont win before this lack of confidence in chelsea fans is funny you are guys always appear subservient and in competent bragging making comparison and calling clubs by names make these clubs u mentioned appear to be your masters which they truly are have confidence,"[('confidence', 0.3171), ('chelsea', 0.4975), ('chelsea team', 0.5113), ('chelsea fan', 0.5476), ('chelsea fans', 0.5748)]"
123,errr who gives a toss if you do piss off to usa and say so nothing at all to do with uk especially not taxpayer funded norfolk cc would expect nothing less from chelsea the football club for most of the racist retards of the uk free this hatred and i the issue is that spurs amp chelsea do not do business together go back and read the vitriol from fans media govt failure of the season hazard humanity demands you should as well speak for innocent mothers and children killed and forcefully expelled from their homes by israel government chelsea fuck you not surprising given chelsea fans do have a rather dodgy history on that topic going all the way back to the 70s couldnt last a season at chelsea he couldnt possibly handle the pressure at real madrid,"[('israel government chelsea', 0.4353), ('amp chelsea', 0.4558), ('chelsea fans', 0.5444), ('chelsea', 0.5614), ('chelsea fuck', 0.5739)]"
124,chelsea twitter come for this guy s head pls wrong page is that way chelsea getting it wrong twice in one week smh mourinho went there and didn t win a trophy palestine doesnt exist stop spreading lies about israel and every chelsea supporter who says free palestine you actully say fuck roman your club owner who is israeli braindeads suarez to atletico for 6m has got to be the worst fucking transfer in football history kepa to chelsea for 72m is a close second chelsea is boring me we beat chelsea at final to understand they suppozionist pagans mfs bullshit i hate that they have brought semitism into this tip get on now as these odds wont hang around for long,"[('chelsea', 0.5313), ('way chelsea', 0.5357), ('chelsea supporter', 0.5381), ('close second chelsea', 0.548), ('chelsea twitter', 0.5716)]"
125,learn some manners u idiot it s just football i am season ticket holder at arsenal and i am from england i don t live in nigeria like you properly you never been to chelsea why would they spread the lies about israel palestine doesnt exist and btw chelsea owner is israeli dumbfuck dont worry chelsea too will end up trophyless i go never ever manage spurs tufiaaaaa can someone tell me why people hate chelsea a coach that doesn t have a style of play has already failed then koeman added partiality and arrogance to his own the tweet proves that you are against muslim muslim nation i ask you all to condemn tweet and withdraw support,"[('spurs tufiaaaaa', 0.3195), ('arsenal', 0.3572), ('chelsea', 0.4408), ('chelsea owner', 0.4595), ('btw chelsea owner', 0.5187)]"
126,spin it all you want you are disrespectful to tammy a boy is not a flop at chelsea as you want to potray i dont know what to say but let chelsea not such amount on this rice he doesnt worth 90m yo im not the chelsea admin i do not have answers to your questions how about we dont charge women who have stillbirths with murder wonkette the sick nervous feeling a have thinking about next saturday is only gonny intensify the mora if chelsea somehow miss out on tap 4 hope to fuck villa don t turn up man our fanbase is so ungrateful to jorginho it makes me sick how chelsea fans love a rival player more than our own this ma with such a one sided statement,"[('tammy', 0.3027), ('villa don', 0.3184), ('chelsea', 0.4613), ('chelsea admin', 0.4648), ('chelsea fans', 0.5255)]"
127,suddenly the found their way back to twitter after over a week of silence on the massacre of the palestinians boycott chelsea if he is good enough salah kdb lukaku matic sturridge tomori etc etc the list goes on were deemed as not good enough i agree fully lampard s tenure is easily the worst period by far though because everything pointed to a massive drop in standards and a hasty decline if he wasn t sacked expeditiously easily the worst manager i ve seen at chelsea based on how he operates as well as results same here but to clarify there s no saying these are just from city could be chelsea or maybe corporate but whatever source it stinks obviously i hate what chelsea posted and fuck them but bangladesh is literally a muslim country,"[('muslim country', 0.2726), ('bangladesh', 0.3218), ('lampard', 0.3832), ('worst manager', 0.4241), ('chelsea', 0.5064)]"
128,fuck chelsea good luck to man city serious doubt about your choices sorry 0 3 for you the chelsea board is looking elsewhere it seems great olympic twitter admi is making other admi normalise trolling of other professional clubs by another professional club its unethical and shows lack of respect we all saw the repercussions of amartey throwing chelsea paraphernalia on the ground cmon and fuck chelsea another thing wey for make me say may city no win na say i wan push guardiola agenda but this chelsea jinx dey vex me what can you expect from dictators who are nothing else but thirsty for power and control we are leaded by incompetents who trust some drug made in a lab instead of our god given natural defenses,"[('chelsea jinx dey', 0.4984), ('chelsea paraphernalia', 0.5149), ('chelsea', 0.5748), ('chelsea board', 0.5814), ('fuck chelsea', 0.6251)]"
129,yeah i agree also for the people asking for free palestine tweets struggle to understand that they wont comment on anything political chelsea also suppoall types of prejudice and are only highlighting it due to the increase of antisemitism lol on this i might stop being a chelsea fan sp what happened to the innocent palistine they have suffered touched for many years worst football twitter accounts of all time city vs chelsea the soof final i love hate when i can call an easy winner but have to watch the game cos football is crazy and shit really i bet if he was a chelsea player and someone wanted to buy him i bet youd be asking for same if not more deluded chelsea fans thinking barkley is worth a lot,"[('political chelsea', 0.4587), ('chelsea player', 0.4642), ('chelsea fan sp', 0.4882), ('chelsea fan', 0.5083), ('chelsea fans', 0.5236)]"
130,people actually think chelsea fans have the weirdest takes united fans rashford gt mpabbe martial new school henry greenwood gt foden bruno gt kdb no this remember dead snake still kills young german talent struggled in his first year in the premier league and plays for chelsea but not a meme player chelsea you misspelled my dad amp mom are both sexual predators amp i m projecting me need for psychotherapy on everyone else jorginho is worst single thing to ever happen to chelsea football club not seen for years slagging off everybody,"[('chelsea', 0.4648), ('united fans', 0.4835), ('chelsea fans', 0.5682), ('meme player chelsea', 0.5754), ('weirdest takes united fans rashford gt mpabbe', 0.6242)]"
131,i also did not judge them the timing of it is just weird in my opinion and that the whole tl is full of rice pictures and people try to find pics of him in a chelsea shilike our club could not survive without that transfer some wanted him in for n golo which is just mad what an absolute shit show links to chelsea you know dont forget the levels hand signal up the levels mood bcoz of this useless anc they should have ban planes from hotspots like other countries they dont,"[('whole tl', 0.2775), ('absolute shit show links', 0.2836), ('tl', 0.3485), ('chelsea shilike', 0.3777), ('chelsea', 0.4068)]"
132,i dont like either so pretty neutral id say having watched chelsea against both henry was scarier to play against purely for his range if he picked the ball up anywhere i thought he might dribble past everyone score from 30 yards or set someone up su rez more just goals he is good enough for chelsea tuchel is just stupid what a crock of shite one of the best teams in england needs only to beat a mid table team in aston villa to cement 3rd place the negativity towards chelsea is getting tiring now we say am not talking to u ever after this i rather win the europa league than get to a semi final of the ucl after playing the shit teams left in it to only get k do not me do not dissent,"[('henry', 0.3339), ('europa league', 0.3819), ('chelsea', 0.401), ('tuchel', 0.4191), ('chelsea tuchel', 0.5051)]"
133,fu ck chelsea reporter drops worrying chansiri update thatll outrage sheff wed fans your opinion does not matter everyone stop violence free palestine the big 6 in order of how deluded they are haaland is the obvious choice the guy is a football robot he won t go to chelsea and i can t see man united being able to afford him levy doesn t like doing business with them either since berbatov was kidnapped by them i can see him staying but it s the wrong choice for him the replies and quotes to this are disgusting not once in the tweet is israel or palestine mentioned yet pro palestine activists are making it seem like chelsea are pro israel and pro zionism just because they are raising awareness against anti semetism,"[('palestine', 0.42), ('free palestine', 0.4539), ('fu ck chelsea reporter', 0.4621), ('pro palestine', 0.4628), ('pro palestine activists', 0.4829)]"
134,fucckk chelsea and uk both and fuckkk twitter for banning me for this reply this unknown guest pundit just said chelsea will not go through sparks cant keep up with chelsea gray and aces in lopsided loss you are so gongho over this rice propaganda i think you should pay his fee and form a club to play for you honestly a broken record comes to mind rice rice rice hes never gonna play for us he brings nothing new to chelsea rest it mate we don t like chelsea sidi iim a chelsea fan but i have to tell you go fu k yourselves because the only peoples who needs to stand with are the palastinian rival fans really twisted it lol fix up as if i see people saying they want hillsborough munich disaster on chelsea,"[('chelsea gray', 0.4048), ('chelsea sidi iim', 0.4419), ('chelsea', 0.5003), ('chelsea rest', 0.5024), ('chelsea fan', 0.538)]"
135,if you thought that the muslim rioters would make peace with you you are wrong this is a picture of palestinian child died with tears in her eyes because of bomb so stop being mzrfkrz for once in your lifetime chelsea cavaet here i hate betting on the english premier league betting is way too unpredictable on it he would rather retire than to play for a shitty club like chelsea levy sacking mou one point behind chelsea and days to the fa cup final was a bad decision pathetic from chelsea fascist club fuck all your suppogaza stands you mfs roll on this time next week im gutted i wont be there but the group of lads i havent seen in ages makes up for it and an ex chelsea player as well,"[('english premier league', 0.439), ('chelsea fascist club', 0.4508), ('chelsea player', 0.454), ('ex chelsea player', 0.4604), ('chelsea', 0.4763)]"
136,suddenly the found their way back to twitter after over a week of silence on the massacre of the palestinians boycott chelsea fc am highly disappointed in cfc so u mean palestinian deserves all the atrocities the israelis deeds to them seriously i am ashamed of being a chelsea fan this is highest level of hypocrisy i cant believe this you are supporting evil doers if i was a barca fan ill feel its beneath me to engage a chelsea fan in banter might as well banter a middlesbrough fan kids getting killed is political then all sorts of hate must be political right chelsea fc shouldnt speak about any if thats the case,"[('chelsea', 0.4556), ('barca fan', 0.4785), ('chelsea fc', 0.4951), ('chelsea fan', 0.5575), ('political right chelsea fc', 0.5797)]"
137,chelsea is an english club they donto need to comment on whats happening in the middle east this msg is regarding the abuse and violence faced by jews in uk and eu i m not feeling that try amp go for someone who offers attacking returns eg tierney at arsenal or cresswell at west ham or chilwell at chelsea as conniving worded as this stand is it s not about anti semitism chelsea owner has funded zionist settlers occupiers in the past they are standing for israel s war crimes against palestine its ethnic cleansing and are only trying to pr wash their zionism,"[('arsenal', 0.4184), ('english club', 0.4443), ('chelsea owner', 0.5414), ('chelsea', 0.5422), ('anti semitism chelsea owner', 0.6791)]"
138,seriously read the room chelsea as if the poor jewish community was being killed from children to elderly for decades and their land were taken by blood sometimes not saying anything is better than saying something wrong if he is good enough salah kdb lukaku matic sturridge tomori etc etc the list goes on were deemed as not good enough for chelsea at one point in time clearly this cream rising to the top trope isnt always correct it s funny cuz hella chelsea fans are racist as fuck chelsea fans are just different fuck chelsea bro ngl im conflicted don t want city to win their first ucl but then again if they do you ll barely hear about it jt im not a professional jt no thanks making shit loads playing cb for chelsea,"[('chelsea fans', 0.5968), ('different fuck chelsea bro ngl', 0.6042), ('fuck chelsea', 0.6042), ('hella chelsea fans', 0.6098), ('fuck chelsea fans', 0.6462)]"
139,and chelsea wont be winning any trophy this season either this kind thing is not good dont you appreciate the fact that arsenal is chelsea dustbin i was there it was a terrible end of season game until seamus went in for a challenge and the chelsea playe so in general arsenal aint been on the same level with these antics as chelsea like what need is there to tweet something like that when palestine is the one that is suffering clearly comes from the owner who even finances settlers in israel this is why its always fuck chelsea failure of the season everyone knows,"[('arsenal', 0.4379), ('chelsea playe', 0.5434), ('chelsea', 0.5443), ('fuck chelsea', 0.6317), ('fuck chelsea failure', 0.6501)]"
140,as conniving worded as this stand is it is fooling no one it s not about anti semitism chelsea owner has funded zionist settlers occupiers in the past they are standing for israel s war crimes its ethnic cleansing and are only trying to pr wash their zionism i am chelsea fan ajdbi hope we lost the final 29th may all im saying is jorginho is a weak link that needs replacement talking like the noisy bitter chelsh t fans you guys always are who knew chelsea and who knew youd get here today wait till you officially become the biggest club in london because with all you think youve amassed recently youre nowhere near the arsenal,"[('chelsea', 0.5381), ('chelsea fan ajdbi', 0.5446), ('chelsea owner', 0.5599), ('chelsea fan', 0.6032), ('anti semitism chelsea owner', 0.7134)]"
141,the tweet proves that you are against muslim muslim nation i ask you all to condemn tweet and withdraw support chelse because chelsea has confirmed us chelsea is israeli team so how can muslim community are supported israeli chelsea arsenal has been disgraceful with the zil and el neny situation but they havent come out like this publicly yet chelsea have incidents like this and just racism in general for years do you remember that train incident as well and their club does nothing about it i was once in murrays in chelsea and this flipflopped douchebro came in wearing a tshithat read remember ladies leggings are a privilege not a right like we want to see your ugly feet dbag,"[('israeli team', 0.3727), ('chelsea arsenal', 0.3853), ('muslim muslim nation', 0.3995), ('chelsea', 0.4411), ('israeli chelsea arsenal', 0.4516)]"
142,we do flipping the script to win insane pr while in reality palestians are the real victims to israels atrocities is very classless chelsea simply wanted to secure their pockets as to nobodys surprise they dont actually care about regular jewish people imagine chelsea said white lives matter just after floyd was killed dfkm if chelsea will not delete this tweet and give apolages the muslim funs chelsea and palestinian chelsea will lose muslim fans in chelsea muslim will not play for chelsea the tweet proves that you are against muslim muslim nation i ask you all to condemn tweet this is wrong jorginho is a dm and one of the world elite dms it s so embarrassing chelsea fans doesn t recognise his talent your hate for chelsea is worrying,"[('palestinian chelsea', 0.5165), ('chelsea muslim', 0.5171), ('embarrassing chelsea fans doesn', 0.5208), ('embarrassing chelsea fans', 0.5209), ('muslim funs chelsea', 0.5744)]"
143,gave the guy a brake quit piling pressure on him i miss winter fits long jackets chelsea boots and denims looking like michael b jordan chelsea are not interested in kane or haaland ain t got the money kane s staying lol chelsea fans coming for me in my mentions go away pls not wasting my time with yous chiko you literally dont get it lmao if chelsea tweeted about israel or palestine theyd be tweeting about something political they cant do that as noisy as chelsea supporters but what is arsenal fans best known for suffering in silence vs no future ambition obviously a classless club like chelsea would post something like this the twats,"[('arsenal fans', 0.5248), ('lol chelsea', 0.55), ('chelsea supporters', 0.5953), ('chelsea fans', 0.5977), ('lol chelsea fans', 0.6534)]"
144,i kinda disagree madrid playing woefully made them look like prime barcelona there were lots of spaces between the lines but madrid were slow in their passing teams that play quick vertical football city and chelsea would tear villarreal apart chelsea havent dont that much wrong its israel whos been the main bad guy not jews hence you can be against anti semitism but suppopalestine if chelsea were in suppoof palestine they wouldnt necessarily tweet about it because its a whole country these chelsea bitches are making it so hard on me i hate their asses but i love kant this is so unfair embarrassing organisation not surprised you tweeted this since you re owned by a zionist chelsea fans don t deserve you chelsea clinton had shitty role models for parents,"[('chelsea bitches', 0.4982), ('chelsea', 0.5012), ('chelsea fans', 0.5168), ('zionist chelsea fans don', 0.6641), ('zionist chelsea fans', 0.6779)]"
145,but yh i get you it s just infuriating to see it when you ve got children being massacred and a club the size of chelsea s is talking about an issue that isn t leading to the deaths of innocent esp not today lfc the biggest pro palestine club in england calling out chelsea fans ffs u hate chelsea more than us apafrom chelsea fans i dont think any club fans is supporting chelsea to win champions league a city united man fuck chelsea you agree it s wrong chelsea are speaking against it city were chelsea were not quit speaking rubbish both got racist fans but chelsea fans are something else what are you on about the chelsea tweet says anti semitic do you understand what that means,"[('city united man fuck chelsea', 0.5458), ('chelsea tweet', 0.5504), ('wrong chelsea', 0.5529), ('fuck chelsea', 0.5756), ('chelsea fans', 0.5802)]"
146,boss i deyy fear chelsea tomorrow ooo thats the only game thats scaring me not good enough the league was handed to them they still couldnt take advantage of those games chelsea beat them hands down two legs that does not represent the fight that real madrid represents this madrid side are awful should ve been out of the cl in the quarters if liverpool could finish should ve also been done about 7 0 over 2 legs by chelsea if they could finish too dominated in both games got lucky once but not again couldn t score 1 goal against chelsea oh jewish president leave chelsea we do not want a president who is hostile to palestine main reason i wasnt excited about upamecano to chelsea confusing antisemitism with zionism is either 1 stupid and uneducated,"[('madrid side', 0.4145), ('chelsea', 0.5401), ('games chelsea', 0.6013), ('chelsea confusing antisemitism', 0.668), ('fear chelsea tomorrow ooo', 0.6919)]"
147,chelsea have been supporting since i was young please stop involving the politics in football second stop picking up one side and forgetting the pain and suffering of the other side stop being anti palestine currently in uk and usa maybe elsewhere too jews are being assaulted that is what chelsea are saying must stop no clue what this means but shocking from chelsea this man city will beat you chelsea twitter will actually be broken and i thought it was bad enough when we employed willian morata higuain and sarri nah if you have an issue you condemn the horrific anti semitism yet you are against chelsea forgetting wher the anti semitism has stemmed from which is that babies and children and being blown to shreds,"[('anti semitism', 0.3591), ('horrific anti semitism', 0.3859), ('anti palestine', 0.4092), ('chelsea', 0.556), ('chelsea twitter', 0.5634)]"
148,both girls who beat chelsea miller are black girls this is so obviously deeply fucking racist but u never said chelsea stands with palestine against the brutal behaviour of jews of israel fucking double standards un following how can you not want to dream about me make it make sense chelsea is a racist club a friend of mine who happens to be a chelsea fan once left his car at viewing center because his team lost man these days it s just about paying outrageous sums of money for players and chelsea fans celebrating then getting disappointed at timo werner s offside goals let just get lewandowski cus i know kane won t like to go to any london club especially chelsea i suppoit too everton need to loose,"[('racist club', 0.5067), ('sense chelsea', 0.518), ('chelsea fan', 0.5329), ('chelsea miller', 0.5359), ('chelsea fans', 0.55)]"
149,id prefer we pay 60m to get veratti then train gilmour better hes a future prospect god please never allow chelsea act so stupid to buy declan rice at allllllll even if na 15m i m not trying in any way to undermine what s happening to palestinians i just don t understand why chelsea can t condemn anti semitism liverpool on same points tallly as manutd and chelsea finished on last season yet we dont deserve top 4 haha chelsea made the la liga champions and runners up look like farmers simon johnson has equal sources at chelsea these days he reports nothing of this sort matt law is known to push his vague agendas remember the azpi rudiger rift and all that garbage,"[('veratti', 0.309), ('semitism liverpool', 0.3796), ('haha chelsea', 0.4619), ('chelsea act', 0.4667), ('chelsea', 0.4735)]"
150,so the reports are highly misrepresented i dont mind being linked to rice just not bcz of but chelsea keep selling dead wood to arsenal sorry who tf mentioned chelsea chelsea is dun bro love mount hate chelsea just like the hazard jorgi and sarrisexuals it ll always be fuck chelsea adrian in goal he s shit no mane in good form at the time while beating top table man utd chelsea and man city along the way that shows how shitty you are barcelona players will be feeling miserable right now yeah and concede low quality chances through possession oriented schemes no reason why chelsea will continue to under perform xg for the third straight year if we land a big name cf,"[('chelsea chelsea', 0.5078), ('chelsea', 0.523), ('fuck chelsea', 0.532), ('top table man utd chelsea', 0.5426), ('man utd chelsea', 0.5499)]"
151,unbelievable manager and more evidence that tuchel and chelsea should have got more praise than we did when we knocked them out not uber trying to charge me and my driver s car refused to staat my pick up point god i help chelsea get shit on 100 for me he s an untouchable and anyone disrespecting him can t truly call themselves a supporter of chelsea football club and if they profess they are then they re lying to your face key word being disrespect i have seen it it was literally as if he had just murdered everybody its a game of football at the end of the day you obviously dont watch im talking as recently as our match against chelsea if you see the a racism you are paof the israeli crimes,"[('israeli crimes', 0.2912), ('chelsea', 0.3978), ('unbelievable manager', 0.3987), ('tuchel', 0.4002), ('chelsea football club', 0.4019)]"
152,chelsea will lost a lot of fans because of this shameful tweet your volume is too loud theyve just lost to a bang average madrid who looked awful across 2 legs v chelsea well win bro nothing about palestine yeah its blatantly obvious chelsea football club is a racist organization the fan base is so rediculos it should be common knowledge at this point that a cf is what we lack at chelsea the amount of racist abuse vinicius would have got if he played for chelsea chelsea have lost identity all responses from abroad used to have proper fans no one cares about europa league at chelsea this isn t even a chelsea player we re talking about btw you aren t considered a real chelsea fan if you refuse to rate a certain west ham player,"[('obvious chelsea football club', 0.5124), ('chelsea', 0.5173), ('chelsea football club', 0.5235), ('real chelsea fan', 0.6262), ('chelsea fan', 0.6452)]"
153,oh what a night didn t see a single chelsea fan all day until i got in the ground that escalator journey was something else if you are a muslim or a person of colour and suppochelsea you are fool and i have no respect for you infact let me know so i can block you so why do you have a problem with chelsea condemning anti semitism its gonna cost chelsea football club so fortune to bring them back bad now mahrez dua will be too strong for chelsea you are a chelsea fan and you dont know thats the style terry bowed out in the 26th minute the opposition keeper even had to kick the ball out of play pickford when he was at sunderland but chelsea been against anti semitism for a long ass time tho,"[('chelsea football club', 0.4349), ('chelsea', 0.4633), ('cost chelsea', 0.5267), ('single chelsea fan', 0.564), ('chelsea fan', 0.5849)]"
154,dating a girl with a big head isnt a problem the problem is when she wants to lie on your chest you will feel as i and why do we need a dm when obviously chelsea lacks a good finisher the same chelsea that hasn t been relevant until now and are about to lose 2 finals within a month your club is a joke first fucking ucl final in years and now you decide to come out of your cave i d be embarrassed to talk this much shit with so little history alright chelsea will still lose the uefa final the story sounds even more anti vax now chelsea handler went deaf from it the other day and,"[('big head', 0.3054), ('dm', 0.3131), ('chelsea', 0.3677), ('chelsea handler', 0.3909), ('little history alright chelsea', 0.3932)]"
155,damn chelsea and the fans of this dirty club and i hope it achieves your dirty club does not achieve any championship at all chelsea must stay a crazy scheming bitch to be a viable character he is too sluggish i have no shame but im actually a chelsea fan repping spurs so they get hate shows how poor la liga is he was absolutely garbage in the 2 games vs chelsea he looked about two stone overweight and was as quick as a milk float madrid also looked like a second rate side vs chelsea so it s not a one off come on mate think for once of course anti semitism is very wrong he was just pointing out the double standards chelsea are having right now,"[('poor la liga', 0.3759), ('dirty club', 0.4527), ('chelsea', 0.5084), ('chelsea fan', 0.5618), ('double standards chelsea', 0.6005)]"
156,zero tweets about palestine who have lost over fifty children over 200 deaths and thousands injured correct the chelsea game was the killer i guess blowing a 3 goal lead to a pulis team will always be a disaster though horrendous game dating a girl with a big head isnt a problem the problem is when she wants to lie on your chest you will feel as if you are carrying the entire chelsea problems because ive seen many israeli jews calling everyone anti semite because theyre pro palestine and anti israeli right wing government not everything is anti semitic so chelsea official tweeting this seems very reactionary,"[('chelsea official', 0.4177), ('anti semitic', 0.4209), ('pro palestine', 0.4528), ('chelsea game', 0.4681), ('entire chelsea problems', 0.5226)]"
157,nah i agree that kroenke is bad man himself but abramovich funds elad directly which is disgusting put that aside idk how your club is tweeting about this you have certain organisations saying to keep politics out but here you have chelsea fc doing the most chelsea started this campaign 2 months ago which was met with worldwide appraisal but once they tweet about anti semitism that s when there s a problem if you have an issue with chelsea tackling anti semitism then you re a paof the problem gareth bale on eden hazards reaction against chelsea i have seen it it was literally as if he had just murdered everybody its a game of football at the end of the day,"[('problem gareth bale', 0.294), ('chelsea fc', 0.3582), ('kroenke', 0.3707), ('chelsea', 0.386), ('abramovich', 0.4202)]"
158,by next summer the club could build a supersquad to last the 2020s im really not bothered about what chelsea city united are doing this club and the way it sees football is special why does camavinga suppoarsenal hes seen the team with wilshere song etc chelsea have an excellent anti semitism campaign just a fucking mine field right now mbap ser un tremendo fiasco igual que la estrella del chelsea chelsea fans shook that chelsea supports israel our owner is half israeli chelsea is owned by a jew get lost i d say chelsea will struggle more at villa just think people think we need to turn up we have to perform tomo playing at home massive struggle this year it be far from easy imo hopefully get a early goal or it be nervy as fuck,"[('chelsea fans', 0.5099), ('chelsea chelsea', 0.5239), ('chelsea city united', 0.5284), ('chelsea chelsea fans', 0.5361), ('chelsea', 0.5363)]"
159,united and liverpool women are an absolute mess and a joke to the women s game why do women compete with men instead of competing to make the world a better place chelsea your football knowledge is zero is you think players leave chelsea to win the league or win trophies liverpool in ucl place needed now fuck chelsea our fanbase is so ungrateful to jorginho it makes me sick how chelsea fans love a rival player more than our own this man has been slandered every single minute of the day for basmati rice this msg is regarding the jews harmed abused in uk the last couple of days while the protests happened were any palestinians harmed in uk chelsea didnt comment on israel palestine issue and they neednt coz its an international geopolitical issue,"[('chelsea', 0.482), ('better place chelsea', 0.5104), ('chelsea fans', 0.5301), ('fuck chelsea', 0.5397), ('liverpool women', 0.5471)]"
160,change fast get lost chelsea dont need terrorist as fans the problem is that innocent jews and palestinians are getting hurt but the media only cares about one of them the message chelsea are sending with this tweet alone is fine but it becomes an issue when they don t extend it to palestinians chelsea just bit me hard as fuck which chelsea lukaku should not be endeavored to come back to the club he is too old for the present crop of players we are grooming and to complement the future plans thanks wtf this club how can you be a true chelsea fan and hate on jose mourinho without him youve no history,"[('chelsea', 0.4573), ('message chelsea', 0.5039), ('chelsea fan', 0.533), ('true chelsea fan', 0.5521), ('palestinians chelsea', 0.5984)]"
