,tweetpositive,keyphrases
91,come on guys get following the newest podcast on the scene and our favourite liverpool to win if we keep up performances like that we ll do very very well next year great performance from the players and coaching staff can t wait to sit down back to back naked with a stranger best team performance aston villa a best individual performance lingard wolves most improved player aaron cresswell if you were fortunate enough to obtain a ticket for sunday in the ballot check out the details below as the club have made a few changes in order to make it a safe environment for all we cant wait to see you all there the point s are birmingham is the better city and you will get to play with jack next year,"[('liverpool', 0.4863), ('favourite liverpool', 0.5003), ('birmingham', 0.505), ('aston villa', 0.5336), ('stranger best team performance aston villa', 0.5417)]"
92,working on some fun stuff for next season lots of work going on behind the scenes to bring more stats next year proud to announce we are now paof the football supporters association and are now one of the groups representing barkleys time at villa will go down as a mixed bag for some a failure for others but hes had some key impacts this season will always be grateful for the contributions he was able to make some of those goals assists were ace hope he does well wherevers next for him and made sure everyone at the celebrated when they stayed up my very own keeper he s had the best birthday so happy he got his kit just a happy birthday from the guy himself would top it off,"[('goals', 0.3739), ('assists', 0.3772), ('goals assists', 0.4363), ('villa', 0.4439), ('barkleys time', 0.5367)]"
93,a young andy gray of aston villa around the time he won pfa young player and players player of the year 1977 he was a neighbour charming and generous to the 10 year old me even though he knew i was a baggies fan welcome to villa can t wait for jack grealish to get on the team bus with us back to london after this aston villa game liverpool 66 with a better gf thank you to everyone who has already bought a ticket for our luke x raffle your money is all going to help and how good was john mcginn last night back to his energetic best i think that this is amazing what the club are doing concerning hidden disabilities such as sight or hearing loss dementia autism or anxiety this should be a good appointment,"[('aston villa game', 0.4038), ('aston villa', 0.4181), ('andy gray', 0.4211), ('aston villa game liverpool', 0.4295), ('young andy gray', 0.4521)]"
94,welcome to aston villa great appointment by a great club time to climb the wsl great talking with for the show on his new book a compelling and honest look at his career aston villa a good team that s on the rise has the most entertaining attacking player in jack grealish and it s a respectable club with good history and good fans strong manager and even better man dean smith s aston villa must comment again on a few performances last night looked a real force in that cm area playing at those levels plus when hes on it theres no doubt about it is one of the best centre backs in the league,"[('aston', 0.4609), ('villa', 0.4722), ('aston villa', 0.571), ('career aston villa', 0.6011), ('dean smith aston villa', 0.6138)]"
95,considering the rumoured conditions she and her players had to work in without full suppoof the club she did a good job keeping birmingham up what a debut season from the lad proved me wrong had a few doubts when we signed him but hes been superb 16 plus the lads work rate is something else that aston villa over tottenham pick probably felt amazing excellent don t forget zac you don t choose aston villa it chooses you utv a strong statement with ward touted for the vacant arsenal women role this summer to hire one of the rising stars in the womens game everyone needs to check out villa tiktok i promise its worth it,"[('aston', 0.3952), ('tottenham pick', 0.4224), ('vacant arsenal women role', 0.4252), ('villa', 0.4473), ('aston villa', 0.5231)]"
96,tottenham 1 2 aston villa ollie watkins best pressing centre forward in league says smith aston villa boss dean smith praises confident jack grealish after his sides 2 1 win against spurs and says ollie watkins is the best pressing centre forward aston villa is not just ordinary team to joke with chelsea need to come out with full strength and win with goals margin we should remember that their supporters will be on the ground to share them up please we need our best legs to win us this important match pls stop agitat as first reported by aston villa now confirm the appointment of carla ward will be interesting to see h is going to be one good player for us cant wait to see him grow in the team,"[('smith aston villa boss dean smith', 0.5449), ('aston villa', 0.5464), ('aston villa boss dean smith', 0.5776), ('tottenham aston villa', 0.5983), ('aston villa ollie', 0.6097)]"
97,so has completed his loan in terms of playing minutes was a match winner and integral paof the best of our season before injury set backs if we don t see him back he should know we appreciate what he s done for our club this year assisting underprivileged children back home through this foundation assisting aston villa goals with his legs in england network game season 5 with aston villa 7 cups won so far lets add some more carla ward is a brilliant brilliant recruitment but i wonder how shell do at aston villa given so many players departing welcome carla ward hopefully a return for up the villa,"[('villa', 0.4738), ('aston villa', 0.4869), ('ward', 0.5027), ('welcome carla ward', 0.5308), ('aston villa goals', 0.534)]"
98,aston villa women have appointed carla ward as the clubs new manager she left her post at city rivals birmingham city after last weekends fa cup win she will officially take up the position next month a huge development in the womens super league this evening absolutely loved that kit haha you ve just blown my mind thanks paul hope you re keeping well up the villa you had little time but made a premeditated big difference we can only pray that you will be paof another villa revolution was so interesting to hear ollie watkins say he only counts league goals as his season tally total shows his mentality and how much he wants to to get better some strikers would count their u16 s school days goals just so they could hit the top of the stat charts,"[('aston', 0.4347), ('league goals', 0.4614), ('villa', 0.503), ('aston villa', 0.6018), ('aston villa women', 0.6654)]"
99,good luck at aston villa women aston villa came from behind after a determined and deserving display in london let s take a look at the stats vinnie was delighted with yesterday s big win nice few bits over the last couple days and yet another signed shirt can t seem to get enough of them at the minute liverpool top 2 team were definitely beating aston villa if you like that then enjoy being midtable genuinely don t think i ve ever been as excited for a season as a villa fan as i am for next season i m 38 got a feeling this summer is going to be massive third straight win carla ward doing a mcleish hope she gets a better reception utv,"[('villa', 0.5178), ('villa fan', 0.5616), ('aston villa', 0.6092), ('aston villa women', 0.6379), ('aston villa women aston villa', 0.6652)]"
100,our young player of the season is the standout youth star from a potential golden generation its just something that will make me happy a distinguished career with aston villa southampton fulham and britain s most capped player broony lorded it over the gary holts of this world in the easiest decade for an old firm team ever found out in europe every time morelos nut meg was a good send off sunday 23rd may my cousin will run 37 miles from aston villa fc to the king power in memory of my mum raising money for the loughborough renal unit please please retweet this and sponsor him if you can this is the absolute perfect move for villa ward is a fantastic manager and is exactly what villa need,"[('villa', 0.4985), ('villa ward', 0.5788), ('aston villa', 0.5818), ('aston villa fc', 0.5913), ('aston villa southampton fulham', 0.5937)]"
101,please make sure that aston villa beat cheese on sunday because that would make you feel happy adil and i would love to see liverpool play champions league football next season also it would make very happy really hope this goes better than the last time a manager left birmingham city to take over at aston villa sunday 23rd may my cousin will run 37 miles from aston villa fc to the king power in memory of my mum raising money for the loughborough renal unit please please share this and sponsor him if you can it s all in the delivery haha great banter boys at least i know we won t be losing one the best rb s we ve seen at villa for years to a career in stand up,"[('liverpool', 0.4551), ('villa', 0.4701), ('aston villa sunday 23rd', 0.5488), ('aston villa', 0.5528), ('aston villa fc', 0.5777)]"
102,one of the best parts of ollie watkins game is that he s never stationary and is always on the move which keeps defenders on their toes and makes him difficult to mark who are you more excited about you know what i liked about jpb last night when he came on he got in to some decent areas out wide and made sensible passes so we kept possession instead of going for the x factor cross that would probably have given the ball away like many younger players may have done loads of great stuff in the pipeline over the next few days for fans had this portrait of ozzy done today who s excited to hear allllll aboarddddd before a game at vp again aston villa is proud to suppo,"[('aston villa', 0.3511), ('ollie', 0.4602), ('watkins', 0.4687), ('ollie watkins', 0.6396), ('ollie watkins game', 0.6744)]"
103,the hidden disabilities sunflower scheme assists those who have an inv smith out for a well deserved pint of 260 million well spent i reckon what a job smith has done genuinely can t wait there were 3 4 occasions yesterday where he just dipped a shoulder and lost his man the lad is not going backwards either he s going to keep getting better the celebration of life is an event to remember aston villa supporters who have passed away at 7pm tonight we are inviting people to join us to celebrate the lives of their loved ones join us,"[('disabilities sunflower', 0.3531), ('celebration', 0.3579), ('aston villa', 0.393), ('disabilities sunflower scheme', 0.3985), ('aston villa supporters', 0.4908)]"
104,if we sell grealish for 80 100m in the summer that ll give us a 300m transfer budget if we invest in the right areas we could push for top 4 this is how i would like is set up if we get the targets i know we could easily bring in with our infrastructure and project link in bio thanks for listening very true i really thought we were finally going to win the fa cup the image of dennis wise lifting the cup and the sun shining off it will always haunt me got my covid jab at the madjeskj next week atmosphere will be electric i was a great volley tbf kortney hause has won a greater percentage of his aerial duels than all but one premier league player this season,"[('premier league player', 0.3261), ('fa cup', 0.3305), ('transfer', 0.349), ('transfer budget', 0.3956), ('premier league', 0.4111)]"
105,marve you had a good game nezuro well done so proud of you that i know the first 11 of aston villa but please be mindful of characters like angel he dines with a regime that persecutes opposition voices the kids are alright im strongly interested in danni minogue about the same chance of happening can not wait too be back at villa park on sunday under the radar the aston villa gks shotstopping in open play has been simply incredible the trend we identified as beginning last july has continued almost unabated he got a big result a big result for aston villa i wish liverpool a win aston villa beat chelsea and leicester beat totrenham and the world will be safe good omen for sunday,"[('villa', 0.4655), ('aston', 0.4684), ('aston villa', 0.5551), ('aston villa gks', 0.5679), ('win aston villa', 0.6209)]"
106,seeing carney chukwuemeka make his pl debut last night and now prepare for a youth cup final makes me realise what a brilliant achievement that is whos been the best left winger in the premier league this season bright future for the villa dwight yorke and his beaming smile newly promoted leeds are going to finish in the top 10 with a squad similar to ours on paper amp aston villa have gone from almost relegated to being exactly where we couldve been with good management bielsa amp smith are getting the best out of their teams bruce is not simple the hidden disabilities sunflower will be in operation at villa park as we strive to make everyone feel independent and secure while in and around the stadium aston villa proudly supports hidden disabilities sunflower scheme,"[('best left winger', 0.45), ('premier league', 0.4682), ('stadium aston villa', 0.4749), ('amp aston villa', 0.4887), ('aston villa', 0.5029)]"
107,nottingham forrest is a bigger club than arsenal aston villa is a bigger club than arsenal hope you like my suggestions best team performance west ham vs aston villa away best individual performance lingard vs leicester tim sherwood has brought back the feelgood factor at aston villa says jores okore huge shoutout to former pro direct academy central ldn winger jaden philogene bidace on making his premier league debut fo another weekend with epl matches is almost here i really cant wait to watch aston villa go against chelsea this weekend best team performance 0 3 leicester great win last night already looking forward to the new season great to see hes following in the footsteps of his mother looks as though hes made his mind up to me omo that che lei pl game was fast mhennnn,"[('best team performance leicester', 0.51), ('aston villa', 0.5319), ('leicester tim sherwood', 0.5321), ('arsenal aston villa', 0.5651), ('best team performance west ham', 0.5703)]"
108,and i loved every bit of it who did villa fans prefer just watching villas 1000 premier league goals and joachim scored some great goals plans for a state of the ainner city academy from aston villa football club is set for approval next week the game changing development just 500 yards from villa park will enable villa to unearth the best young talent in the city aston villa are the biggest team in the midlands manchester united lose tonight mca are happy matiangi murathe liverpool wins aston villa draw anti bbi squad couof app personally i d love to see tammy back at villa i think he s a great player and he would get games here,"[('aston villa football club', 0.5463), ('aston villa', 0.5805), ('villa', 0.5841), ('city aston villa', 0.5869), ('villa fans', 0.6458)]"
109,that said if we do target a dm this summer then gabriel menino also has experience at rb and could provide quality cover there if required his potential as a creative dm seems the main attraction though definitely good value for money there aston villa wonderkid carney chukwuemeka made his premier league debut yesterday vs tottenham hes got a bright future ahead huge shoutout to former pro direct academy central ldn winger jaden philogene bidace on making his premier league debut for aston villa at spurs last night great news that eniola aluko has left the club getting in the mood for heading back to villa park on monday dont look back in anger remastered by oasis,"[('premier league debut', 0.3786), ('premier league debut yesterday', 0.3828), ('villa', 0.4097), ('aston villa wonderkid carney chukwuemeka', 0.4345), ('aston villa', 0.4395)]"
110,keep on dreaming mr we got this we will beat aston villa and we are not spurs home fans or not we can still beat them aston villa are currently an almost team almost very good but too often brittle hopefully they will be able to sign players this summer to turn them into a team to be reckoned with leicester did it no reason villa can t heheheheh he is a an aston villa fan so perhaps he has a cheeky lion tattoo somewhere hey all looking for a non based fan to join us for our end of season return episode dm us if interested you have a lead and we ll put you in touch with our producer hopefully more bright things to chat about come sunday,"[('reason villa', 0.4988), ('villa', 0.5219), ('aston villa', 0.5925), ('villa fan', 0.6387), ('aston villa fan', 0.6692)]"
111,some awesome guests lined up over the next few weeks all villa aren t we i think we should be proud of what we ve achieved this season we ve beaten some of the top teams in the league we ve also beaten tottenham and arsenal what a win tickets for both chelsea and the youth cup final in the bag it be good to be back utv i love aston villa with my whole heart a club like no other in this world a club that soon will be back on top aston villa today tomorrow forever,"[('villa', 0.5194), ('aston villa', 0.5719), ('villa today', 0.5955), ('aston villa today', 0.6502), ('top aston villa today tomorrow', 0.6502)]"
112,not always one to be in the ground for when players come out to warm up but sunday will definitely be making the most of being back at villa park and be in nice and early and after the full time whistle as well mcginn was back to his best the grealish effect helped nakamba made a difference with liverpool s win yesterday i love the thrill that is coming with the top 4 battle on the last match day well deserved win by the better team easily love it jack this guy i love fred man i really want it to work out for this guy wait till some of our finest staon sunday best price on the market progress is there to see in smith we trust you gotta love our meatball,"[('sunday', 0.3617), ('mcginn', 0.3675), ('liverpool', 0.3753), ('win yesterday', 0.3812), ('finest staon sunday', 0.4215)]"
113,i rate barkley but i think aston villa is his level ruben loftus cheek has the potential to be one of the best in europe he shown that under sarri give him a pre season and let s see if tuchel thinks he s not up for it then cool aston villa this is your weekend to shine do it for the the fans smith on watkins hes the best pressing centre forward in the league in my opinion he earned the goal himself it was a great performance from ollie and hell probably feel he could have had a couple more is it sunday yet we are loving it too and it seems so long to wait for more of this tammy is probably more realistic good shout,"[('tuchel', 0.3947), ('villa', 0.4511), ('cool aston villa', 0.4807), ('aston villa', 0.4909), ('barkley', 0.5649)]"
114,smith on grealish he looked assured he looked like he had that confidence about him where he wasnt worried about any injury or fitness worries hes getting back to his best wow scholes who consistently played in an advanced role for a far better team with less minutes easier to have a high gap90 regularly has better numbers chelsea losing to aston villa with both leicester and liverpool winning this sunday will make my week a perfect one top 10 should be achievable we are not spurs we are a big team a small aston villa beat another small team we are going to give everything no doubt people doubted us against a strong wolves last season in last game we will do well,"[('chelsea', 0.3273), ('liverpool', 0.3379), ('confidence', 0.3886), ('better numbers chelsea', 0.4542), ('smith', 0.4616)]"
115,jpb has battled to the top the hard way and deserves a manager like smith to offer him the opportunities at great to see you playing again but hate to see how they trip you up every time you get the ball just shows how scared of you these other teams are so proud of you aston villa forever xx tonight i thought he exuded confidence he looked assured got to love a re ballot win lose or draw it ll just be so good to be back at villa park smith on grealish you could see having jack back gives everyone a lot of confidence we created a number of chances today he looked confident and assured and when you have,"[('chances today', 0.3482), ('villa', 0.3966), ('jpb', 0.4038), ('aston villa', 0.4116), ('villa park smith', 0.4824)]"
116,mate he s been superb all season i think we ve just become so use to that high level of performance that they just look average now top work all season mate aston villa wonderkid carney chukwuemeka made his premier league debut yesterday vs tottenham hes got a bright future ahead of him we are villans together he s just beautiful 9 away pl wins for this season their most in a single season since winning 9 in 2009 10 under martin oneill although the season has fizzled out somewhat everyone involved can be immensely proud of how we have performed this season hopefully we can get a win and end on a high note at home heading into next season,"[('premier league', 0.4256), ('aston villa', 0.4281), ('premier league debut', 0.4327), ('aston villa wonderkid carney chukwuemeka', 0.5878), ('season mate aston villa wonderkid carney chukwuemeka', 0.7027)]"
117,put on my this morning and as if by magic got three tickets for the from the second round of the ballot for the record amp any fans out there it was 60 for all three of us and we will cheer our team no matter what win it and hope for aston villa and crystal palace but why maguire statistics are better he s transformed man united as well or what about bamford dallas they have been absolutely top notch for leeds lingard for west ham martinez for aston villa many others to pick from got a ticket in the re ballot happy days they didn t sell out so managed to get a ticket for monday night s youth cup final as well as going sunday to chelsea game feeling chuffed there s only a few tickets left,"[('chelsea game', 0.4097), ('united', 0.418), ('tickets', 0.4234), ('chelsea game feeling', 0.45), ('man united', 0.516)]"
118,thank you aston villa tottenham they were humbled by aston villa hope you enjoyed the pain managed to bag a ticket for monday absolutely buzzing to finally get to see this exciting crop of talent in person and hopefully to see the lads put on a spectacle on tv for those who missed out villa park on sunday amp monday it is then love to see it more buzzing for the youth cup final cannot wait you beautyyyyy hope every single one of the 10 000 fans going sunday make alot of noise win lose or draw 3 sheffield united have won each of their last three premier league games played on wednesdays including both such matches bagged me a ticket for sunday i cannot wait,"[('villa', 0.4608), ('premier league', 0.4799), ('tottenham', 0.5304), ('aston villa', 0.5819), ('aston villa tottenham', 0.6384)]"
119,u are welcome tell her to get ready for a debut against aston villa on sunday this team is 2 top players plus a couple squad players away from a top 4 challenge progress year on year amp these youngsters coming through with a few top players added is promising amp fully fit for the season and top 4 is achievable cannot wait atmosphere is going to be electric shaking absolutely buzzing see you sunday villa park waktins should be in the england squad no question about it he would be brilliant to bring on chasing a goal or defending a lead for me this season and in no particular order these are right up there for the martinez is the reason why aston villa are top of the other half of the table,"[('england squad', 0.3503), ('debut', 0.3518), ('aston', 0.3535), ('villa', 0.3806), ('aston villa', 0.4402)]"
120,just letting it sink in with a raised smile imagine the statement if we went out and got zaha wed have an incredible front 4 he s a villa fan and he loves aston villa thought the football played last night was equal to some of the best performances have produced this season a joy to watch with liverpool looking likely to breeze past palace hope now lies on aston villa villa park will be bouncing and with grealish back anything can happen this summer is about adding more players that are at jgs level or at least alot closer in attacking areas midfield for me defence is solid few mistakes here and there but improved massively on last season and that will continue the more they play together,"[('midfield', 0.3929), ('villa', 0.4471), ('aston villa villa park', 0.4505), ('villa fan', 0.4747), ('aston villa', 0.495)]"
121,not enough has been mentioned about this tbf the whole back four were very very good they had some awesome designs in the 00s the world cup 2002 and euro 2004 ones especially also the nike aston villa kits were awesome too love this add your own let s make a trend most successful dribbles from theother14 in week 37 a pleasure as always to watch play as a fan of much improved satisfyingly mid table aston villa i beg to differ it s been the best season in a decade big 6 yea villa park will be rocking on sunday with 10 000 smith out for a well deserved beer,"[('yea villa park', 0.4509), ('aston villa', 0.5068), ('table aston villa', 0.5141), ('mid table aston villa', 0.5279), ('nike aston villa kits', 0.5561)]"
122,chukwuemeka it felt amazing it s every young footballer s dream to make their premier league debut and for me to do it was just a dream come true it s the proudest moment of my career so far watkins great defensive performance but also going forward i think we should have punished them amp it could have been more i m loving it especially when we play like that push forward create chances it s enjoyable to play in hopefully i can get to 15 smith ollie watkins was magnificent in his pressing here backed up manfully by the people behind him but also defensively i thought we got our structure really good we ve had 20 attempts on their goal which shows our attacking intent as well,"[('proudest moment', 0.3693), ('great defensive performance', 0.4187), ('watkins', 0.4457), ('ollie watkins', 0.4569), ('smith ollie watkins', 0.4674)]"
123,hes one of the shining lights in aston villas u23 team that recently made it through to the fa youth cup final smith i m massively chuffed with the performance work rate attitude amp the quality i think i believe our first xi can go amp compete with anyone amp because it s our second season we will get stronger next season as well these players are getting better amp better missed the game last night due to work but was so good following the fortunes of the team on a positive twitter he makes so many fabulous runs and had so many nearly goals hit the post good news for tuchel as chelsea given huge boost ahead aston villa clash ill be there n cant wait,"[('villa clash', 0.353), ('better amp', 0.3672), ('tuchel', 0.4002), ('anyone amp', 0.4026), ('aston villas u23 team', 0.422)]"
124,last game i saw at vp was dean smiths opening match in charge against swansea what a transformation since then love this club love where were heading leicester 13 5 looks decent suppoyour team with this cool football mug goals scored as weve both scored the same amount of goals theyd have more but if we beat palace 1 0 they have to beat spurs 5 0 if chelsea draw or lose to aston villa and we both win chelsea finish 5th so leicester will try and win and hope results go there way elsewhere no we dont need spurs help if we beat aston villa we will finish 3rd on the table our destiny is in our hands er yes please,"[('leicester', 0.4895), ('spurs', 0.5019), ('chelsea', 0.5113), ('chelsea finish', 0.5299), ('spurs help', 0.5668)]"
125,theres just something about a villa piggyback that screams unity and camaraderie also nice to see jack not doing all the carrying for a change we would like this opportunity to send daniel levy a gift he s had a tough few days and we hope that this cheers him up the end of an era as chelsea win the at the last ever final to be held at the original wembley stadium new account give us a follow and share fans today some important fixtures in english premier league are happy birthday brad friedel most clean sheets in a single premier league season for aston villa,"[('premier league season', 0.4601), ('english premier league', 0.4796), ('villa piggyback', 0.5021), ('villa', 0.5171), ('aston villa', 0.5539)]"
126,anne and bill you must be so proud you ve established a dynasty and this boy might be the best i fell in love with yankee rockstar aston villa what a producer well done stevey g that fa cup final against aston villa that legendary final the barclays has had some incredible ballers when we add more quality to the side in the summer i only expect that number to go up id really fancy him as a left siding striker cutting in ala henry get in tammy and a right sided striker and that could be a deadly front 3 honourable mentions to joachim and who both hit 14 will it be a successful hire or not we hope so eni has a lot to prove after the spell with aston villa we wish her the best,"[('eni', 0.36), ('aston', 0.4181), ('villa', 0.4355), ('aston villa', 0.5125), ('yankee rockstar aston villa', 0.5161)]"
127,every time he steps in he does such a solid job even after weeks without a game lots of appreciation for kortney hause ratings from tottenham aston villa prove that they can be a real force next season with a gutsy come from behind victo mings can only get better can only get better welcome to the biased world of aston villa fc my good man a pathway from underage to the first team delighted for chuck and jpd what a season but what ever happens it has been a fantastic season for leicester city winning the fa cup final for the first time im not an aston villa fan but i was so happy to see you back in the squad,"[('aston villa', 0.4373), ('victo mings', 0.4558), ('villa fan', 0.4577), ('aston villa fc', 0.458), ('aston villa fan', 0.5166)]"
128,the football season is almost over but if you re in to your classic games we ve got you covered proud moment for me last night won my first ever fpl title i d just like to thank my wife my daughter my parents and god these two made the win even better last night congratulations to and jaden philogene bidace grealish sends brilliant message after aston villa beat tottenham i really do hope you get one more clean sheet sunday what a season the chance to join angel city was i couldnt turn down enjoy that one jack thanks for reading noel means a lot check it out via missed game but this is how i enjoy playing catch up great information and well done everyone the good news is the season ends on sunday,"[('angel city', 0.3342), ('tottenham', 0.3716), ('aston villa', 0.3963), ('football season', 0.4075), ('last night congratulations', 0.4708)]"
129,given gifts by charitable amp played well 2 take win despite their pressure which u held off great stalad long may it continue prepared last night meatball was brilliant still learning the deeper role but what a player we have can t wait to see him and going in for a 50 50 in the euros thinking about the spurs game how well did ezri konsa do yet again played out of position on the right but looked so at ease he is such a talent konsa should be ahead of dier for england surely keep an eye out for more of our daily enhanced value boosts gt gt had help from charitable amp good play in game 2 take win also holding off their pressure just remembered that i triple captained kane this week in worked an absolute treat,"[('spurs game', 0.2971), ('konsa', 0.3034), ('last night meatball', 0.3066), ('kane', 0.3823), ('talent konsa', 0.3844)]"
130,kale boss so now we pray for leicester amp man city amp the bonus of aston villa it will be scenes for days hope they get a run out on sunday so the supporters can show their appreciation too and yesterdays will definitely help likely well be one of the featured tv games on sunday cus of chelsea gunning for champions league football so that puts us right in the shop window for attracting new signings if we put on a good display perhaps certainly for sunday konsa at rb gives the defensive solidity elmo lacks nakamba at dm lets mcginn press opponents and get forward jack at cm hugely improves our control and ball retention a new cdm and top class winger incoming could be our template for 21 22,"[('champions league', 0.3551), ('chelsea', 0.3629), ('kale boss', 0.3664), ('leicester', 0.4242), ('leicester amp man city', 0.5335)]"
131,highlights spurs 1 2 aston villa via makorokoto on winning bro aston villa manager smith grealish presence gives us confidence optajoe 14 ollie watkins is now the joint highest scoring englishman in a premier league season for aston villa with 14 goals alongside julian joachim in 1998 99 capitalised 11th from 17th last season what a achievement that is and the signs are there we can challenge for europe next season well done dean smith and everyone at well done mate a great future ahead of you at lovely snippets of action for carney amp jayden be wonderful to see their first team development next season thanks to everyone for taking part the correct answer was 2 1 to aston villa congratulations to our winner,"[('premier league season', 0.4692), ('joint highest scoring englishman', 0.4833), ('bro aston villa manager smith grealish presence', 0.5166), ('aston villa', 0.5476), ('aston villa congratulations', 0.6409)]"
132,we go into the final day of the pl season with destiny in our own hands three points guarantees third our record in the last 10 games aston villa is very encouraging worth noting though we did draw 1 1 earlier in the season good morning sports god its only epl that we play final m the way we played last night shows we are only 3 4 players away from being top 7 imo the energy was back as well last and looked allot more like we were at the beginning of the season we must win our game against aston villa on sunday enjoy it it s good to have you back mate,"[('villa', 0.3663), ('final day', 0.3696), ('aston villa', 0.4358), ('pl season', 0.4737), ('games aston villa', 0.5024)]"
133,thoughts on the season as a whole personally i d have 100 taken 11th at the staof the season shame it s ended relatively poorly but happy to finally see progress after the last decade southampton for why mpozi also add aston villa win for fun superb performance at the back tonight leader and legend in claret in blue already see you sunday also great to see the young lads get a quick run out looks ready to go 11th placed finish happy with that villans lets all get excited about england theres a lot of love for southgate will he make us whole again the survey is very revealing reacts to out sensational win plus we have john terrys backing aston villa win certainly warms my hea,"[('aston villa', 0.4744), ('southampton', 0.4992), ('last decade southampton', 0.5128), ('villa win', 0.5151), ('aston villa win', 0.5504)]"
134,what a fantastic night for aston villa football club coming from behind at the tottenham hotspur stadium to record a 1 2 win rt s appreciated good morning sports god its only epl that we play final matches hahaha what a league chelsea liverpool and leicester city are playing their final matches this weekend but we the blues army de3 we are good to go aston villa is not a burden go blues their fa cup win was magic but the ucl is special happy birthday former aston villa midfielder and now sky sports football pundit lee hendrie 44 today want a fun stat here you go midweek mid distance run fuelled by an win and tony de vit s incredible 1995 essential mix congratulations to former player carney chukwuemeka who made his premier league debut this evening carney moved,"[('liverpool', 0.5172), ('premier league', 0.524), ('aston villa football club', 0.5559), ('aston villa', 0.5649), ('league chelsea liverpool', 0.5691)]"
135,goal its the aston villa fc football club basic communications is a proud event partner for this press conference watch the entire gallery here what a great performance from the lads last night not easy to keep kane and son pretty quiet fun game to watch too whu took maximum points from the midlands this season just another impressive paof what has been a brilliant season what a fantastic win for the villa yesterday all the players put an 110 in carney chukwuemeka comes on for his aston villa debut chuffed to bits,"[('villa debut', 0.5775), ('aston villa', 0.6141), ('aston villa fc football club', 0.6145), ('aston villa debut', 0.6154), ('aston villa fc', 0.64)]"
136,chelsea rewind on this day in 2000 chelsea beat aston villa 1 0 di matteo in the f a cup final more silverware for chelsea amp gianluca vialli in the last f a cup final at the old wembley certainly not a classic but still a top day this one first time we have a positive goal difference in the prem since 09 10 season signs of progress definitely there this season was a relief to not be battling at the bottom tied in with some superb performances next season we build amp go again we should acknowledge the paplayed by the spurs fans in the stadium last night getting on the players backs definitely helped us see the game out it was much easier to nullify demoralised players his first premier league season too well done i totally agree,"[('premier league', 0.3844), ('chelsea', 0.4408), ('first premier league season', 0.4488), ('premier league season', 0.4766), ('chelsea rewind', 0.576)]"
137,aston villa will beat chelsea this will pave a way for liverpool to be in 3rd position with 69 points even tho avl losses liverpool will still win the 4th position ynwa so will finish 6 places higher with almost 50 more points lost our best player for 1 3 of the season covid outbreak thread bare bench perhaps dean smith is doing ok next season is huge for us in terms of recruiting but i for one am looking forward to it it was an occasion that could not end quickly enough for harry kane and spurs as aston villa took a deserved 2 1 win b it was an occasion that could not end quickly enough for harry kane and spurs as aston villa took a deserved 2 1 win by,"[('villa', 0.4292), ('chelsea', 0.4597), ('avl losses liverpool', 0.4996), ('liverpool', 0.5012), ('aston villa', 0.5389)]"
138,it was that good maybe spurs will get a trophy for it we are inn aston villa will beat chelsea leicester beat spurs and everton loose to city chelsea will win champions league which means we shall not require conference cup if we could sneak a 1 0 on sunday that would be great ollie scores in front of the holte end emi gets his clean sheet and 10 000 fans happily congratulate the players management on a very good campaign happy birthday to my best friend 6years of loving you id pay 50m for him and im serious unbelievable player buy with confidence safely using our international secured payment gateways we delivered in 10 days to,"[('city chelsea', 0.443), ('chelsea', 0.448), ('spurs', 0.4496), ('champions league', 0.4566), ('aston villa', 0.4617)]"
139,the only way we getting top 4 is with aston villa vs chelsea i feel liverpool will just walk all over palace mainly because the fans will be back at anfield so we only can hope for an aston villa masterclass tottenham had great record against aston villa never thought i was going to say this but i love aston villa we need to win our match against aston villa by all means aston villa produced a strong performance in london this evening to see off tottenham hotspur in a game that saw shoseni aston villa boss dean smith praises confident jack grealish after his side s 2 1 win against tottenham and says ollie watkins is the best pressi,"[('aston villa boss', 0.4592), ('aston villa masterclass', 0.4596), ('liverpool', 0.4713), ('aston villa', 0.4849), ('aston villa masterclass tottenham', 0.5227)]"
140,dean smiths spurs reaction its evidently clear just how much he believes in this young group who did him amp pro its been a great season were growing well we must continue to grow finally it feels like were on the right track there are a lot of similarities between arsenal and aston villa both you can add more the exciting moment in tottenham hotspur vs aston villa 3 points for my birthday thank you aston villa aston villa as a house whole name not only on the football pitch but also off the pitch is a team that is been cherish by many football loving and non football loving fans aston villa is a team that we are so much passionate about and we love and suppo vtwd,"[('villa aston villa', 0.4781), ('aston villa aston villa', 0.4795), ('aston villa', 0.4848), ('villa aston', 0.496), ('fans aston villa', 0.5837)]"
141,aston villa beating chelsea is our best hope then don t rule it out folks tottenham fans celebrate finally being back in the stadium and seeing their heroes live the funniest thing about this season is that liverpool can even still finish 3rd am not sure chelsea will beat aston villa fantastic looking forward to him having a long future with the villa if aston villa beat chelsea and leicester beats spurs and chelsea beats city in the ucl final it is possible arsenal could make europa league what a day on the pitch still remember putting lampard as captain in fpl 09 10 for the whole season with drogba my striker both of them scored almost 1000 points that season the games vs aston villa where lampard scored 4 goals was the best,"[('tottenham', 0.5315), ('chelsea', 0.5337), ('leicester beats spurs', 0.5522), ('aston villa', 0.5907), ('aston villa fantastic', 0.6093)]"
