,tweetnegative,keyphrases
64,manchester united is such a joke when it comes to transfers tielemans been on the radar for sometime now we always wait till we have to spend big before we sign them up it s a joke we could ve gotten tielemans when we signed fred then actually buy ndidi from leicester i still cant believe we had several failed transfers when it comes to manchester united jersey no 7 and the one who arrived on free transfer broke the curse i dont want ndidi in united even though im nigerian hes not the profile of player we need we need a holding dlp anchor man not a ball winner destroyer,"[('transfer', 0.432), ('transfers', 0.4364), ('manchester united', 0.449), ('manchester united jersey', 0.4557), ('transfers tielemans', 0.5444)]"
65,aside being preferred to be an underdog most of the pundit guys just dont like chelsea and that makes me like the club even more chelsea sprung from nowhere and broke liverpool man united and arsenal constant epl reigns and mourhino frustrated a lot of managers as well gosar is a vile disgusting racist scum who hates the american people and hates the united states of america he should not be stepping a foot in the capital building after 1 6 21 this man shits on our constitution every day vote this vile racist out of office please hard to overstate how insane this all is that man was the national security advisor for the president of the united states of america that guy,"[('liverpool man', 0.381), ('man united', 0.3897), ('chelsea', 0.4033), ('arsenal constant epl reigns', 0.4189), ('gosar', 0.4592)]"
66,manchester united with no natural dm no right winger one fit cb with matches robbed due to refereeing errors chelsea are struggling to reach top 4 after spending 200 million and liverpool are literally defending champions from leaking roofs to rodents on the pitch old trafford has been neglected kevin mccarthy is an embarrassment to the mccarthy clan a man without principles or honor who is unwilling and unable to keep his oath to preserve and protect the constitution of the united states all of this to retain power to an idiot math makes no sense at all so yes let me remind you in absolute numbers the united states has 0 6 million dead not a single man united player was world class according to these twitter frauds,"[('united', 0.4539), ('united player', 0.5206), ('manchester united', 0.5355), ('single man united player', 0.5393), ('man united', 0.5764)]"
67,man united s own website promoting messaging against its own campaign to eradicate hatred reject arsenal mate raphael varane is not coming to manchester united it will not happen he is just using his defensive partner and mento manchester united fans thots sir alex ferguson claims not giving underrated south korean a man marking job on the barcelona star cost manchester united the champions league in 2011 i think its funny that all you sheepole belive the media and all the governments get a clue people covid 19 is a fake virus made by man there is a united states patent number on it which means our own government made it,"[('arsenal mate raphael varane', 0.4333), ('manchester united fans', 0.4507), ('manchester united', 0.4515), ('mento manchester united fans thots sir alex ferguson', 0.4828), ('man united', 0.538)]"
68,one thing hateful people can t stand in our country is a successful black man imagine what these people would think if there was a successful prosperous and united black neighborhood manchester united s website quoting a fans forum member specifically saying they won t want to see the club owned by an arab billionaire shockingly making ethnicity a factor i don t want to see the glazers sell the club to some arab billionaire so what about the man united liverpool game which fans prevented from being played points deduction surely as it was the fans fault ryan the manchester united fan calling up a national radio station to reenact one of the worst moments in the history of our club good grief why on earth i suppoman united,"[('manchester united', 0.4477), ('man united', 0.478), ('man united liverpool game', 0.4799), ('united fan', 0.5486), ('manchester united fan', 0.5521)]"
69,why are people using zaha s failed stint at man united as a 21 year old to justify why he wouldn t be good enough for a big move now unfortunately it will be tainted as that money will keep the glazers in power amp continue to destroy the very thing we all love and adore consider a commercial boycott of sponsors amp getting involved in no one cares worst manager in history of manchester united they seem to struggle in one specific department set to benefit united without maguire the spanish outfit arent the strongest when it comes to posing a threat in the air yes there was a reason after he left saf also left manchester united he was the one who made the team literally this just shows you haven t watched shit,"[('worst manager', 0.3393), ('maguire', 0.3495), ('manchester united', 0.3589), ('man united', 0.4104), ('zaha', 0.4325)]"
70,it s sad because he had potential but couldn t fulfill it martial s simply not good enough for manchester united the sooner we sell him the better i just get pissed at man it s trying or looking at this declan rice like what has he done to deserve a price tag of 90m abg united should get bissouma biko man united are much worse lol manchester united are not prepared to pay more than 43million for atletico madrid midfielder saul niguez crazy when this guy is available or not no thanks not needed in manchester united when two brothers are busy fighting an evil man can easily attack and rob their poor mother mankind should always stay standing shoulder to shoulder so evil can never and them suzy kassem my man really tired to compare tammy to rom,"[('manchester united', 0.3706), ('declan rice', 0.3973), ('worse lol manchester', 0.4359), ('atletico madrid midfielder saul niguez', 0.453), ('man united', 0.4605)]"
71,as we told you 2 weeks ago man united do not have the money for rice tbf man united has money too but they re not spending smart the forward has been sidelined for the reds after injuring his foot during the victory away at manchester united earlier this month man united alex ferguson reveals huge regret from 2011 champions league final either of the teams who didnt put the great man united in the top two haters manchester is more young parisian than london could ever be which is a problem when andy burnham seeks to use his northern accent to flip his job as mayor of manchester into prime minister of the united kingdom,"[('manchester united', 0.545), ('haters manchester', 0.5809), ('man united', 0.6053), ('rice tbf man united', 0.6058), ('month man united alex ferguson', 0.6072)]"
72,i started supporting manutd since 2006 so am united and united all through and my club can never be compared to arsenal fc i will never tolerate such insult manchester united is an obsession manchester united is a religion show some respect so we are surely not trying to be you manchester united but somehow some man united fan experts who invented football say he is somehow a bad footballer because leicester sold him at 80m and he had an incident in greece do not ever ever take ft seriously some of these lads are 15y o on mummys couch with data to waste blackpool in the premier league 10 years on manchester united defeat was a heartbreaking end to a memorable year exclusive brandon williams growing increasingly more frustrated with man united stop trying to be us chelsea,"[('man united', 0.6009), ('man united fan experts', 0.6224), ('obsession manchester united', 0.6459), ('man united fan', 0.6576), ('insult manchester united', 0.7053)]"
73,yes sir fucking jailed and forced to watch the 6 losses of manchester united on loop until frees yunho varchester united theyll be 9th if not for penalties every fan that cries every night thinking about manchester united manchester uniteds pursuit of pau torres has gone quiet the club have not pursued the player for the last few months the feeling inside villarreal is much the same the club are not expecting approaches until after the europa league final and summer euros if city had those injuries they wouldnt have won the league id phone social services and repochild abuse l mean how awful is it to make him wear the manchester united shi poor lad manchester united had gay players playing for them why always man united fans man united are always linked to every player useless people,"[('man united', 0.5077), ('united fans', 0.5451), ('man united fans man united', 0.5947), ('man united fans', 0.5987), ('poor lad manchester united', 0.6226)]"
74,not even the best frontline in manchester united i was not even in this earth in his era but i have heard a lot about him and his crazy stories one of them i spent a lot of money on booze girls and fast cars and rest i waste in silly manner my dad oh she can fucking get out then she can leave cjxjdh yinz might as well just end the season now because ive seen junior high teams with more skill and heathan you bums do fans need to pull a manchester united and riot because nutting has to go and while im at it fuck how to say you re not a real united fan without saying you re not a real united fan get this goon off twitter man ffs,"[('manchester', 0.3895), ('united', 0.3917), ('manchester united', 0.4324), ('united fan', 0.5896), ('real united fan', 0.6337)]"
75,she was in her early 20s being coerced by the president of the united states you can say it was consensual all you want but the power dynamics here are such that she was probably scared shitless to even consider rejecting the most powerful man on earth customers wont be happy please less of the man i m a man and i stand in solidarity with the women of scotland and beyond united in their fight for equality this crap is the doing of and her cabal a woman a scotswoman and for that we should all be embarrassed the f1 qualifiers are as boring as that chelsea v man united match that ended 0 0 when they hear it manchester united clubs begin to lick their lips and im sure no club in la liga can pay that amount,"[('man united match', 0.2696), ('woman', 0.2787), ('manchester united clubs', 0.2895), ('chelsea', 0.3889), ('scotswoman', 0.3967)]"
76,manchester united just giving these guys undeserved rep tbh united should send bruno back to his league hell select better players for us since the scout have chosen to be useless chelsea losing finals since 1000bc his best version was at united he became a poacher at madrid sadly or it will be written that one man in the senate was the cause for the fascist take over of the united states we will see how joe deals with his demons in the next few months he is now taking orders from mitch what a chump he is powerful leader sure mason greenwood and aaron wan bissaka are victims of their own manchester united success jack grealish needs to move on from aston villa the only problem is i don t know where,"[('aston villa', 0.3859), ('manchester united', 0.4322), ('united', 0.4497), ('manchester united success jack grealish', 0.4948), ('undeserved rep tbh united', 0.5104)]"
77,theyre not quite getting the recognition they deserve harry kane most definitely does not want manchester united he wants your neighbours over the road manchester united fans complain about everything just a friendly reminder about the disgrace that manchester united is for the football if we dont win the el against an average spanish side then yes it has been shit its all about the pots this is manchester united what a pathetic old man the worst thing happening in our country right now is the endless divisiveness by democrats there are other problems that can be solved by a united country and an end to the cover ups by media and biden administration fernandes is what man utd have been missing in last few years ferguson,"[('united', 0.4084), ('manchester united', 0.4427), ('united fans', 0.5227), ('road manchester united fans', 0.5479), ('manchester united fans', 0.5589)]"
78,this man went to old trafford and destroyed sir alex ferguson man united 6 1 have the chance to ruin real madrid s title hopes this evening and on wednesday they vie with manchester united in the europa league final the team who they had four consecutive goalless results against in the ucl read here the mans a complete joke he doesnt even know what day it is the united states is the laughing stock of the world sir alex ferguson bruno fernandes is what manchester united have been missing in last few years it just like you would be if man united would take any of your shit players not a man united fan manchester united fans should be profusely wary about that fact that the deal that looks most likely to happen for manc,"[('manchester united fans', 0.5595), ('sir alex ferguson man', 0.5736), ('man united fan manchester united fans', 0.5779), ('man united', 0.6134), ('man united fan', 0.6186)]"
79,video of rioters mobbing the capitol steps caught one man screaming at a police officer we were invited here we were invited by the president of the united states mr secretary of the united states of america even the current president of albania ilir meta has stolen millions of euros has killed people for important positions to reach that man must be imprisoned to save the albanian people long live america i cba im a man united fan now madness how much do they value lingard manchester united fans should be profusely wary about that fact that the deal that looks most likely to happen for manchester united is the jadon sancho deal that right there is an illusion of a potential good transfer window this is how last season started literally none of their first priority is man united,"[('man united', 0.5198), ('united fans', 0.5222), ('manchester united fans', 0.5458), ('man united fan', 0.56), ('lingard manchester united fans', 0.5676)]"
80,like the man said its bigger than any politician it about the united states of america he sure sounded like he believed what he was saying what a gutless coward for shame why tf would he go to united when man city are also ready to acceot him manchester united fans are a sickness the man who is a bear on the future of the united states will always go broke absolutely insane that clubs don t want to let their best players go for less than they value them at don t they know manchester united have a divine right to pay whatever they want for whichever players they want no fking body wants manchester united its not 1990 relax,"[('manchester', 0.408), ('united', 0.4099), ('manchester united', 0.4777), ('united fans', 0.5506), ('manchester united fans', 0.5812)]"
81,israeli oppression of palestinians amp its incriminate bombing of civilians in gaza has evoked world wide solidarity for the cause of palestinian freedom and scott makes manchester united worse why martial is facing a united challenge he may not overcome leaving man united second best team in the world for a club went trophyless and hasnt play ucl quarter final since 2003 04 is a downgrade most folks do not know that the government abused eminent domain in the establishment of national parks in the eastern united states they crying about xenophobia and bringing islam in the debate whether harry kane is right to leave totnum manchester united fanbase has a serious problem man,"[('united challenge', 0.4667), ('incriminate bombing', 0.49), ('man united', 0.4917), ('palestinian freedom', 0.4919), ('israeli oppression', 0.5024)]"
82,i can make you lies like bruno fernandes slipped on an egg and now wants to leave united they wouldn t repothey would they as is would effect man utd manchester united fans are obsessed with the wrong players manchester united dy pain me for body tbh an agent so many things happened that didn t seem very manchester u united states the colonial pipeline is a textbook example of rent seeking and the tragedy of the commons man in its most ferocious and predatory form likeeee the price is immensely high when its united chasing a certain player plus our bad negotiating abilities makes it easier for these teams to try and rip us off i bet you if man city where after sancho they would have got him for less 90m last summer it just sucks,"[('players manchester united', 0.4997), ('man utd', 0.507), ('united fans', 0.5118), ('manchester united fans', 0.5177), ('man utd manchester united fans', 0.5513)]"
83,voted against the anglo irish agreement because he a man elected by the british public believed in a united ireland while british soldiers and police were fighting to defeat the terrorists trying to push that against the wishes of the majority of the population of ni man united s twitter fan base don t watch football confirmation that manchester uniteds stadium is an old toilet i wonder how many of the trolls on here to complain about protests gave their full suppoto man united fans shutting down a stadium stopping a match going ahead because they disagreed with the corporation in charge harry kane does not want manchester united these manchester united fans are idiots mate player i regret not signing for manchester united sir alex ferguson reveals,"[('manchester united sir alex ferguson', 0.4922), ('full suppoto man united fans', 0.4956), ('united fans', 0.5337), ('manchester united fans', 0.5762), ('man united fans', 0.5871)]"
84,all presidents are the same president benghazi has nothing to do with a man named ben gahzi complacency is the norm but i m not normal faires used to be real until the united states government murdered them all imagine thinking declan rice would want fvcking manchester united over chelsea saw a tweet today every single person that managed manchester united post fergie has had his reputation destroyed by the club the only person without a shattered reputation is the current manager who never had a reputation in the first place manchester united fans are so divided when it comes to players transfer different annoying opinions,"[('first place manchester united fans', 0.3786), ('manchester united fans', 0.4072), ('manchester united post fergie', 0.4383), ('ben gahzi complacency', 0.4403), ('president benghazi', 0.4526)]"
85,my daughter and i are not for sale yoruba alabosi thugs hausa fulani terrorist animals evil coup plotters and yumirin biafra rebels united states vice president kamala harris sister niece is married to an ibo man tinubu s son seyi is married to an ibo woman the club have not pursued the player for the last few months i swear to god man united and city fans are the dumbest football fans in the world after almost losing his memory in a near fatal brain haemorrhage in 2018 former manchester united manager sir alex fergu hopefully after arizona and georgia audits are final he won t be president the corrupt man biden is destroying the country harris is worse let s face it democrats want to dissolve the united states of america and replace it with china 2,"[('biden', 0.3195), ('man united', 0.3381), ('evil coup plotters', 0.3591), ('sale yoruba alabosi thugs hausa fulani', 0.4188), ('corrupt man biden', 0.4225)]"
86,i no go they surprised to see man united loose again tomorrow so too did man united god ronaldo rooney and many more you people find the weirdest ways to attack black players or players from other countryside the big problem with manchester uniteds stadium via i hated facing chelsea man drogba would always run united riot i dont want another tackle merchant at manchester united and liverpool looses man united should pass on hes not worth the hassle please get neves for half the fee manchester united alex ferguson reveals huge regret from 2011 champions league final haalaad never thought i see the day where man united fans are gassed about the fact they playing uel football oh what a shame of a fan base might not even get any of the players you just mentioned,"[('man united god ronaldo rooney', 0.4909), ('man united', 0.5413), ('united fans', 0.5472), ('liverpool looses man united', 0.627), ('man united fans', 0.6359)]"
87,u know how useless ur owners is man united fans piping up like he even wants to join you my daughter and i are not coup plotters my daughter and i are not going to go to paradise because of yoruba alabosi thugs hausa fulani shege barawo evil coup plotters and yumirin biafra rebels united states vice president kamala harris sister niece is married to an ibo man manchester uniteds mk dons humiliation may have doomed string of familiar faces to the axe a truly horrific day the people who lost their lives will never be forgotten fuck fascism in every form smash isis smash nazis smash anyone trying to divide our communities,"[('ibo man manchester', 0.4428), ('united', 0.47), ('united fans', 0.5132), ('man united', 0.5273), ('man united fans', 0.5515)]"
88,why is everyone surprised of heavy police presence hii jb ni buddy of the guy financing the rituals the police were sent just in case kuria and co think of disrupting the event central is not united the man from sugoi achieved his mission 2022 voter apathy will be real lmaooo stop crying too much cos nobody wants man united eight of nine covid related macroglossia cases in the united states have occurred in black americans potential racial factor causing condition man united will never win premier league for the next 20 seasons it started 10 years ago when you signed david moyes united have been a shadow to city past decade bruno fernandes is exactly the kind of player manchester united have been missing in the last few years according to l,"[('manchester united', 0.4456), ('player manchester united', 0.4682), ('united', 0.4738), ('condition man united', 0.5566), ('man united', 0.5655)]"
89,one of the most dangerous attacking duos ever whatever you do please don t go to man united if you value your record trey is delusional everyone would rather go to cl finalists city and chelsea as europaen champions manchester united has got to be one of the dumbest human beings know to man how can anyone like this represent anyone in the united states is beyond me who was she running against geez people at least get someone with some sense she just says the most outrageous thing to get noticed i don t know which is worse defending i dont think rice wants manchester united are you stupid rice has not once said he wants to go man united shut up dortmund fans are the worst after man united,"[('manchester united', 0.4222), ('chelsea', 0.4556), ('dangerous attacking duos', 0.4667), ('man united', 0.4779), ('europaen champions manchester united', 0.4898)]"
90,manchester united have not pursued pau torres for the last few months the feeling inside villarreal is much the same the club are not expecting approaches until after the uel final and summer euros brentford absolutely shambles reminds of the goal istanbul basaksehir scored against manchester united in the champions league man united vs istanbul amp brentford vs bournemouth some of the worst defending i ve seen from a corner even pogba wont agree with you manchester united alex ferguson reveals huge regret from 2011 champions league final that brentford defending is some of the worst defending i ve ever seen that was like manchester united defending against basaksehir that is criminal from brentford that s worse than man united at basaksehir in the champions league this year honking unpopular opinion manchester united hat die most toxic fanbase auf twitter,"[('manchester united alex ferguson', 0.4917), ('manchester united', 0.4922), ('champions league man', 0.5061), ('unpopular opinion manchester united hat', 0.5279), ('man united', 0.5458)]"
91,the people that voted yes can eat my arse and probably follow manchester united well he s not a real manchester united fan that i can say this guy doesnt watch manchester united ferguson has a major regret over lionel messi when spoke to about brand affinity do you think they meant being associated with a failed ownership mod manchester united have not pursued pau torres for the last few months and the feeling inside villarreal is still the same they are not expecting approaches until after the europa league final and summer euros the premier league game between manchester united and liverpool was delayed after fans invaded the pitch during a protest against t,"[('manchester united', 0.4731), ('ownership mod manchester united', 0.5144), ('united fan', 0.5915), ('manchester united fan', 0.6086), ('real manchester united fan', 0.6259)]"
92,stay away from drugs brosef a lot of man united fans arent convinced that pogba is world class talk less of comparing him with a collosus like viera latest anthony martial may be facing an impossible manchester united challenge i love gazza alex ferguson says it would have been different if i signed for united well rio did a runner from a fucking drugs test cantona two footed some c nt in the neck rooney shagged a fucking granny and giggs shagged his brothers wife fucking hell man they just hate him no matter what he does and its annoying four years on from ttragic attack at truddy manchester arena me thoughts are wi t22 folk who lost their lives their families friends and everyone affected,"[('united well rio', 0.4217), ('man united', 0.4273), ('united fans', 0.429), ('man united fans', 0.4999), ('pogba', 0.5603)]"
93,can you not give this tired worn out pathetic non story a rest boredom beyond belief rice wont be going anywhere particularly to manchesters no 2 they cannot afford him and he is not for sale move on if its possible do people a favour manchester fuckn united 13 premier league titles and manchester united can only get one player in the team are you pissed if rashford leave man united i would be devastated i cant describe how depressed i would get i wouldnt be able to watch football again i beg you dont leave united exclusive brandon williams growing increasingly more frustrated with man united reports,"[('united exclusive brandon williams', 0.4479), ('manchester united', 0.4636), ('man united', 0.4848), ('favour manchester fuckn', 0.5046), ('man united reports', 0.5345)]"
94,hypocrisy in co opting into the kane media circus is disgusting he wouldnt do it a to a man united player he is not a good faith party in this ive lost a lot of respect for him iranian state tv channel cut away from live coverage of tottenham versus manchester united more than a hundred times to av disrespect to cantona you clearly just a man united fan for the hype shameless fuck your guy he ain t man united level the famous manchester united football club huhim so bad in the past,"[('united fan', 0.4508), ('united player', 0.4552), ('hypocrisy', 0.4773), ('kane media circus', 0.5207), ('man united fan', 0.5279)]"
95,i just hope goldbridge takes manchester united out of his content altogether his content is just outrage crap for the sake of outrage united is just wrapping paper to get the attention of an existing fan base but his relation to united seems just as paper thin four years on from ttragic attack at tmanchester arena me thoughts are wi t22 folk who lost their lives their families friends and everyone affected four years on from the tragic attack at the manchester arena my thoughts are with the 22 people who lost their lives their families friends and everyone affected kdb is overrated yet man united fans constantly compare him to bruno makes you think,"[('outrage united', 0.3724), ('man united', 0.4223), ('united fans', 0.4241), ('goldbridge', 0.4583), ('man united fans', 0.4826)]"
96,some people just cant accept that just because were called manchester united we wont consistently be successful imagine winning a trophy every single year of our existence we might get relegated one year scholes never won a single player of the year award in his entire career not even just man united player of the year since gerrard and lampard have retired scholes has become the most overrated player of all time because man united fans try to force themselves into every debate therein lies the problem we suppothe club and not individual players you have seen the best of french bacela he is not one who will improve let alone take manchester united fc back to the top squad player at best you re trying to shame a circumcised man over the issue of circumcision dolt,"[('united fans', 0.5211), ('man united', 0.5464), ('united player', 0.5546), ('take manchester united', 0.5655), ('man united fans', 0.5908)]"
97,i don t know why that s a thing injured manchester united captain harry maguire expeted to miss europa league final vs villarreal i m convinced man united fans were born without any brains aguero last two seasons have been shit bro it would be criminal if both mason greenwood and aaron wan bissaka missed out on england selection this summer somehow bo we dont need someone who couldnt succeed in a manchester united shiwe dont need an old dog can t believe a player of this calibre was compared to rashford by united fans this man hurried vardy to retire please do not ever engage in debates with man united fans if you not manchester united fans fuck you,"[('united fans', 0.5255), ('manchester united fans', 0.5622), ('manchester united captain harry maguire', 0.5727), ('convinced man united fans', 0.5736), ('man united fans', 0.59)]"
98,he nearly died not too long ago just let him enjoy reminiscing and getting back to normal stop trying to push an agenda onto the man who made united what they are today pitiful time and place outrageous journalism a black man was first inhabitant of united kingdom does that mean africa has a right over buckingham palace nobody is denying the damned jewish people they suffered thousands of years ago but you cant now use oppression to realise some biblical dream at the expense of other fergie should just give it a rest and move on how do you even think your man united team stood a chance that day ffs man man united fans are a whole different breed man this needs to stop mate this sensible considered analysis of manchester united under solskjaer is wrong,"[('united fans', 0.3901), ('man united team', 0.3996), ('man united', 0.4327), ('man united fans', 0.4647), ('day ffs man man united fans', 0.4734)]"
99,it isnt how its done on this app typically butthuunited fan man can t even beat us on our worst season pipe down big man only in second place because liverpool bad season and rest teams where terrible manchester united could be manchester city but pep doesnt seem to like players with such hype if manchester united loose the europa league final its not because maguire isnt playing yes i can see you all prepping that excuse get ready to be quote tweeted it would be criminal if both mason greenwood and aaron wan bissaka missed out on england selection this summer somehow both are still under appreciated at united despite what theyve done this season he s probably bored of getting asked about them i hate united but this man gives me goosebumps footballs worse off without him,"[('liverpool', 0.3897), ('europa league', 0.4072), ('united', 0.4213), ('manchester united', 0.4366), ('terrible manchester united', 0.5462)]"
100,this news is so fake united have cavani as its aging front man these links are planted just like the old ramos stories liecester arent ripe enough for ucl the pain is in he cannot write manchester united i really don t think ronaldo should come back to manchester united i never said maguire can win the prem on his own but imo he s not good enough to play for a big club like manchester united does this despicable man actually believe his own lies what has happened to the united states of america oh thats right trump happened have some balls and speak the obvious truth it was an insurrection four years on from the atrocity both unprovoked and unspeakable leave that farmers league alone,"[('ronaldo', 0.3576), ('maguire', 0.3595), ('manchester united', 0.39), ('old ramos stories', 0.4007), ('cavani', 0.4483)]"
101,thanks my man i see the minute you saw city wearing green u thought it was caps united they are dying for caps sins elite striker easily top 5 even as a united fan this man was a terror manchester united are floundering at the worst possible time with the europa league final looming and these are the five big problems ole gunnar solskjaer must fix now we both know neville would go on about how its disrespectful to man united he has always been doing this even when he was touting pochetinno for the united job all who thought man united didnt have a chance at football next season man united fans blame the glazers and claim city buys trophies as if rio ferdinand ronaldo and co came for free,"[('terror manchester united', 0.5326), ('united fans', 0.5513), ('man united', 0.5791), ('next season man united fans', 0.6108), ('man united fans', 0.6333)]"
102,sir alex ferguson reveals his decision to not man mark messi with ji sung park in the champions league final is one of his biggest regrets as a manager if he goes to united and the don t win the league he s suddenly under scrutiny and i don t think he could join chelsea even if it did mean he doesn t have to uproot his family he s washed up man don t want him in united tbh on the other side look how many bad passes blocks out of bounds and intercepted he had plus he won only 30 of aerial battles which is pathetic considering the position he plays i love his work ethic but this is not enough for a dm playing in the club like man united,"[('man united', 0.457), ('messi', 0.4685), ('sir alex ferguson', 0.5001), ('mark messi', 0.5162), ('man mark messi', 0.5942)]"
103,idc what anyone says youre dumb asf if you dont rate donny vdb and you dont want him at manchester united next season someone really needs to stop letting manchester united getting strikers for free from psg tried that with manchester united and ended up on loan to cardiff think palace is his level so overrated add manchester united cuz we don t need you jos mourinho was accused of causing chaos at manchester united since he left there has been an omg united are going to make themselves the laughing stock of the premier league have united fallen so far behind the top teams that they are not satisfied with just having one old man up front the now want one on the wing as well,"[('strikers', 0.3227), ('manchester united', 0.3901), ('premier league', 0.4002), ('donny vdb', 0.4059), ('jos mourinho', 0.5016)]"
104,played for a big club manchester united but fluffed his chance average player to be honest you said they want to win trophies why on earth would they go to the car crash that is man united living in the past as per you look like a washed man united no9 real madrid doesnt like manchester united i forgot the reason why but they do not do business with us anymore true there s double standards kane is the white english captain and spurs made to be a joke but pogba is the black rebel at man united made to seem like heaven in earth so how dare he want to leave nigeria loses chief of army staff 10 others in plane crash,"[('manchester united', 0.4803), ('man united', 0.5393), ('club manchester united', 0.5489), ('big club manchester united', 0.5686), ('washed man united no9 real madrid', 0.5761)]"
105,ole gunnar solskjaer has stated that manchester united captain harry maguire is unlikely to be fit for next weeks europa you don t promote peace by fucking up any country that tried pulling bullshit not sure what bullshit your referring to but i will agree that he reserved that tactic for the united states i suppose that inciting an insurrection is being a peace loving man jason kenney is such a failure as premier hes not only lost albertans he will leave office slain by a divided right that he birthed the man who existed to create the united conservative party bc his conservative ideology sickened and killed his own voters manchester united should do away with our baby coach that guy is not a serial winner,"[('harry maguire', 0.3758), ('captain harry maguire', 0.3953), ('voters manchester united', 0.3984), ('maguire', 0.4113), ('manchester united captain harry maguire', 0.4938)]"
106,that s strange you follow football so you should know better imagine supporting man united and telling fellow fans of man united you are rooting for man city in champions league finals you get beaten up on the spot esports is the only place this happens don t blame them tho he blew up a friendship with one of the most powerful people in world horse racing and breeding over greed and his believe to an entitlement and he gets a big wage from the glazers each year as would imagine it s for the reasons i just outlined find it staggering some would ever find a 6th place league finish ever acceptable for manchester united didnt he try and fail at man united and then ended back at palace,"[('manchester', 0.3798), ('champions league finals', 0.3854), ('champions league', 0.4191), ('manchester united', 0.435), ('man united', 0.5096)]"
107,say what u want but its the truth manchester united has conceded the most goals at home since sir alex how can there number 1 defender be praised for that im not biased because i dont believe kante deserves to be there since he hasnt played most games due to injury cant believe avram glazer has leaked manchester uniteds 3rd kit for next season man united board members arent that good enough to make this deal happen before euros it will be only after that then came the news of devastation caused by one vile individual but we are referring to this one game and for sure i still assethat park was not as good as kamte and it is far reaching for you to describe him as uniteds engine room,"[('manchester united', 0.461), ('next season man united board members', 0.4842), ('man united', 0.5137), ('truth manchester united', 0.5335), ('kante', 0.5469)]"
108,yeaaah man sancho in united will be bad for us even though we dont need him much lets see what the board decides wait wait united fans and the tactically inept man currently in charge are pushing out de gea for this guy seriously let s annoy man united fans the low is that it will not qualify for goal of the season because manchester united had already voted one for bruno cr7 back to united where he has to face real rivalry from man city he ll never do that he doesn t identify with the club he identifies with saf he didn t sign for arsenal or blackburn cos they re shite real madrid hates manchester united too they always refuse go sell their players everything is broken fc united of manchester episode,"[('united', 0.4071), ('united fans', 0.4637), ('man united', 0.5169), ('man united fans', 0.5232), ('yeaaah man sancho', 0.5348)]"
109,look at all the man united liverpool barcelona and madrid fans complain about supporting a foreign team hai the buhlungus dont phel using a sharpe object to cut an egg every day increases your exposure to sharp objects 17 million voted for brexit many suppoman united do the maths it s not the egg s fault you call that an insult you can tell your not a local lad if a manc insults someone its a lot worse than telling them their pics is terrible and to take it down typical united fan never even been to manchester i bet,"[('man united liverpool barcelona', 0.442), ('madrid fans', 0.4474), ('man united', 0.4945), ('united fan', 0.5491), ('typical united fan', 0.5814)]"
110,dear triggered man united fans no one born as a particular english clubs fan here majority of united fans in india started supporting them seeing their glory days no one wishes to be fan of a losing team no ones born devil here in india so is city you wrong if manchester united not a good team a horrific attack a brutal murder two women charged in murder probe after man 29 found dead in old bank im a chiefs man united fan though theyve tested my anxiety levels in the past years would never see me wearing pirates city jersey aneva,"[('man united', 0.5946), ('united fan', 0.6373), ('united fans', 0.6414), ('man united fan', 0.6833), ('man united fans', 0.6939)]"
111,guys religion is being used to blind masses think logically do u think islam is fully united do u know y islam is subjected to terrorism grow up man no offense but we are just pawns if go with this mindset bcz this is exactly what they expect from you imagine being a manchester united fan posting a sad black and white picture begging for sympathy because you lost one final that one time united the most romanticized football club 28k views bonkers stuff halaand too soft cmon bro man united tax is coming in hot on this one with worst call of the season,"[('manchester united', 0.3886), ('guys religion', 0.4207), ('united fan', 0.4337), ('manchester united fan', 0.4382), ('man united', 0.4483)]"
112,went on to give many interviews afterwards saying wenger tried to convince him to stay by showing him the clubs account books and he was disgusted by it manchester united can claim him he isnt and never was one of us manchester united cant be any serious while getting a player we hear rumors but wont make a move to sign one your owner is a baseball billionare ypu are a man united fan g u will be even sadder knowing that the glazers are using u as a casch cow and your club will die in 3 years we cant allow declan rice to join manchester united it amazes me that some people still dont understand how important a,"[('manchester united', 0.4191), ('man united', 0.4562), ('united fan', 0.4884), ('wenger', 0.5151), ('man united fan', 0.5535)]"
113,why they re not even our rivals i probably won t watch man united because i actually feel hate for them amp never watch their games but cl i feel nothing for either of them since rm chelsea are on their 4th manager man united also on their 4th manager tottenham are getting rejected by every decent manager available out there today is the day i realised alex ferguson is as crazy as united fans he said united would of won the cl if he got park to man mark messi just admitted man united needed to buy ndidi then you just told me i hate him pam this makes me go cold the day manchester united and grieved together my thoughts are with all the family and friends of manchesters 22 angels,"[('united', 0.4746), ('day manchester united', 0.5239), ('manchester united', 0.5244), ('united fans', 0.5773), ('man united', 0.5831)]"
114,in fact with the present state football and manchester united theres absolutely no chance im staying up that long to watch such rubbish the daily telegraph 22nd may 2021 eric cantona is coming back with a documentary about manchester united and he says he is not emotionally intelligent a reasonable remember that manchester united are trophyless since 3 season ago should manchester united and leicester city be held accountable for hate crime also palestinian flags all over west belfast you gonna go and take them down yeah mate united never finishing above city for 8 years now is a load of bollocks where are the glory days of the man united you supported when they were winning everything this is not acceptable,"[('manchester', 0.4198), ('united', 0.468), ('mate united', 0.508), ('manchester united', 0.5204), ('man united', 0.5584)]"
